# page: ai-software-developer-course/lessons/0400-one-file-two-readers.html
# viewport: 1280x900 at device pixel ratio 1
# base: paper light in full; every other row lists only what moved from it

axis | paper light | line.axis | color=rgb(26, 26, 24); fill=none; stroke=rgb(99, 99, 91); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=19px; font-weight=400; line-height=32.68px; text-align=center; display=inline; min-height=0px
s-alarm | harbor light | path.d-flow.s-alarm | color=rgb(17, 24, 32)
s-alarm | harbor dark | path.d-flow.s-alarm | color=rgb(223, 232, 237); stroke=rgb(240, 138, 93)
s-alarm | aubergine light | path.d-flow.s-alarm | color=rgb(25, 19, 25)
s-alarm | aubergine dark | path.d-flow.s-alarm | color=rgb(235, 226, 234); stroke=rgb(240, 138, 93)
s-alarm | press light | path.d-flow.s-alarm | color=rgb(28, 26, 23)
s-alarm | press dark | path.d-flow.s-alarm | color=rgb(237, 228, 211); stroke=rgb(240, 138, 93)
s-signal | paper light | path.d-flow.s-signal | color=rgb(26, 26, 24); fill=none; stroke=rgb(19, 107, 44); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=19px; font-weight=400; line-height=32.68px; text-align=center; display=inline; min-height=0px
s-signal | paper dark | path.d-flow.s-signal | color=rgb(234, 230, 218); stroke=rgb(99, 201, 138)
s-signal | slate light | path.d-flow.s-signal | color=rgb(20, 23, 28)
s-signal | slate dark | path.d-flow.s-signal | color=rgb(230, 234, 241); stroke=rgb(99, 201, 138)
s-signal | ink light | path.d-flow.s-signal | color=rgb(13, 13, 13)
s-signal | ink dark | path.d-flow.s-signal | color=rgb(245, 245, 245); stroke=rgb(99, 201, 138)
s-signal | sage light | path.d-flow.s-signal | color=rgb(22, 26, 19)
s-signal | sage dark | path.d-flow.s-signal | color=rgb(228, 234, 217); stroke=rgb(99, 201, 138)
s-signal | harbor light | path.d-flow.s-signal | color=rgb(17, 24, 32)
s-signal | harbor dark | path.d-flow.s-signal | color=rgb(223, 232, 237); stroke=rgb(99, 201, 138)
s-signal | aubergine light | path.d-flow.s-signal | color=rgb(25, 19, 25)
s-signal | aubergine dark | path.d-flow.s-signal | color=rgb(235, 226, 234); stroke=rgb(99, 201, 138)
s-signal | press light | path.d-flow.s-signal | color=rgb(28, 26, 23)
s-signal | press dark | path.d-flow.s-signal | color=rgb(237, 228, 211); stroke=rgb(99, 201, 138)
solution | paper light | details.solution | color=rgb(26, 26, 24); border-top-color=color(srgb 0.876431 0.87302 0.858353); font-family="Source Serif 4", Charter, "Bitstream Charter", "Iowan Old Style", "Palatino Linotype", Palatino, Georgia, serif; font-size=19px; font-weight=400; line-height=32.68px; display=block; min-height=0px; margin-top=12px; padding-top=9.6px; border-top-width=1px; border-top-style=dotted
solution | paper dark | details.solution | color=rgb(234, 230, 218); border-top-color=color(srgb 0.197765 0.192314 0.162314)
solution | slate light | details.solution | color=rgb(20, 23, 28); border-top-color=color(srgb 0.880196 0.881725 0.884275)
solution | slate dark | details.solution | color=rgb(230, 234, 241); border-top-color=color(srgb 0.182078 0.197765 0.221804)
solution | ink light | details.solution | color=rgb(13, 13, 13); border-top-color=color(srgb 0.876627 0.876627 0.876627)
solution | ink dark | details.solution | color=rgb(245, 245, 245); border-top-color=color(srgb 0.176078 0.17949 0.182902)
solution | sage light | details.solution | color=rgb(22, 26, 19); border-top-color=color(srgb 0.867569 0.876431 0.852392)
solution | sage dark | details.solution | color=rgb(228, 234, 217); border-top-color=color(srgb 0.177647 0.197765 0.172039)
solution | harbor light | details.solution | color=rgb(17, 24, 32); border-top-color=color(srgb 0.86502 0.875412 0.882902)
solution | harbor dark | details.solution | color=rgb(223, 232, 237); border-top-color=color(srgb 0.161451 0.193333 0.212941)
solution | aubergine light | details.solution | color=rgb(25, 19, 25); border-top-color=color(srgb 0.875922 0.866039 0.875922)
solution | aubergine dark | details.solution | color=rgb(235, 226, 234); border-top-color=color(srgb 0.194863 0.173216 0.194353)
solution | press light | details.solution | color=rgb(28, 26, 23); border-top-color=color(srgb 0.860392 0.849137 0.830549)
solution | press dark | details.solution | color=rgb(237, 228, 211); border-top-color=color(srgb 0.219765 0.201529 0.16898)
sp | paper light | span.sp | color=rgb(26, 26, 24); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=13.12px; font-weight=400; line-height=22.5664px; display=block
sp | paper dark | span.sp | color=rgb(234, 230, 218)
sp | slate light | span.sp | color=rgb(20, 23, 28)
sp | slate dark | span.sp | color=rgb(230, 234, 241)
sp | ink light | span.sp | color=rgb(13, 13, 13)
sp | ink dark | span.sp | color=rgb(245, 245, 245)
sp | sage light | span.sp | color=rgb(22, 26, 19)
sp | sage dark | span.sp | color=rgb(228, 234, 217)
sp | harbor light | span.sp | color=rgb(17, 24, 32)
sp | harbor dark | span.sp | color=rgb(223, 232, 237)
sp | aubergine light | span.sp | color=rgb(25, 19, 25)
sp | aubergine dark | span.sp | color=rgb(235, 226, 234)
sp | press light | span.sp | color=rgb(28, 26, 23)
sp | press dark | span.sp | color=rgb(237, 228, 211)
spine | paper light | nav.spine | color=rgb(26, 26, 24); background-color=color(srgb 0.956863 0.945098 0.905882 / 0.86); border-bottom-color=color(srgb 0.876431 0.87302 0.858353); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=19px; font-weight=400; line-height=32.68px; display=block; position=sticky; border-bottom-width=1px; border-bottom-style=solid
spine | paper dark | nav.spine | color=rgb(234, 230, 218); background-color=color(srgb 0.0627451 0.0588235 0.0392157 / 0.86); border-bottom-color=color(srgb 0.197765 0.192314 0.162314)
spine | slate light | nav.spine | color=rgb(20, 23, 28); background-color=color(srgb 0.917647 0.933333 0.952941 / 0.86); border-bottom-color=color(srgb 0.880196 0.881725 0.884275)
spine | slate dark | nav.spine | color=rgb(230, 234, 241); background-color=color(srgb 0.0431373 0.054902 0.0705882 / 0.86); border-bottom-color=color(srgb 0.182078 0.197765 0.221804)
spine | ink light | nav.spine | color=rgb(13, 13, 13); background-color=color(srgb 0.937255 0.937255 0.937255 / 0.86); border-bottom-color=color(srgb 0.876627 0.876627 0.876627)
spine | ink dark | nav.spine | color=rgb(245, 245, 245); background-color=color(srgb 0.0313726 0.0352941 0.0392157 / 0.86); border-bottom-color=color(srgb 0.176078 0.17949 0.182902)
spine | sage light | nav.spine | color=rgb(22, 26, 19); background-color=color(srgb 0.913725 0.933333 0.890196 / 0.86); border-bottom-color=color(srgb 0.867569 0.876431 0.852392)
spine | sage dark | nav.spine | color=rgb(228, 234, 217); background-color=color(srgb 0.0431373 0.0588235 0.0431373 / 0.86); border-bottom-color=color(srgb 0.177647 0.197765 0.172039)
spine | harbor light | nav.spine | color=rgb(17, 24, 32); background-color=color(srgb 0.901961 0.92549 0.941176 / 0.86); border-bottom-color=color(srgb 0.86502 0.875412 0.882902)
spine | harbor dark | nav.spine | color=rgb(223, 232, 237); background-color=color(srgb 0.027451 0.0509804 0.0666667 / 0.86); border-bottom-color=color(srgb 0.161451 0.193333 0.212941)
spine | aubergine light | nav.spine | color=rgb(25, 19, 25); background-color=color(srgb 0.941176 0.913725 0.941176 / 0.86); border-bottom-color=color(srgb 0.875922 0.866039 0.875922)
spine | aubergine dark | nav.spine | color=rgb(235, 226, 234); background-color=color(srgb 0.054902 0.0392157 0.0588235 / 0.86); border-bottom-color=color(srgb 0.194863 0.173216 0.194353)
spine | press light | nav.spine | color=rgb(28, 26, 23); background-color=color(srgb 0.956863 0.937255 0.901961 / 0.86); border-bottom-color=color(srgb 0.860392 0.849137 0.830549)
spine | press dark | nav.spine | color=rgb(237, 228, 211); background-color=color(srgb 0.0823529 0.0705882 0.0470588 / 0.86); border-bottom-color=color(srgb 0.219765 0.201529 0.16898)
spine-inner | paper light | div.spine-inner | color=rgb(26, 26, 24); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=13.12px; font-weight=400; line-height=22.5664px; display=flex; min-height=0px; padding-right=16px; padding-left=18.4px; column-gap=13.6px; row-gap=13.6px; align-items=center
spine-inner | paper dark | div.spine-inner | color=rgb(234, 230, 218)
spine-inner | slate light | div.spine-inner | color=rgb(20, 23, 28)
spine-inner | slate dark | div.spine-inner | color=rgb(230, 234, 241)
spine-inner | ink light | div.spine-inner | color=rgb(13, 13, 13)
spine-inner | ink dark | div.spine-inner | color=rgb(245, 245, 245)
spine-inner | sage light | div.spine-inner | color=rgb(22, 26, 19)
spine-inner | sage dark | div.spine-inner | color=rgb(228, 234, 217)
spine-inner | harbor light | div.spine-inner | color=rgb(17, 24, 32)
spine-inner | harbor dark | div.spine-inner | color=rgb(223, 232, 237)
spine-inner | aubergine light | div.spine-inner | color=rgb(25, 19, 25)
spine-inner | aubergine dark | div.spine-inner | color=rgb(235, 226, 234)
spine-inner | press light | div.spine-inner | color=rgb(28, 26, 23)
spine-inner | press dark | div.spine-inner | color=rgb(237, 228, 211)
step | paper light | li.step | color=rgb(26, 26, 24); background-color=color(srgb 0.961 0.957216 0.941804); border-top-color=color(srgb 0.547059 0.545098 0.533333); border-right-color=color(srgb 0.547059 0.545098 0.533333); border-bottom-color=color(srgb 0.547059 0.545098 0.533333); border-left-color=color(srgb 0.547059 0.545098 0.533333); box-shadow=rgba(38, 34, 24, 0.06) 0px 1px 2px 0px, rgba(38, 34, 24, 0.07) 0px 6px 20px 0px; font-family="Source Serif 4", Charter, "Bitstream Charter", "Iowan Old Style", "Palatino Linotype", Palatino, Georgia, serif; font-size=19px; font-weight=400; line-height=32.68px; text-align=left; display=flex; margin-top=5px; margin-bottom=5px; padding-top=8.8px; padding-right=12.8px; padding-bottom=8.8px; padding-left=12.8px; border-top-width=1px; border-right-width=1px; border-bottom-width=1px; border-left-width=4px; border-top-style=solid; border-right-style=solid; border-bottom-style=solid; border-left-style=solid; border-top-left-radius=8px; border-top-right-radius=8px; border-bottom-right-radius=8px; border-bottom-left-radius=8px; column-gap=9.6px; row-gap=4.8px; align-items=baseline
step | paper dark | li.step | color=rgb(234, 230, 218); background-color=color(srgb 0.119157 0.114824 0.0866863); border-top-color=color(srgb 0.503922 0.494118 0.456863); border-right-color=color(srgb 0.503922 0.494118 0.456863); border-bottom-color=color(srgb 0.503922 0.494118 0.456863); border-left-color=color(srgb 0.503922 0.494118 0.456863); box-shadow=rgba(0, 0, 0, 0.34) 0px 1px 2px 0px, rgba(0, 0, 0, 0.4) 0px 6px 20px 0px
step | slate light | li.step | color=rgb(20, 23, 28); background-color=color(srgb 0.967745 0.968157 0.968843); border-top-color=color(srgb 0.539216 0.545098 0.554902); border-right-color=color(srgb 0.539216 0.545098 0.554902); border-bottom-color=color(srgb 0.539216 0.545098 0.554902); border-left-color=color(srgb 0.539216 0.545098 0.554902)
step | slate dark | li.step | color=rgb(230, 234, 241); background-color=color(srgb 0.103471 0.119157 0.142824); border-top-color=color(srgb 0.488235 0.503922 0.529412); border-right-color=color(srgb 0.488235 0.503922 0.529412); border-bottom-color=color(srgb 0.488235 0.503922 0.529412); border-left-color=color(srgb 0.488235 0.503922 0.529412); box-shadow=rgba(0, 0, 0, 0.34) 0px 1px 2px 0px, rgba(0, 0, 0, 0.4) 0px 6px 20px 0px
step | ink light | li.step | color=rgb(13, 13, 13); background-color=color(srgb 0.966784 0.966784 0.966784); border-top-color=color(srgb 0.52549 0.52549 0.52549); border-right-color=color(srgb 0.52549 0.52549 0.52549); border-bottom-color=color(srgb 0.52549 0.52549 0.52549); border-left-color=color(srgb 0.52549 0.52549 0.52549)
step | ink dark | li.step | color=rgb(245, 245, 245); background-color=color(srgb 0.0903922 0.0941765 0.0979608); border-top-color=color(srgb 0.509804 0.511765 0.513726); border-right-color=color(srgb 0.509804 0.511765 0.513726); border-bottom-color=color(srgb 0.509804 0.511765 0.513726); border-left-color=color(srgb 0.509804 0.511765 0.513726); box-shadow=rgba(0, 0, 0, 0.34) 0px 1px 2px 0px, rgba(0, 0, 0, 0.4) 0px 6px 20px 0px
step | sage light | li.step | color=rgb(22, 26, 19); background-color=color(srgb 0.952882 0.961 0.937333); border-top-color=color(srgb 0.535294 0.547059 0.521569); border-right-color=color(srgb 0.535294 0.547059 0.521569); border-bottom-color=color(srgb 0.535294 0.547059 0.521569); border-left-color=color(srgb 0.535294 0.547059 0.521569)
step | sage dark | li.step | color=rgb(228, 234, 217); background-color=color(srgb 0.0994118 0.119157 0.097902); border-top-color=color(srgb 0.482353 0.503922 0.460784); border-right-color=color(srgb 0.482353 0.503922 0.460784); border-bottom-color=color(srgb 0.482353 0.503922 0.460784); border-left-color=color(srgb 0.482353 0.503922 0.460784); box-shadow=rgba(0, 0, 0, 0.34) 0px 1px 2px 0px, rgba(0, 0, 0, 0.4) 0px 6px 20px 0px
step | harbor light | li.step | color=rgb(17, 24, 32); background-color=color(srgb 0.952196 0.960725 0.965608); border-top-color=color(srgb 0.52549 0.543137 0.560784); border-right-color=color(srgb 0.52549 0.543137 0.560784); border-bottom-color=color(srgb 0.52549 0.543137 0.560784); border-left-color=color(srgb 0.52549 0.543137 0.560784)
step | harbor dark | li.step | color=rgb(223, 232, 237); background-color=color(srgb 0.0835883 0.115098 0.134706); border-top-color=color(srgb 0.464706 0.498039 0.517647); border-right-color=color(srgb 0.464706 0.498039 0.517647); border-bottom-color=color(srgb 0.464706 0.498039 0.517647); border-left-color=color(srgb 0.464706 0.498039 0.517647); box-shadow=rgba(0, 0, 0, 0.34) 0px 1px 2px 0px, rgba(0, 0, 0, 0.4) 0px 6px 20px 0px
step | aubergine light | li.step | color=rgb(25, 19, 25); background-color=color(srgb 0.960863 0.952471 0.960863); border-top-color=color(srgb 0.545098 0.529412 0.545098); border-right-color=color(srgb 0.545098 0.529412 0.545098); border-bottom-color=color(srgb 0.545098 0.529412 0.545098); border-left-color=color(srgb 0.545098 0.529412 0.545098)
step | aubergine dark | li.step | color=rgb(235, 226, 234); background-color=color(srgb 0.11551 0.095353 0.115373); border-top-color=color(srgb 0.503922 0.476471 0.501961); border-right-color=color(srgb 0.503922 0.476471 0.501961); border-bottom-color=color(srgb 0.503922 0.476471 0.501961); border-left-color=color(srgb 0.503922 0.476471 0.501961); box-shadow=rgba(0, 0, 0, 0.34) 0px 1px 2px 0px, rgba(0, 0, 0, 0.4) 0px 6px 20px 0px
step | press light | li.step | color=rgb(28, 26, 23); background-color=color(srgb 0.942353 0.930725 0.911392); border-top-color=color(srgb 0.541176 0.531373 0.515686); border-right-color=color(srgb 0.541176 0.531373 0.515686); border-bottom-color=color(srgb 0.541176 0.531373 0.515686); border-left-color=color(srgb 0.541176 0.531373 0.515686)
step | press dark | li.step | color=rgb(237, 228, 211); background-color=color(srgb 0.142275 0.125902 0.0970785); border-top-color=color(srgb 0.521569 0.496078 0.44902); border-right-color=color(srgb 0.521569 0.496078 0.44902); border-bottom-color=color(srgb 0.521569 0.496078 0.44902); border-left-color=color(srgb 0.521569 0.496078 0.44902); box-shadow=rgba(0, 0, 0, 0.34) 0px 1px 2px 0px, rgba(0, 0, 0, 0.4) 0px 6px 20px 0px
step-body | paper light | span.step-body | color=rgb(74, 74, 68); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=14.24px; font-weight=400; line-height=20.648px; text-align=left; display=block
step-body | paper dark | span.step-body | color=rgb(195, 189, 174)
step-body | slate light | span.step-body | color=rgb(67, 73, 85)
step-body | slate dark | span.step-body | color=rgb(178, 186, 199)
step-body | ink light | span.step-body | color=rgb(58, 58, 58)
step-body | ink dark | span.step-body | color=rgb(200, 200, 200)
step-body | sage light | span.step-body | color=rgb(65, 71, 60)
step-body | sage dark | span.step-body | color=rgb(180, 189, 167)
step-body | harbor light | span.step-body | color=rgb(60, 71, 79)
step-body | harbor dark | span.step-body | color=rgb(171, 184, 194)
step-body | aubergine light | span.step-body | color=rgb(70, 61, 70)
step-body | aubergine dark | span.step-body | color=rgb(191, 178, 188)
step-body | press light | span.step-body | color=rgb(74, 68, 60)
step-body | press dark | span.step-body | color=rgb(194, 183, 163)
step-list | paper light | ol.step-list | color=rgb(26, 26, 24); font-family="Source Serif 4", Charter, "Bitstream Charter", "Iowan Old Style", "Palatino Linotype", Palatino, Georgia, serif; font-size=19px; font-weight=400; line-height=32.68px; text-align=left; display=flex; min-height=0px; column-gap=6.08px; row-gap=6.08px; flex-direction=column
step-list | paper dark | ol.step-list | color=rgb(234, 230, 218)
step-list | slate light | ol.step-list | color=rgb(20, 23, 28)
step-list | slate dark | ol.step-list | color=rgb(230, 234, 241)
step-list | ink light | ol.step-list | color=rgb(13, 13, 13)
step-list | ink dark | ol.step-list | color=rgb(245, 245, 245)
step-list | sage light | ol.step-list | color=rgb(22, 26, 19)
step-list | sage dark | ol.step-list | color=rgb(228, 234, 217)
step-list | harbor light | ol.step-list | color=rgb(17, 24, 32)
step-list | harbor dark | ol.step-list | color=rgb(223, 232, 237)
step-list | aubergine light | ol.step-list | color=rgb(25, 19, 25)
step-list | aubergine dark | ol.step-list | color=rgb(235, 226, 234)
step-list | press light | ol.step-list | color=rgb(28, 26, 23)
step-list | press dark | ol.step-list | color=rgb(237, 228, 211)
step-role | paper light | span.step-role | color=rgb(21, 88, 92); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=10.88px; font-weight=800; line-height=18.7136px; letter-spacing=1.3056px; text-align=left; text-transform=uppercase; white-space=nowrap; display=block; padding-top=1.92px; padding-right=7.2px; padding-bottom=1.92px; padding-left=7.2px; border-top-width=1px; border-right-width=1px; border-bottom-width=1px; border-left-width=1px; border-top-style=solid; border-right-style=solid; border-bottom-style=solid; border-left-style=solid; border-top-left-radius=999px; border-top-right-radius=999px; border-bottom-right-radius=999px; border-bottom-left-radius=999px
step-role | paper dark | span.step-role | color=rgb(102, 199, 205)
step-role | slate light | span.step-role | color=rgb(13, 106, 128)
step-role | slate dark | span.step-role | color=rgb(111, 220, 240)
step-role | ink light | span.step-role | color=rgb(59, 59, 64)
step-role | ink dark | span.step-role | color=rgb(210, 210, 214)
step-role | sage light | span.step-role | color=rgb(125, 83, 9)
step-role | sage dark | span.step-role | color=rgb(226, 180, 95)
step-role | harbor light | span.step-role | color=rgb(168, 56, 40)
step-role | harbor dark | span.step-role | color=rgb(243, 150, 128)
step-role | aubergine light | span.step-role | color=rgb(111, 82, 16)
step-role | aubergine dark | span.step-role | color=rgb(224, 180, 95)
step-role | press light | span.step-role | color=rgb(125, 42, 14)
step-role | press dark | span.step-role | color=rgb(240, 187, 155)
stepper | paper light | figure.diagram.stepper | color=rgb(26, 26, 24); background-color=color(srgb 0.961 0.957216 0.941804); border-top-color=color(srgb 0.876431 0.87302 0.858353); border-right-color=color(srgb 0.876431 0.87302 0.858353); border-bottom-color=color(srgb 0.876431 0.87302 0.858353); border-left-color=color(srgb 0.876431 0.87302 0.858353); box-shadow=rgba(38, 34, 24, 0.06) 0px 1px 2px 0px, rgba(38, 34, 24, 0.07) 0px 6px 20px 0px; font-family="Source Serif 4", Charter, "Bitstream Charter", "Iowan Old Style", "Palatino Linotype", Palatino, Georgia, serif; font-size=19px; font-weight=400; line-height=32.68px; text-align=left; display=block; max-width=100%; margin-top=32px; margin-bottom=35px; padding-top=20.8px; padding-right=20.8px; padding-bottom=20.8px; padding-left=20.8px; border-top-width=1px; border-right-width=1px; border-bottom-width=1px; border-left-width=1px; border-top-style=solid; border-right-style=solid; border-bottom-style=solid; border-left-style=solid; border-top-left-radius=12px; border-top-right-radius=12px; border-bottom-right-radius=12px; border-bottom-left-radius=12px; overflow-x=auto; overflow-y=auto
stepper | paper dark | figure.diagram.stepper | color=rgb(234, 230, 218); background-color=color(srgb 0.119157 0.114824 0.0866863); border-top-color=color(srgb 0.197765 0.192314 0.162314); border-right-color=color(srgb 0.197765 0.192314 0.162314); border-bottom-color=color(srgb 0.197765 0.192314 0.162314); border-left-color=color(srgb 0.197765 0.192314 0.162314); box-shadow=rgba(0, 0, 0, 0.34) 0px 1px 2px 0px, rgba(0, 0, 0, 0.4) 0px 6px 20px 0px
stepper | slate light | figure.diagram.stepper | color=rgb(20, 23, 28); background-color=color(srgb 0.967745 0.968157 0.968843); border-top-color=color(srgb 0.880196 0.881725 0.884275); border-right-color=color(srgb 0.880196 0.881725 0.884275); border-bottom-color=color(srgb 0.880196 0.881725 0.884275); border-left-color=color(srgb 0.880196 0.881725 0.884275)
stepper | slate dark | figure.diagram.stepper | color=rgb(230, 234, 241); background-color=color(srgb 0.103471 0.119157 0.142824); border-top-color=color(srgb 0.182078 0.197765 0.221804); border-right-color=color(srgb 0.182078 0.197765 0.221804); border-bottom-color=color(srgb 0.182078 0.197765 0.221804); border-left-color=color(srgb 0.182078 0.197765 0.221804); box-shadow=rgba(0, 0, 0, 0.34) 0px 1px 2px 0px, rgba(0, 0, 0, 0.4) 0px 6px 20px 0px
stepper | ink light | figure.diagram.stepper | color=rgb(13, 13, 13); background-color=color(srgb 0.966784 0.966784 0.966784); border-top-color=color(srgb 0.876627 0.876627 0.876627); border-right-color=color(srgb 0.876627 0.876627 0.876627); border-bottom-color=color(srgb 0.876627 0.876627 0.876627); border-left-color=color(srgb 0.876627 0.876627 0.876627)
stepper | ink dark | figure.diagram.stepper | color=rgb(245, 245, 245); background-color=color(srgb 0.0903922 0.0941765 0.0979608); border-top-color=color(srgb 0.176078 0.17949 0.182902); border-right-color=color(srgb 0.176078 0.17949 0.182902); border-bottom-color=color(srgb 0.176078 0.17949 0.182902); border-left-color=color(srgb 0.176078 0.17949 0.182902); box-shadow=rgba(0, 0, 0, 0.34) 0px 1px 2px 0px, rgba(0, 0, 0, 0.4) 0px 6px 20px 0px
stepper | sage light | figure.diagram.stepper | color=rgb(22, 26, 19); background-color=color(srgb 0.952882 0.961 0.937333); border-top-color=color(srgb 0.867569 0.876431 0.852392); border-right-color=color(srgb 0.867569 0.876431 0.852392); border-bottom-color=color(srgb 0.867569 0.876431 0.852392); border-left-color=color(srgb 0.867569 0.876431 0.852392)
stepper | sage dark | figure.diagram.stepper | color=rgb(228, 234, 217); background-color=color(srgb 0.0994118 0.119157 0.097902); border-top-color=color(srgb 0.177647 0.197765 0.172039); border-right-color=color(srgb 0.177647 0.197765 0.172039); border-bottom-color=color(srgb 0.177647 0.197765 0.172039); border-left-color=color(srgb 0.177647 0.197765 0.172039); box-shadow=rgba(0, 0, 0, 0.34) 0px 1px 2px 0px, rgba(0, 0, 0, 0.4) 0px 6px 20px 0px
stepper | harbor light | figure.diagram.stepper | color=rgb(17, 24, 32); background-color=color(srgb 0.952196 0.960725 0.965608); border-top-color=color(srgb 0.86502 0.875412 0.882902); border-right-color=color(srgb 0.86502 0.875412 0.882902); border-bottom-color=color(srgb 0.86502 0.875412 0.882902); border-left-color=color(srgb 0.86502 0.875412 0.882902)
stepper | harbor dark | figure.diagram.stepper | color=rgb(223, 232, 237); background-color=color(srgb 0.0835883 0.115098 0.134706); border-top-color=color(srgb 0.161451 0.193333 0.212941); border-right-color=color(srgb 0.161451 0.193333 0.212941); border-bottom-color=color(srgb 0.161451 0.193333 0.212941); border-left-color=color(srgb 0.161451 0.193333 0.212941); box-shadow=rgba(0, 0, 0, 0.34) 0px 1px 2px 0px, rgba(0, 0, 0, 0.4) 0px 6px 20px 0px
stepper | aubergine light | figure.diagram.stepper | color=rgb(25, 19, 25); background-color=color(srgb 0.960863 0.952471 0.960863); border-top-color=color(srgb 0.875922 0.866039 0.875922); border-right-color=color(srgb 0.875922 0.866039 0.875922); border-bottom-color=color(srgb 0.875922 0.866039 0.875922); border-left-color=color(srgb 0.875922 0.866039 0.875922)
stepper | aubergine dark | figure.diagram.stepper | color=rgb(235, 226, 234); background-color=color(srgb 0.11551 0.095353 0.115373); border-top-color=color(srgb 0.194863 0.173216 0.194353); border-right-color=color(srgb 0.194863 0.173216 0.194353); border-bottom-color=color(srgb 0.194863 0.173216 0.194353); border-left-color=color(srgb 0.194863 0.173216 0.194353); box-shadow=rgba(0, 0, 0, 0.34) 0px 1px 2px 0px, rgba(0, 0, 0, 0.4) 0px 6px 20px 0px
stepper | press light | figure.diagram.stepper | color=rgb(28, 26, 23); background-color=color(srgb 0.942353 0.930725 0.911392); border-top-color=color(srgb 0.860392 0.849137 0.830549); border-right-color=color(srgb 0.860392 0.849137 0.830549); border-bottom-color=color(srgb 0.860392 0.849137 0.830549); border-left-color=color(srgb 0.860392 0.849137 0.830549)
stepper | press dark | figure.diagram.stepper | color=rgb(237, 228, 211); background-color=color(srgb 0.142275 0.125902 0.0970785); border-top-color=color(srgb 0.219765 0.201529 0.16898); border-right-color=color(srgb 0.219765 0.201529 0.16898); border-bottom-color=color(srgb 0.219765 0.201529 0.16898); border-left-color=color(srgb 0.219765 0.201529 0.16898); box-shadow=rgba(0, 0, 0, 0.34) 0px 1px 2px 0px, rgba(0, 0, 0, 0.4) 0px 6px 20px 0px
sw-stat | paper light | i.sw-stat | color=rgb(99, 99, 91); background-color=rgb(15, 110, 115); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=12.16px; font-style=italic; font-weight=400; line-height=20.9152px; text-align=center; display=block; border-top-left-radius=3px; border-top-right-radius=3px; border-bottom-right-radius=3px; border-bottom-left-radius=3px
sw-stat | paper dark | i.sw-stat | color=rgb(154, 148, 134); background-color=rgb(79, 176, 182)
sw-stat | slate light | i.sw-stat | color=rgb(95, 103, 116)
sw-stat | slate dark | i.sw-stat | color=rgb(138, 146, 160); background-color=rgb(79, 176, 182)
sw-stat | ink light | i.sw-stat | color=rgb(88, 88, 88)
sw-stat | ink dark | i.sw-stat | color=rgb(154, 154, 154); background-color=rgb(79, 176, 182)
sw-stat | sage light | i.sw-stat | color=rgb(94, 101, 87)
sw-stat | sage dark | i.sw-stat | color=rgb(139, 148, 126); background-color=rgb(79, 176, 182)
sw-stat | harbor light | i.sw-stat | color=rgb(90, 102, 112)
sw-stat | harbor dark | i.sw-stat | color=rgb(131, 145, 155); background-color=rgb(79, 176, 182)
sw-stat | aubergine light | i.sw-stat | color=rgb(101, 92, 101)
sw-stat | aubergine dark | i.sw-stat | color=rgb(148, 135, 152); background-color=rgb(79, 176, 182)
sw-stat | press light | i.sw-stat | color=rgb(107, 97, 84)
sw-stat | press dark | i.sw-stat | color=rgb(151, 141, 123); background-color=rgb(79, 176, 182)
tag | paper light | span.tag | color=rgb(122, 90, 10); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=10.88px; font-weight=800; line-height=18.7136px; letter-spacing=1.3056px; text-transform=uppercase; display=block; min-height=0px; margin-bottom=6px
tag | paper dark | span.tag | color=rgb(220, 174, 58)
tag | slate light | span.tag | color=rgb(125, 83, 6)
tag | slate dark | span.tag | color=rgb(224, 181, 82)
tag | ink light | span.tag | color=rgb(99, 80, 10)
tag | ink dark | span.tag | color=rgb(230, 196, 108)
tag | sage light | span.tag | color=rgb(125, 83, 9)
tag | sage dark | span.tag | color=rgb(220, 182, 76)
tag | harbor light | span.tag | color=rgb(125, 86, 6)
tag | harbor dark | span.tag | color=rgb(219, 179, 78)
tag | aubergine light | span.tag | color=rgb(111, 82, 16)
tag | aubergine dark | span.tag | color=rgb(224, 180, 95)
tag | press light | span.tag | color=rgb(122, 86, 6)
tag | press dark | span.tag | color=rgb(217, 171, 82)
