x,y,group
-0.139195,-0.035203,blob
0.158008,-0.092282,blob
-0.146743,-0.108582,blob
-0.038946,0.199513,blob
-0.230496,-0.342337,blob
-0.411384,-0.310239,blob
0.619903,0.232245,blob
-0.203402,0.031145,blob
0.016422,0.222232,blob
0.060581,-0.013327,blob
-0.050438,0.021007,blob
-0.103538,0.067781,blob
-0.246436,-0.136578,blob
0.22359,-0.147069,blob
0.010631,-0.052073,blob
-0.133867,-0.485539,blob
0.28628,0.190252,blob
0.241012,0.085671,blob
-0.050359,-0.2522,blob
-0.070492,-0.27731,blob
0.161117,0.190692,blob
-0.311362,0.01844,blob
0.118115,-0.159115,blob
0.34579,0.120287,blob
0.028733,0.001818,blob
0.088057,-0.194638,blob
-0.242861,-0.22914,blob
-0.260635,-0.075029,blob
0.063188,0.107044,blob
-0.372771,-0.46575,blob
0.192932,0.242406,blob
0.030788,0.132135,blob
-0.199021,0.249644,blob
0.21088,0.134245,blob
0.073729,0.404716,blob
-0.276722,-0.022974,blob
-0.365863,-0.092722,blob
0.08696,-0.037471,blob
-0.203073,0.104771,blob
0.201761,0.095567,blob
-0.061953,-0.131052,blob
0.158116,0.364773,blob
0.190398,0.116967,blob
-0.34855,-0.195826,blob
-0.719472,-0.71995,blob
-0.085174,-0.308809,blob
-0.545051,-0.18718,blob
0.176087,-0.004451,blob
-0.239969,-0.097351,blob
-0.070581,0.270847,blob
0.057533,0.217995,blob
-0.033955,-0.164512,blob
-0.255102,-0.236884,blob
-0.1993,-0.323585,blob
-0.083183,0.073454,blob
0.103847,-0.172691,blob
-0.031539,-0.13251,blob
-0.252641,-0.117474,blob
0.295308,0.217255,blob
0.255056,0.481916,blob
-0.215837,-0.326837,blob
0.108175,0.163011,blob
-0.045747,0.150151,blob
0.096045,0.075868,blob
0.154007,0.149775,blob
0.227332,0.057003,blob
-0.190318,-0.25866,blob
0.251894,0.268943,blob
-0.355614,-0.17276,blob
-0.178683,0.069527,blob
-0.00285,-0.140103,blob
-0.050236,-0.111748,blob
-0.228222,0.153816,blob
-0.021092,0.129142,blob
0.186243,0.110612,blob
0.031032,0.186228,blob
-0.130865,0.158558,blob
0.177442,0.147107,blob
-0.044388,0.356819,blob
0.296422,0.185922,blob
-0.059321,0.027352,blob
0.151517,0.183658,blob
0.134975,-0.038681,blob
-0.202575,-0.033275,blob
-0.321611,-0.257289,blob
0.150479,-0.035171,blob
0.083282,-0.309372,blob
-0.252836,-0.308227,blob
-0.138843,0.121925,blob
0.007071,-0.226271,blob
0.133489,0.05659,blob
-0.033269,-0.013459,blob
0.119228,0.172569,blob
-0.162651,0.049847,blob
0.491746,0.018654,blob
0.402258,0.602459,blob
0.214948,0.183749,blob
-0.064177,0.547703,blob
0.254893,0.193958,blob
0.275492,-0.077792,blob
0.300551,0.323159,blob
0.150192,-0.11842,blob
-0.033336,-0.026556,blob
0.170207,0.334976,blob
-0.116914,-0.150684,blob
-0.082431,0.041388,blob
0.125592,0.139358,blob
0.002462,0.182135,blob
0.16266,0.11054,blob
-0.055717,-0.187399,blob
0.114469,0.13324,blob
-0.015513,0.350861,blob
-0.071482,-0.111246,blob
0.202414,-0.063135,blob
-0.102965,0.024563,blob
-0.132795,0.01855,blob
0.275546,-0.027113,blob
0.262899,0.159053,blob
-0.119628,-0.180225,blob
-0.159249,-0.00277,blob
0.38041,0.640537,blob
-0.214695,-0.064249,blob
0.009726,0.405203,blob
0.000472,0.016031,blob
0.010262,0.102021,blob
0.090777,0.044816,blob
-0.445642,-0.405533,blob
-0.109126,0.137686,blob
-0.005596,-0.127132,blob
0.142591,0.056821,blob
0.095244,0.175279,blob
0.292496,0.26069,blob
0.032146,-0.140176,blob
0.285257,0.348684,blob
0.12421,0.065026,blob
-0.153946,-0.24621,blob
-0.034864,0.225408,blob
0.322793,0.141213,blob
-0.458597,-0.518896,blob
-0.162357,-0.066691,blob
-0.755535,-0.331856,blob
0.42031,0.129642,blob
-0.231543,-0.331449,blob
-0.52549,-0.427676,blob
-0.188907,-0.205908,blob
0.162357,0.273216,blob
0.082084,0.100113,blob
0.059532,0.014195,blob
-0.318248,-0.286809,blob
0.165917,0.282155,blob
0.269299,0.096138,blob
0.048728,-0.045167,blob
-0.066913,0.239991,blob
-0.393805,-0.025599,blob
-0.067244,-0.037008,blob
0.344964,0.181877,blob
-0.062487,-0.111784,blob
-0.037126,-0.182184,blob
-0.072625,0.035781,blob
-0.18809,0.090479,blob
-0.141113,-0.104986,blob
-0.339929,-0.335529,blob
-0.393669,-0.00748,blob
-0.183661,-0.187726,blob
-0.116812,-0.003502,blob
-0.424626,-0.433534,blob
-0.180467,0.060929,blob
-0.005533,0.106611,blob
-0.237768,-0.149698,blob
-0.250642,-0.026621,blob
-0.264989,-0.314048,blob
0.124647,0.066028,blob
-0.224065,-0.065319,blob
-0.503476,-0.266812,blob
0.097086,0.395194,blob
0.375603,0.319501,blob
0.182005,0.333277,blob
0.128719,0.065168,blob
-0.217409,-0.364414,blob
-0.403258,-0.320242,blob
-0.055778,0.355716,blob
0.356524,0.305236,blob
0.26263,0.659571,blob
-0.626493,-0.180716,blob
0.146918,0.18046,blob
-0.160438,0.131439,blob
-0.244827,-0.030319,blob
-0.487347,-0.087277,blob
-0.186986,-0.001889,blob
0.021632,-0.016735,blob
-0.290969,-0.121215,blob
0.357133,0.265734,blob
-0.204224,-0.024988,blob
-0.157829,-0.15309,blob
0.157336,-0.076301,blob
0.418363,0.358018,blob
0.021762,-0.034887,blob
0.297444,-0.086621,blob
0.197923,0.243149,blob
0.268373,0.451723,blob
-0.232648,-0.364103,blob
-0.054714,-0.160854,blob
-0.344544,-0.142618,blob
0.089398,0.018096,blob
-0.049095,0.114048,blob
0.023551,0.059354,blob
-0.392976,-0.153446,blob
-0.25243,0.00325,blob
-0.348279,0.176433,blob
-0.04137,-0.030958,blob
0.094711,-0.051917,blob
0.085717,0.352061,blob
-0.021061,-0.016936,blob
0.120319,-0.208858,blob
-0.121315,0.106471,blob
-0.002332,0.228524,blob
-0.016304,0.035653,blob
-0.053649,-0.251269,blob
-0.079453,0.043285,blob
-0.062558,0.095073,blob
0.183641,0.138373,blob
-0.211244,-0.385743,blob
-0.063397,0.204883,blob
-0.335409,-0.603758,blob
0.161587,0.255483,blob
0.067892,-0.076899,blob
-0.236762,-0.026237,blob
0.221537,-0.284223,blob
-0.059392,-0.006522,blob
-0.287201,-0.167819,blob
-0.27199,-0.264981,blob
-0.243967,-0.037938,blob
0.088954,0.204035,blob
-0.166939,0.086089,blob
-0.046147,-0.071759,blob
-0.291301,-0.461076,blob
0.05145,-0.171856,blob
0.133765,0.150096,blob
-0.242527,-0.087737,blob
-0.251426,-0.154331,blob
-0.164058,0.09828,blob
0.520731,0.31483,blob
-0.228997,-0.095707,blob
0.396863,-0.000924,blob
-0.007831,0.065702,blob
-0.121969,-0.17664,blob
-0.125831,-0.558691,blob
0.303075,-0.233766,blob
-0.159475,-0.440851,blob
-0.272879,-0.3252,blob
-0.130585,0.157315,blob
-0.337035,-0.106334,blob
0.028389,0.032428,blob
0.000282,-0.048033,blob
0.025659,-0.018653,blob
-0.116861,-0.028951,blob
0.176722,0.236252,blob
0.046946,0.389989,blob
-0.096441,-0.418583,blob
-0.011889,0.348955,blob
0.607438,0.267695,blob
-0.165821,-0.091598,blob
0.260616,0.29949,blob
0.050757,0.152789,blob
0.049253,0.124235,blob
-0.08841,-0.146273,blob
0.018915,0.144366,blob
-0.021276,0.054631,blob
0.24411,-0.083109,blob
0.1759,0.195264,blob
0.14655,-0.000364,blob
0.028836,-0.149699,blob
-0.072403,0.001273,blob
-0.289058,-0.095836,blob
0.079571,0.028154,blob
0.00613,-0.161966,blob
-0.125009,-0.027248,blob
0.405811,0.265661,blob
0.302165,0.253835,blob
0.508886,0.191107,blob
0.508762,0.477161,blob
-0.561612,-0.182491,blob
0.212643,0.255162,blob
0.495003,0.258915,blob
0.491048,0.283566,blob
-0.196768,-0.13167,blob
0.238098,-0.049954,blob
0.243741,0.167345,blob
0.016294,-0.208067,blob
0.148321,-0.238988,blob
-0.08141,-0.324733,blob
-0.298472,-0.17006,blob
-0.053887,-0.09388,blob
0.109264,-0.008145,blob
0.366481,0.104119,blob
0.281625,0.144038,blob
-0.084464,0.147239,blob
0.113312,-0.262276,blob
-0.182448,-0.094998,blob
-0.133283,-0.255907,blob
-0.147903,-0.020204,blob
0.146217,0.166262,blob
-0.033958,0.065497,blob
0.175881,0.215705,blob
0.311112,0.231278,blob
0.099091,-0.16613,blob
-0.19128,-0.335925,blob
0.001807,-0.026244,blob
-0.167641,0.082227,blob
0.125311,-0.245591,blob
0.268819,0.268514,blob
-0.045397,0.072565,blob
0.0578,0.198712,blob
0.123428,-0.145387,blob
-0.133591,-0.001344,blob
0.442549,0.268752,blob
0.010627,-0.163141,blob
0.00704,0.033761,blob
0.141357,0.187658,blob
0.054159,0.0778,blob
-0.061902,0.110961,blob
0.361152,0.640612,blob
0.343785,0.523361,blob
0.174057,0.39828,blob
-0.042108,-0.419886,blob
0.39976,-0.316281,blob
0.027396,-0.450106,blob
-0.111424,-0.072826,blob
0.322284,-0.013551,blob
0.447069,0.293297,blob
0.286992,-0.013275,blob
0.086689,-0.181513,blob
0.068775,-0.053769,blob
-0.565115,-0.462807,blob
0.403723,0.036918,blob
-0.149142,-0.152693,blob
0.195909,0.184599,blob
0.284817,0.314794,blob
0.296305,0.379953,blob
-0.185992,0.113835,blob
-0.183924,0.176635,blob
-0.291039,-0.162282,blob
-0.528904,-0.411602,blob
-0.21231,-0.192198,blob
0.193918,0.205704,blob
-0.422575,0.051631,blob
0.206671,0.309352,blob
0.038661,-0.174912,blob
0.151271,0.151011,blob
0.132846,0.093274,blob
0.017993,0.01755,blob
0.033196,0.027172,blob
-0.028037,0.411378,blob
-0.044854,0.375536,blob
0.179566,-0.057606,blob
0.216659,0.238128,blob
-0.182006,-0.362115,blob
-0.500094,0.004869,blob
-0.079874,0.071039,blob
-0.343349,-0.245438,blob
0.100357,0.222217,blob
-0.00738,-0.058669,blob
-0.12325,-0.184217,blob
-0.165814,0.041952,blob
-0.272955,-0.40752,blob
-0.123986,-0.101896,blob
0.164859,0.288157,blob
0.138168,-0.226089,blob
-0.11303,-0.271176,blob
0.057987,0.144778,blob
0.206746,0.03364,blob
0.098939,0.063658,blob
0.009068,-0.160897,blob
0.060913,0.120257,blob
-0.089024,0.147835,blob
-0.303567,-0.414428,blob
-0.127126,0.108566,blob
0.077037,-0.018627,blob
-0.151626,0.055902,blob
0.244347,0.681583,blob
-0.110426,0.36082,blob
0.167945,0.152476,blob
0.41507,0.479411,blob
0.022114,0.307659,blob
-0.251237,0.369454,blob
0.055406,-0.031394,blob
-0.059783,-0.192347,blob
-0.189492,0.193001,blob
-0.011039,-0.110402,blob
0.001123,0.253629,blob
0.270711,0.252284,blob
-0.257493,0.16131,blob
0.059165,-0.096739,blob
-0.126584,-0.194542,blob
0.09879,0.239065,blob
-0.118982,0.045149,blob
-0.131562,-0.084078,blob
-0.217416,-0.10833,blob
0.267215,0.311228,blob
0.05048,0.19471,blob
-0.162801,-0.092797,blob
0.481033,0.379483,blob
-0.065188,0.006696,blob
-0.014695,-0.362122,blob
0.024743,0.51217,blob
0.171848,0.045208,blob
-0.567498,-0.421803,blob
0.195849,0.214372,blob
0.058261,-0.136995,blob
0.323364,0.357469,blob
0.161585,0.176084,blob
-0.164663,-0.165387,blob
0.279163,0.218392,blob
-0.114086,-0.262942,blob
0.022341,0.140587,blob
-0.00036,-0.220205,blob
-0.124111,-0.079578,blob
-0.236954,-0.330087,blob
-0.533301,-0.092076,blob
-0.162446,-0.016502,blob
-0.191105,-0.06985,blob
-0.173142,0.037774,blob
-0.293695,-0.170022,blob
-0.105421,0.400146,blob
-0.037593,-0.261925,blob
-0.045282,-0.060891,blob
-0.212983,-0.499329,blob
0.168107,-0.223645,blob
-0.239806,-0.217894,blob
-0.32546,-0.26107,blob
0.193533,0.215912,blob
0.047345,0.241505,blob
-0.166554,0.056998,blob
-0.055635,0.247067,blob
-0.006276,0.174184,blob
-0.004624,-0.415147,blob
0.16369,0.035218,blob
-0.062795,-0.115773,blob
-0.359244,0.155204,blob
0.027985,0.104389,blob
0.10168,0.071283,blob
-0.277072,-0.244737,blob
-0.064613,0.07201,blob
0.064405,-0.14838,blob
-0.006757,-0.089251,blob
0.243863,-0.070025,blob
-0.079742,0.013209,blob
0.15769,0.229619,blob
-0.050678,-0.229883,blob
0.180122,-0.296509,blob
0.478903,0.350249,blob
-0.437864,-0.455387,blob
-0.183145,-0.11544,blob
-0.087336,-0.074485,blob
-0.037713,0.029268,blob
-0.361453,0.280602,blob
-0.290035,0.03993,blob
0.810308,0.323932,blob
-0.095444,-0.105247,blob
0.157885,0.001104,blob
-0.009065,0.195212,blob
0.038697,-0.088522,blob
0.027429,-0.049985,blob
0.081614,-0.137052,blob
0.317781,0.284511,blob
-0.121475,-0.392585,blob
-0.102784,-0.027146,blob
-0.122131,0.072835,blob
-0.051376,0.096881,blob
-0.123814,0.204374,blob
0.070946,0.066612,blob
0.255586,-0.034895,blob
-0.143432,0.125497,blob
-0.063637,0.510452,blob
-0.188403,0.333,blob
-0.195579,-0.453974,blob
0.128044,-0.089534,blob
0.124661,-0.020818,blob
-0.24784,-0.247363,blob
0.288486,0.351541,blob
-0.240339,0.136332,blob
-0.251214,-0.192559,blob
-0.195079,0.031437,blob
0.031694,-0.065632,blob
-0.089729,0.023496,blob
-0.332384,-0.41575,blob
-0.40096,-0.272799,blob
-0.526385,-0.250085,blob
0.041041,0.134206,blob
0.097742,-0.163299,blob
0.076067,-0.062432,blob
0.115473,0.296619,blob
-0.190986,-0.286221,blob
-0.161068,-0.236668,blob
0.312471,0.263771,blob
0.182859,0.210306,blob
-0.00165,0.082135,blob
0.222199,-0.133093,blob
-0.451093,-0.201502,blob
0.189391,0.083337,blob
-0.080835,-0.014162,blob
0.559315,0.276031,blob
-0.210447,-0.462167,blob
-0.291784,-0.163255,blob
0.331889,0.398077,blob
-0.142083,0.520709,blob
0.298307,-0.175582,blob
-0.604042,-0.297473,blob
-0.04504,0.099196,blob
-0.237207,-0.213676,blob
-0.055645,-0.06966,blob
0.34342,0.301568,blob
-0.111622,-0.153589,blob
0.101647,-0.114753,blob
-0.120343,-0.102093,blob
0.253165,0.047666,blob
0.144931,0.194311,blob
0.295851,0.195365,blob
-0.163399,-0.255856,blob
0.322966,0.589755,blob
-0.231673,-0.310082,blob
-0.210834,-0.209305,blob
-0.108774,-0.111376,blob
-0.084663,0.008285,blob
0.359931,0.235247,blob
0.389073,0.453694,blob
-0.114437,-0.084537,blob
-0.212387,-0.063175,blob
-0.025394,-0.276001,blob
-0.054294,-0.355717,blob
-0.032329,-0.15045,blob
0.179579,-0.04945,blob
0.030487,0.06061,blob
-0.112416,0.232739,blob
-0.158351,0.185133,blob
0.39008,0.331261,blob
-0.029288,0.32553,blob
0.306149,0.398307,blob
0.201514,0.00496,blob
0.298858,-0.233662,blob
0.135943,0.286271,blob
-0.188189,-0.066314,blob
-0.300954,-0.152164,blob
0.094813,-0.132483,blob
0.374563,0.085974,blob
-0.195817,-0.099166,blob
0.401514,0.134971,blob
0.180881,-0.142797,blob
-0.154598,-0.25007,blob
0.113356,0.18239,blob
0.133205,0.163147,blob
-0.048357,-0.123477,blob
0.099729,0.046727,blob
-0.236418,-0.0827,blob
-0.173404,-0.128608,blob
0.013548,-0.021959,blob
0.213359,0.082922,blob
-0.019022,-0.080492,blob
-0.339029,-0.131823,blob
-0.001256,0.003627,blob
-0.30773,-0.531347,blob
0.329792,0.378291,blob
0.042385,-0.052805,blob
-0.116519,-0.381432,blob
0.363755,0.265159,blob
-0.109311,0.299137,blob
-0.276248,0.24101,blob
0.201132,-0.104351,blob
0.345627,0.481362,blob
-0.381192,-0.057785,blob
-0.139745,0.040709,blob
0.09811,-0.258736,blob
-0.435436,-0.331797,blob
0.159883,0.043168,blob
-0.006518,-0.062584,blob
-0.037174,-0.132054,blob
0.084471,0.114254,blob
0.056618,-0.135,blob
-0.221267,-0.416973,blob
-0.341149,-0.422571,blob
0.026373,-0.14243,blob
0.120946,-0.152744,blob
0.233651,0.112751,blob
0.092768,0.052669,blob
-0.558731,-0.500715,blob
-0.01399,-0.051413,blob
0.099792,-0.219279,blob
-0.566395,-0.418011,blob
-0.227633,0.080819,blob
0.128089,0.563694,blob
0.151633,0.108877,blob
0.05268,-0.070119,blob
0.279007,0.187397,blob
0.225708,0.384147,blob
-0.199112,-0.120735,blob
-0.148798,-0.001909,blob
-0.001703,-0.193594,blob
0.194781,-0.004005,blob
-0.123161,-0.282763,blob
-0.142781,-0.037906,blob
0.070559,-0.251355,blob
-0.109359,0.274013,blob
-0.310595,-0.194643,blob
-0.095404,-0.081813,blob
-0.248996,-0.152302,blob
-0.627769,-0.472199,blob
0.071701,-0.08442,blob
-0.224057,-0.194439,blob
0.186877,-0.104585,blob
0.153689,0.290621,blob
-0.266529,-0.276119,blob
0.061502,0.4472,blob
0.116937,0.218956,blob
-0.156304,0.024719,blob
0.128593,0.151844,blob
0.489413,0.279168,blob
0.037938,0.06402,blob
0.063059,-0.045172,blob
0.001841,-0.255521,blob
0.038802,0.093758,blob
0.325489,-0.054462,blob
0.08966,0.112102,blob
-0.272364,-0.460776,blob
0.061727,-0.134645,blob
0.085173,0.195733,blob
0.29573,0.513196,blob
-0.087602,-0.114027,blob
-0.256857,-0.045844,blob
0.025663,0.177684,blob
0.038115,0.188935,blob
0.249086,-0.100661,blob
-0.011076,0.368559,blob
-0.08636,-0.204409,blob
0.019656,-0.066013,blob
0.000377,0.042235,blob
0.064418,0.046789,blob
-0.028556,0.066863,blob
0.575113,0.469505,blob
-0.059923,-0.059031,blob
0.143006,0.423204,blob
-0.018634,0.020044,blob
0.112283,0.484982,blob
0.209962,0.388227,blob
0.109,0.016855,blob
0.052267,0.132569,blob
-0.267134,0.118467,blob
0.266562,0.588391,blob
-0.089347,-0.298575,blob
-0.166915,-0.194329,blob
0.240223,0.624468,blob
-0.221334,0.016688,blob
0.11184,-0.084514,blob
-0.262715,-0.15592,blob
-0.009597,0.08388,blob
0.193084,-0.15088,blob
0.192338,0.080104,blob
-0.159371,0.088904,blob
0.058687,-0.196823,blob
0.331117,-0.145846,blob
0.17532,0.232081,blob
-0.278256,-0.18951,blob
0.121802,0.155125,blob
0.250357,0.116441,blob
-0.567982,-0.026334,blob
0.340139,0.067032,blob
0.087682,-0.116037,blob
-0.0611,-0.076787,blob
-0.292037,-0.429548,blob
0.113476,-0.200633,blob
-0.008365,-0.151582,blob
0.207922,0.134106,blob
0.311353,0.135542,blob
-0.066675,0.329417,blob
0.030441,0.329362,blob
0.44609,0.146599,blob
0.253873,0.164191,blob
0.223524,0.39233,blob
0.134593,0.105051,blob
-0.125369,-0.073948,blob
-0.078868,0.192403,blob
-0.067607,0.186093,blob
0.260777,-0.072565,blob
-0.365421,-0.28257,blob
-0.048459,-0.0567,blob
0.001877,0.01115,blob
0.02024,-0.283693,blob
-0.273963,-0.33726,blob
0.018877,-0.152241,blob
-0.14938,-0.052802,blob
0.382076,0.201888,blob
-0.187435,-0.044646,blob
-0.427378,-0.140114,blob
-0.057786,-0.097065,blob
0.035924,-0.101778,blob
0.06729,0.113444,blob
0.34105,0.054845,blob
-0.050605,0.062483,blob
0.479625,0.299379,blob
-0.012992,-0.399994,blob
0.439367,0.136007,blob
-0.028222,0.246738,blob
0.173397,0.180391,blob
0.447699,0.286818,blob
0.369677,0.149472,blob
0.001399,0.094401,blob
-0.100707,0.10403,blob
0.022667,0.001438,blob
0.102117,-0.050682,blob
-0.279822,-0.092217,blob
0.068516,0.117598,blob
-0.171419,0.02485,blob
0.353501,-0.006061,blob
-0.372689,-0.577475,blob
0.296672,0.278587,blob
-0.098605,0.402121,blob
0.324297,0.224332,blob
0.115802,0.200557,blob
0.427712,0.1332,blob
0.247975,0.333071,blob
0.37784,0.436772,blob
0.2635,0.091546,blob
0.158383,0.480117,blob
0.01157,0.174132,blob
0.236198,0.173452,blob
-0.290697,-0.156416,blob
-0.226953,-0.025291,blob
-0.260858,-0.082105,blob
-0.458379,-0.570941,blob
-0.261932,-0.485868,blob
-0.008516,0.199383,blob
-0.470563,-0.143587,blob
-0.219182,-0.124771,blob
-0.017004,-0.04258,blob
-0.272615,0.06803,blob
-0.017167,0.256591,blob
-0.151786,0.112112,blob
0.159465,0.151711,blob
-0.197889,-0.460117,blob
-0.17291,-0.06419,blob
0.089882,-0.322038,blob
-0.123786,-0.051076,blob
-0.035302,0.058236,blob
0.311056,0.008067,blob
-0.038931,-0.34961,blob
0.045593,0.02211,blob
-0.074901,-0.093248,blob
-0.044461,0.308669,blob
-0.223177,-0.176217,blob
0.033361,-0.020071,blob
-0.602143,-0.577691,blob
-0.750907,-0.364655,blob
-0.092611,-0.100436,blob
0.230217,0.170392,blob
0.330197,0.33292,blob
-0.020074,-0.060712,blob
-0.138087,0.566472,blob
-0.000866,0.002154,blob
0.137282,0.036891,blob
0.089619,0.104608,blob
0.198531,0.106911,blob
-0.14186,-0.21316,blob
0.649051,0.518556,blob
-0.746798,-0.640393,blob
-0.198078,-0.043597,blob
0.03101,0.244012,blob
-0.05579,0.26747,blob
0.076583,0.467044,blob
0.325833,0.160718,blob
0.195694,0.075857,blob
0.108834,-0.074795,blob
-0.349045,-0.415408,blob
0.292832,-0.030704,blob
0.098927,-0.234051,blob
-0.18021,-0.275241,blob
0.373358,-0.0046,blob
0.02961,-0.04153,blob
-0.21754,-0.076672,blob
0.404734,0.444765,blob
0.141973,0.175907,blob
0.36485,-0.091006,blob
-0.784291,-0.657944,blob
0.249431,0.170779,blob
0.170948,0.316777,blob
-0.08551,-0.094862,blob
0.005871,-0.089849,blob
0.083645,0.289365,blob
-0.070476,-0.150372,blob
-0.280391,-0.107895,blob
-0.28938,0.13942,blob
-0.000525,-0.229193,blob
0.094211,0.102681,blob
0.443748,0.20854,blob
0.381901,0.491927,blob
0.055324,-0.028308,blob
-0.263549,-0.415961,blob
-0.045173,-0.122352,blob
0.052297,-0.547235,blob
0.219713,-0.273128,blob
0.127542,0.271886,blob
0.2564,0.477678,blob
0.114494,0.470692,blob
0.074898,-0.295577,blob
0.30533,0.004049,blob
-0.017505,-0.466759,blob
0.380658,0.160995,blob
0.02806,0.004236,blob
-0.34866,-0.440318,blob
0.21531,0.388636,blob
0.100171,0.129367,blob
-0.17351,-0.257421,blob
0.009874,0.105492,blob
0.108055,0.153258,blob
0.10791,-0.081815,blob
-0.42075,-0.731944,blob
-0.065911,-0.120381,blob
-0.066561,-0.105324,blob
-0.208818,0.055949,blob
-0.375601,0.182398,blob
0.133567,0.251655,blob
0.118046,0.091966,blob
-0.354005,-0.057638,blob
-0.188363,-0.04453,blob
-0.048346,-0.111926,blob
-0.064784,-0.004536,blob
0.177882,-0.095074,blob
0.10449,-0.146794,blob
0.070495,-0.403641,blob
0.219247,0.063052,blob
-0.027136,0.217653,blob
0.038809,0.453377,blob
0.149032,-0.010513,blob
0.062742,0.030178,blob
-0.28385,-0.036419,blob
-0.150796,-0.128428,blob
0.245588,0.039621,blob
0.135327,0.060423,blob
0.023134,0.317698,blob
0.460119,0.387439,blob
0.196461,-0.378505,blob
0.001759,-0.148786,blob
-0.300659,-0.082117,blob
0.075432,-0.08491,blob
0.033746,0.004325,blob
0.072139,0.3953,blob
0.035587,0.031064,blob
-0.169114,-0.088265,blob
0.223445,0.196625,blob
0.05074,-0.143848,blob
0.026349,0.010054,blob
-0.020711,-0.009981,blob
0.144184,0.210016,blob
-0.18598,-0.488256,blob
-0.027402,-0.109927,blob
0.421147,0.153056,blob
0.063749,0.372496,blob
0.081048,0.018194,blob
0.233438,0.204801,blob
0.054006,-0.047264,blob
-0.250358,-0.408812,blob
-0.30179,-0.143389,blob
0.184019,0.428925,blob
-0.042707,0.033699,blob
0.229815,0.063741,blob
-0.162815,0.046477,blob
-0.211699,-0.337539,blob
0.101436,0.027686,blob
0.191253,-0.041565,blob
-0.019579,0.260296,blob
-0.430817,-0.514182,blob
-0.299874,-0.096792,blob
-0.074778,-0.356958,blob
0.045467,-0.025653,blob
0.302364,0.30176,blob
0.314366,0.206036,blob
-0.213916,-0.09105,blob
-0.247236,-0.279547,blob
0.310974,0.073945,blob
0.008493,0.270975,blob
-0.389816,-0.026722,blob
-0.368961,-0.335228,blob
-0.460368,-0.576155,blob
-0.215122,-0.269581,blob
0.048771,0.078958,blob
0.027436,-0.271586,blob
0.398036,0.573989,blob
-0.297767,-0.059938,blob
-0.114419,-0.253879,blob
0.388434,0.264003,blob
0.34505,0.494945,blob
-0.353619,-0.059669,blob
0.296313,0.142115,blob
-0.097858,-0.280631,blob
-0.066092,0.0286,blob
0.038608,0.305864,blob
0.097631,-0.114895,blob
0.744722,0.514074,blob
-0.057006,0.313979,blob
0.357616,0.137829,blob
0.033419,0.288577,blob
0.253986,0.40451,blob
0.034689,0.015234,blob
-0.271698,-0.290371,blob
-0.352826,-0.300342,blob
0.041012,0.107576,blob
0.051865,-0.20882,blob
-0.248634,-0.134525,blob
0.200743,0.159003,blob
0.284676,0.33084,blob
0.023609,0.103336,blob
-0.199977,-0.253993,blob
0.100408,0.04131,blob
-0.404078,-0.17004,blob
-0.428018,-0.202594,blob
-0.110426,-0.206134,blob
0.261748,0.046037,blob
-0.015219,-0.059796,blob
-0.063978,-0.150662,blob
0.357938,0.194263,blob
-0.13063,0.330166,blob
0.008142,0.383697,blob
-0.11968,0.058074,blob
0.279866,0.216305,blob
0.050182,0.044137,blob
-0.376876,-0.060902,blob
-0.537422,-0.288488,blob
0.135706,0.162804,blob
0.152255,0.086266,blob
-0.01193,-0.158873,blob
0.200062,-0.054898,blob
-0.132712,0.075679,blob
0.13093,-0.050689,blob
0.060175,0.014861,blob
-0.144952,-0.307575,blob
0.158676,0.319667,blob
-0.34614,-0.294577,blob
0.543969,0.490138,blob
0.42151,0.368447,blob
0.028517,-0.232434,blob
0.035403,0.021875,blob
-0.078214,0.235264,blob
0.167336,-0.03412,blob
0.125044,0.006122,blob
-0.289641,0.247156,blob
0.256968,0.398644,blob
-0.045251,0.004213,blob
0.170685,-0.194981,blob
-0.417228,-0.262478,blob
0.030847,0.155445,blob
-0.352031,-0.12177,blob
-0.431217,-0.045989,blob
0.102298,0.052711,blob
0.018605,-0.022352,blob
-0.18147,-0.098419,blob
-0.219869,-0.140778,blob
-0.298308,-0.379109,blob
0.014311,-0.246923,blob
-0.556149,-0.048569,blob
0.075712,0.355374,blob
-0.202855,0.054608,blob
-0.053934,-0.457183,blob
0.289219,-0.014231,blob
0.036773,0.168009,blob
-0.04334,0.011144,blob
0.229736,0.350621,blob
-0.14305,-0.050682,blob
-0.036046,-0.044926,blob
-0.261634,-0.136577,blob
-0.090617,-0.343324,blob
-0.092492,-0.16414,blob
-0.081993,-0.157022,blob
0.053411,0.115272,blob
0.261677,0.277805,blob
-0.294533,-0.197532,blob
0.249929,0.347065,blob
0.086861,-0.237692,blob
0.098691,-0.385372,blob
0.061635,0.008992,blob
0.231497,0.167898,blob
0.449095,0.470497,blob
0.060186,0.487598,blob
0.058711,0.145316,blob
-0.127086,0.19444,blob
0.383811,0.208179,blob
0.007177,0.024374,blob
-0.020999,0.109359,blob
0.097966,-0.134917,blob
0.371341,-0.072567,blob
0.002525,-0.022767,blob
0.048486,0.062866,blob
-0.007847,-0.108983,blob
0.041444,-0.074353,blob
-0.435517,-0.263813,blob
0.212025,0.107442,blob
0.150074,0.334744,blob
0.179579,-0.021343,blob
0.162563,0.052424,blob
-0.082197,-0.11567,blob
0.145595,0.485538,blob
-0.130655,-0.053873,blob
-0.221647,0.134484,blob
0.054211,-0.022321,blob
