reading_id,vibration_x,vibration_y,acoustic_db,current_amp,humidity_pct,dust_index,temp_c,pressure_kpa,machine
9757,-6.2747,-7.786,-1.1011,-1.1254,-1.8435,-1.5828,32.77,251.91,B
9758,2.479,3.2502,-1.1887,-1.4264,-0.3095,-0.6501,43.9,295.59,D
9759,2.5642,2.0857,0.2464,-1.891,-2.718,-2.1149,41.48,302.22,C
9760,2.3205,1.5466,1.3289,0.6515,1.1102,1.0657,47.39,345.28,C
9761,5.1761,5.4045,-1.4467,-1.8156,-0.4001,-0.9526,42.88,294.94,C
9762,-4.1099,-4.1381,-5.2165,-4.9618,-1.3823,-0.9684,33.58,208.33,A
9763,3.5096,3.686,3.4705,3.7004,3.9095,3.0321,54.67,400.63,C
9764,3.7178,2.0851,1.6992,0.4978,-0.4241,-0.4093,44.99,340.63,A
9765,1.4457,1.0393,1.7924,3.4124,-0.3925,-0.0072,46.92,360.24,A
9766,-1.8769,-1.4191,-0.3301,-0.1344,-1.1505,-0.6627,40.11,295.12,A
9767,1.4948,0.0456,-2.6792,-3.6718,1.5143,1.4651,42.47,296.78,A
9768,-0.4592,-0.0427,1.6533,1.9034,0.1399,0.5235,41.07,344.46,A
9769,-13.9753,-13.1371,-4.3171,-4.2551,1.4051,-0.6087,26.05,188.77,B
9770,11.5757,12.1122,3.9266,2.9967,0.0052,0.9185,53.72,436.99,C
9771,0.9859,1.7173,-3.515,-3.8481,-3.1425,-2.6304,39.13,264.62,C
9772,1.8765,0.508,4.1201,4.4547,2.0306,1.6586,49.5,345.0,D
9773,-7.5488,-5.7251,-1.5709,-1.8921,0.2893,0.0421,30.57,245.98,A
9774,2.4808,3.3486,3.6248,3.5827,2.3354,2.9214,49.3,358.3,D
9775,10.6404,11.9356,-0.3378,-1.4459,-3.3263,-1.2784,48.22,353.59,C
9776,4.9972,5.255,0.4598,1.0032,0.3774,1.0291,47.67,351.82,C
9777,4.1246,4.17,2.6865,1.292,2.0828,1.3448,49.35,352.58,A
9778,9.1656,9.3895,-1.8195,-1.6229,1.0838,1.2161,48.2,345.11,B
9779,2.7888,4.3456,0.8372,1.4447,-1.9665,-0.7915,47.44,344.68,B
9780,3.3507,1.6714,1.6606,3.5577,-0.3734,-0.4224,46.66,350.64,A
9781,4.606,5.1782,-2.1547,-1.7048,0.272,0.8163,46.97,311.71,D
9782,-3.5003,-4.7501,-4.6566,-5.1965,-0.7946,-1.4508,33.83,238.86,C
9783,0.3975,0.6335,1.1815,0.8891,0.3656,0.5445,39.53,329.18,A
9784,-1.3464,-1.1993,-0.0943,-0.5878,-0.6229,-2.2758,42.72,287.28,D
9785,-1.1444,-1.3891,-2.811,-3.9025,-0.0441,-1.5482,38.28,273.98,C
9786,-6.7712,-5.5317,-1.1616,-1.3172,-1.7759,-2.2031,33.46,259.22,B
9787,1.8433,2.235,-1.6952,-1.7418,-0.3403,-0.423,42.18,318.87,B
9788,1.7663,1.2424,-3.4443,-2.33,-0.722,-0.0602,39.21,271.24,D
9789,-3.238,-3.4384,-1.9143,-1.5054,0.9521,0.0897,39.46,283.3,D
9790,1.5501,2.2975,7.378,6.2565,1.1535,1.9262,51.88,400.46,B
9791,6.945,7.4668,5.9851,3.888,0.5174,-0.1341,56.62,418.99,B
9792,0.9692,0.4802,-1.1438,-0.9427,0.5399,1.4905,43.16,304.88,A
9793,-0.846,-0.5432,0.5085,-0.0226,2.0096,2.9093,43.89,316.16,A
9794,-9.8071,-9.7212,-2.5749,-2.2733,0.4171,-0.9207,29.84,228.28,B
9795,-3.1176,-3.226,-2.132,-1.599,0.4885,-1.4078,33.57,260.17,C
9796,-6.5806,-4.9607,0.2545,-0.3724,0.033,-0.5889,34.37,264.28,C
9797,-1.5792,-2.1042,-0.0629,-0.4462,0.0353,1.541,38.78,328.69,A
9798,4.3298,5.5623,0.1515,-0.9604,0.0951,1.4609,46.39,362.05,C
9799,6.1573,6.2676,0.2424,-1.1167,-0.9622,-0.5906,49.21,350.27,C
9800,1.4611,1.6751,6.089,4.4825,-1.3541,0.8849,44.96,371.46,B
9801,-11.9046,-11.5894,-5.6482,-4.8196,-0.6472,-1.9305,24.18,173.57,B
9802,7.6591,6.1432,-3.6955,-3.1413,-1.4225,-0.2616,41.26,314.84,B
9803,-4.9452,-5.0225,-0.7688,-2.0163,-2.6893,-1.3375,37.95,234.8,D
9804,2.381,1.5638,1.9197,1.9996,0.5481,0.6751,48.59,341.26,B
9805,-4.1987,-3.3768,-0.8305,0.2165,-1.4433,-0.1246,37.78,271.31,A
9806,-2.0584,-1.9214,0.2007,-0.512,-0.0294,-1.1629,41.05,286.52,D
9807,-0.8985,-1.1768,1.3219,1.3721,-0.2891,-1.0992,42.69,316.27,B
9808,6.4209,5.9287,0.7704,2.1327,4.6848,4.0083,57.06,382.39,D
9809,7.3435,8.2903,6.5559,4.9356,-0.079,0.0912,56.87,413.87,B
9810,-1.5704,-1.8859,-1.2288,-1.5785,-0.0754,-0.1952,36.89,302.33,B
9811,0.8027,0.145,0.5564,-0.0396,1.4464,1.7805,43.52,320.04,D
9812,1.8466,1.4008,-0.1266,0.0079,0.0371,0.4433,41.86,302.72,A
9813,-9.054,-8.154,-1.9536,-1.1268,-2.1822,-2.3566,28.69,241.14,D
9814,1.4594,1.6383,0.7283,0.9484,-0.7343,0.4983,46.64,326.63,C
9815,-0.0147,0.4005,-2.6613,-2.545,-2.6014,-2.5948,35.82,268.79,D
9816,-4.3706,-3.6655,-2.7781,-3.175,-2.6017,-2.6824,35.17,239.38,C
9817,7.2798,6.2711,-0.1843,-1.6658,-0.8455,-1.0917,46.26,347.83,A
9818,9.7891,9.6539,1.4774,0.3751,0.7743,1.4904,51.92,353.18,C
9819,10.4248,10.2886,4.9794,4.0261,1.0211,1.0299,57.76,397.51,D
9820,2.8678,3.2112,-0.5742,-0.7026,1.9136,2.6037,49.4,327.21,A
9821,0.4749,0.5337,-2.1873,-1.717,-2.1974,-0.6093,38.9,296.76,D
9822,8.77,7.6034,5.2292,5.4572,1.2173,1.1589,56.96,415.81,C
9823,-1.3762,-1.128,-1.2741,-3.0413,-0.8299,-0.2393,39.61,281.71,C
9824,0.9347,0.9832,-0.4664,0.6702,2.8018,2.7029,44.74,312.33,B
9825,2.8732,2.7167,-0.3705,-1.8028,-0.9512,-2.0501,42.5,275.67,B
9826,2.6271,3.9716,1.3188,1.1579,0.0778,1.82,44.57,348.08,A
9827,4.1138,2.8205,0.3471,-0.1428,0.5057,1.0195,45.29,326.41,B
9828,-7.4315,-6.9882,-1.2133,-1.2135,0.592,-0.1108,30.45,249.59,C
9829,-3.2333,-3.3265,-7.5902,-5.0146,-1.8892,-2.3891,28.52,203.89,B
9830,4.1204,4.9269,-2.1952,-3.634,-0.1678,0.6536,46.32,303.55,B
9831,3.821,5.1586,1.0091,-0.0402,-0.4379,0.7388,45.98,338.49,A
9832,-2.6005,-2.3383,-0.9293,-0.6498,1.3128,0.3732,42.98,320.96,C
9833,-7.2906,-5.6356,-3.2424,-2.4158,0.0573,0.2414,34.45,239.98,A
9834,-1.4855,-2.2671,4.6495,2.5661,0.8548,0.9169,47.07,335.62,B
9835,-3.268,-3.4262,-6.7801,-6.6067,-0.1665,-0.4608,33.17,223.27,A
9836,-2.9085,-3.0477,2.8308,1.7368,1.3393,2.0856,40.71,315.73,D
9837,4.0815,3.1699,0.9244,1.6505,1.0492,3.3921,48.57,349.64,A
9838,2.972,0.8195,-2.3031,-2.8607,-1.1487,-1.1997,44.03,293.18,D
9839,-3.4229,-1.9352,0.2593,-1.1256,-1.6957,-1.2022,38.15,283.71,B
9840,2.7666,2.9506,2.139,1.8887,-0.9295,0.8249,44.92,366.25,A
9841,1.8238,2.1546,-0.1205,-0.7085,-1.2234,0.0796,42.22,292.71,C
9842,-0.4056,-1.7402,-2.5781,-2.6106,-1.2512,-1.839,39.02,283.0,D
9843,0.1928,0.942,1.4307,0.3834,0.3909,0.0555,44.47,328.65,B
9844,0.55,-0.2492,-2.9579,-2.3196,-0.4842,-1.7376,36.69,297.41,D
9845,9.132,9.8004,0.6308,0.5792,-0.76,0.7263,51.44,352.93,D
9846,-1.7584,-2.1362,-3.4778,-2.1426,0.7442,1.5739,37.3,260.76,B
9847,4.5086,4.8101,-2.8447,-2.2243,-0.0134,0.2447,43.42,296.35,A
9848,1.2922,1.7363,7.0649,5.0243,-1.2607,0.2789,50.0,356.12,B
9849,-2.5788,-3.1136,2.7271,2.253,-0.2938,-0.1626,42.53,322.52,D
9850,-2.6535,-3.6265,-3.7715,-3.5571,2.0668,0.2541,36.95,257.37,B
9851,-4.9269,-5.1898,-3.4069,-3.1978,-4.6523,-3.9408,30.72,245.0,B
9852,4.9134,5.1908,4.1394,2.8788,3.1138,3.0553,50.96,377.8,D
9853,0.2425,0.6689,2.1116,3.5006,-0.7464,-0.2627,45.02,341.89,C
9854,3.2368,2.5142,6.2891,5.9503,1.8435,2.7808,52.82,424.55,D
9855,-3.5785,-2.3663,-2.8509,-2.5915,-3.4264,-2.0,36.83,237.78,C
9856,1.9448,2.622,-1.8672,-1.5225,1.2067,-0.7073,41.6,327.48,C
9857,4.3175,4.027,3.3817,3.2328,1.1335,1.0541,49.37,360.2,C
9858,0.0812,0.285,1.0872,1.0702,-0.1426,1.1686,45.63,310.92,A
9859,-2.2907,-2.0415,4.6202,4.8431,-0.2396,0.1581,41.45,357.19,D
9860,0.6955,-0.1184,0.1276,-1.247,-0.0006,0.8552,41.75,304.78,D
9861,-6.436,-6.8532,0.2824,0.4527,2.2237,1.5192,34.92,261.47,A
9862,3.8632,2.6108,-1.7038,-1.1889,-0.7329,0.0279,42.15,309.28,A
9863,1.2407,2.1101,0.4368,-0.0049,-1.3884,-1.8188,43.78,336.36,D
9864,-2.3458,-2.3344,3.7276,3.1151,3.4123,5.4205,47.64,373.97,B
9865,5.5618,5.7973,0.0938,0.328,1.8141,1.5148,49.72,363.95,C
9866,7.1937,6.4572,2.2216,1.3349,0.6888,1.4389,52.69,401.52,A
9867,-5.0853,-5.2466,-5.2173,-5.4092,-0.5362,-0.9286,31.94,253.78,B
9868,-16.0641,-15.3171,-2.181,-1.0163,-0.5687,-1.5483,25.21,200.47,A
9869,-0.3614,-0.3618,0.1914,0.3388,-0.7689,-1.267,41.34,296.13,D
9870,-5.9148,-6.219,-1.1056,-0.4734,1.1399,1.1312,38.71,270.62,B
9871,-0.8078,-0.4147,0.9586,3.2053,2.0608,2.1784,46.99,311.63,A
9872,4.0207,5.1626,1.0738,0.2337,4.3687,4.899,49.88,361.59,C
9873,3.3959,3.2411,2.064,2.2144,1.4832,0.6699,48.08,362.26,D
9874,-0.8823,0.9734,0.4737,0.5499,-1.1199,-1.2488,40.74,333.16,D
9875,-6.4863,-5.6366,-0.6942,0.0545,-1.4288,-1.9024,32.71,242.64,A
9876,2.5649,2.5709,-0.9761,-0.8318,1.3591,0.1768,42.35,285.32,D
9877,8.421,6.9303,-0.0456,0.6392,-0.3355,0.2497,50.4,378.08,B
9878,5.8975,4.069,-2.9787,-2.8916,-2.9392,-2.2597,39.78,294.88,A
9879,-8.0384,-10.1635,0.1212,-0.1292,-0.8445,-0.6098,32.38,285.16,B
9880,-3.7246,-2.4757,-1.819,-2.4874,-0.5654,-0.8701,37.82,256.69,B
9881,-0.92,0.2206,1.8496,2.6561,-0.4852,0.0307,44.13,320.78,D
9882,-4.3046,-5.4027,-3.7651,-3.0846,-2.3665,-1.6087,32.18,215.48,D
9883,9.4966,7.0801,1.947,-0.6589,-0.3922,0.0891,47.72,379.51,A
9884,-2.1937,-3.4886,0.7487,1.608,1.6029,1.1043,41.91,287.52,D
9885,10.1353,9.1268,-1.6097,-2.1773,-0.9347,-0.1829,49.54,359.61,C
9886,-2.5819,-2.7645,-1.1032,-0.6727,1.5727,-0.7592,40.49,283.64,A
9887,-2.3888,-2.9733,1.5315,0.8316,1.5296,0.6423,39.41,315.04,D
9888,7.6223,7.3133,2.4436,4.1918,-1.2932,1.0662,50.13,413.04,B
9889,-8.0206,-9.5731,-3.7262,-2.3224,-0.0772,-0.1535,35.1,211.84,B
9890,-4.7094,-3.9966,-1.9625,-0.9176,0.9774,-0.7264,36.61,260.35,C
9891,-1.7502,-1.7809,-4.7194,-3.5441,-1.3342,-1.7611,38.23,270.81,A
9892,3.4874,3.3598,-1.0553,-2.3314,-1.7124,-1.6759,44.37,296.6,B
9893,-0.8911,-0.3546,0.1074,0.3741,1.0243,1.5274,41.23,327.6,D
9894,1.2998,1.4779,-3.5276,-2.1978,1.8169,0.9381,38.8,319.46,A
9895,-4.7074,-6.5951,0.4006,0.3578,0.8213,1.4324,38.83,282.12,A
9896,-1.8035,-1.3459,-2.9412,-1.3235,0.4001,0.7579,37.51,291.64,A
9897,-10.7187,-9.2226,-1.1307,-0.2839,0.927,-0.5522,31.84,239.33,B
9898,7.1088,6.1876,-2.0787,-3.7766,0.839,-0.1422,46.34,322.8,D
9899,5.9734,5.8663,3.2469,1.9943,2.8192,2.2937,48.34,359.18,D
9900,-9.7837,-10.1115,-0.7618,-0.5039,-3.2661,-2.41,26.27,214.96,C
9901,1.8901,1.6102,-0.126,0.9837,-0.1662,1.4804,46.15,334.61,B
9902,-3.4936,-3.5253,1.0766,1.6414,0.074,0.3802,38.15,326.65,C
9903,10.5856,10.207,7.6264,6.9931,2.762,4.0416,63.81,458.29,D
9904,-4.1567,-2.4952,0.3144,-0.1884,-0.9499,-1.3974,40.46,285.33,A
9905,1.556,1.1424,-0.3392,-1.765,0.6177,-0.0755,38.39,289.55,A
9906,13.2781,13.1883,1.4009,0.8163,-0.538,1.3003,58.41,427.0,B
9907,-3.6411,-1.933,0.2772,-0.3875,0.0725,0.6144,36.65,286.42,C
9908,-2.6488,-3.0874,0.9785,0.1743,-3.4513,-1.9997,36.38,268.48,B
9909,-11.5813,-11.1132,-5.4722,-4.364,-0.2019,-1.1894,23.65,199.98,D
9910,1.2922,1.4483,2.6929,3.0964,2.0903,1.9045,47.1,382.36,B
9911,-7.8521,-8.0876,-1.202,-1.5595,-0.264,-0.0801,33.33,243.68,D
9912,-1.0673,-1.5278,-0.9503,0.6636,-1.2789,-0.1389,43.09,278.69,A
9913,-2.6376,-0.7121,2.4001,1.2617,0.4391,-0.75,41.38,323.18,A
9914,-8.8054,-7.2824,-3.7188,-4.1158,-0.7528,-1.6479,26.92,226.95,C
9915,1.5775,2.4144,1.3492,0.6678,-0.3674,0.0498,45.87,345.81,B
9916,-0.8434,-0.073,0.3297,0.2521,1.0266,-0.1103,42.75,299.83,C
9917,8.8263,8.0805,4.6042,3.4979,2.0015,1.4576,57.36,391.96,A
9918,5.9823,4.9234,0.4268,0.7218,1.6878,1.0274,50.86,362.4,A
9919,5.4394,5.8553,2.4975,0.6804,0.1456,0.6752,45.9,370.32,C
9920,-0.1744,-1.2733,-0.997,0.8783,-0.8766,-1.2196,40.29,286.23,D
9921,2.8241,2.3169,-0.5568,-1.5152,1.3124,0.6397,45.43,338.92,A
9922,-7.1091,-6.8663,-5.0039,-4.8184,-0.7822,-1.9335,31.82,224.62,D
9923,4.4931,4.2851,2.6028,1.3157,-2.2017,-3.1736,47.22,345.65,A
9924,-7.466,-8.2921,-2.5716,-1.7254,-3.0673,-3.7686,27.59,228.7,B
9925,-3.3223,-3.0155,-5.2671,-5.5636,-4.2696,-4.5227,33.34,222.94,C
9926,5.2218,5.4209,2.6831,2.3002,1.2734,1.3904,53.64,360.3,B
9927,-5.6611,-5.0249,-0.4838,-0.7535,-0.2345,-1.5403,36.27,272.72,C
9928,-3.6157,-3.1269,-4.0248,-3.9467,-1.6681,-2.2442,33.17,242.48,C
9929,-2.2278,-3.2708,-2.8635,-3.4264,-0.2302,-1.4245,36.65,235.53,B
9930,2.2388,2.6798,-2.8292,-2.3124,-1.7536,-1.5668,41.78,293.37,D
9931,1.7522,2.0969,-2.2277,-1.5215,0.7301,1.5973,40.35,311.37,A
9932,-4.6039,-5.7174,-0.9737,-0.3107,1.1845,0.3524,36.1,283.63,B
9933,3.0421,2.6518,-2.4744,-2.2425,-0.3818,-1.0272,42.8,302.04,C
9934,4.2652,4.6805,2.5577,2.0868,-1.5867,0.6915,46.66,358.52,A
9935,5.6628,6.7944,-0.0435,0.4324,1.2829,1.7233,48.79,340.2,B
9936,-5.0171,-4.6795,-3.3928,-2.7622,-0.8822,0.0233,33.75,263.7,B
9937,-3.6248,-2.8583,-0.2345,-0.1245,-2.417,-1.7046,35.26,273.85,B
9938,2.263,1.4411,2.2389,2.6952,-0.1221,0.3235,47.59,315.45,A
9939,7.7755,6.8097,-0.4449,-1.4446,-1.4332,0.0998,45.99,339.55,C
9940,4.6926,3.6485,2.725,2.7407,2.0134,1.7336,52.49,378.44,A
9941,3.5943,3.6919,-0.897,-0.7078,-0.6511,-2.104,40.8,305.94,B
9942,-5.1918,-4.7405,-1.5587,-0.8814,-1.6229,-1.3829,38.66,277.48,B
9943,-1.9661,-1.3964,0.7667,-0.1272,0.7472,0.2382,39.56,303.53,C
9944,3.457,2.518,0.6903,1.7242,0.8539,-0.412,44.71,344.28,B
9945,-2.7562,-2.7317,2.0719,2.3085,0.501,1.4474,45.67,323.06,A
9946,7.9601,6.9834,-0.2978,-1.5548,-2.6261,-2.1265,45.14,320.12,A
9947,7.2755,6.9255,1.1435,1.4693,1.304,1.5542,52.01,356.99,B
9948,-6.7878,-5.2235,-6.0834,-4.2555,-1.1372,-2.329,31.85,180.0,D
9949,2.6752,1.9871,-1.6032,-3.5945,-0.1654,-0.6563,40.58,312.86,C
9950,-3.8479,-5.3985,0.8237,2.1658,-2.8129,-2.6342,37.28,274.26,B
9951,-2.7054,-2.4903,-0.8638,-1.0035,-0.0483,-1.9653,35.92,296.97,A
9952,-6.5591,-5.4505,-0.7065,0.0582,-1.6881,-1.193,35.71,242.26,C
9953,-9.2677,-8.0223,-6.9428,-6.3972,-2.4844,-1.9083,25.91,181.79,A
9954,-0.1375,-0.2832,-1.8493,-2.4926,-0.7679,-0.6037,40.82,308.75,B
9955,4.5356,5.5307,2.1719,0.6241,-1.5881,-0.7823,45.56,362.85,C
9956,1.7834,0.9422,3.3098,2.8588,0.9582,2.0502,45.25,322.06,C
9957,2.0439,2.4484,5.9907,5.4536,0.6222,1.5063,46.98,391.07,D
9958,5.5367,4.1493,5.1851,4.6234,2.87,2.5208,52.12,391.28,D
9959,9.17,6.6427,-1.3041,-2.4469,0.3223,-0.9603,48.74,328.9,A
9960,-0.6149,0.0075,5.1268,5.1025,0.5225,-0.7164,46.28,360.64,C
9961,6.0751,5.5199,4.3424,4.345,1.9573,2.4567,54.08,391.43,B
9962,7.2602,5.9513,2.5491,2.3989,3.1193,2.136,54.53,396.68,D
9963,4.6703,5.267,-1.9843,-3.6811,-0.0923,-1.8478,44.72,292.33,D
9964,10.116,10.4032,3.1027,2.364,-2.1584,-0.9495,55.61,407.92,B
9965,5.9665,6.9642,-1.0487,-0.4928,0.3635,-0.1432,45.43,330.21,D
9966,3.8778,3.5893,2.2936,2.3071,-1.4379,-0.6401,45.48,324.38,D
9967,-1.3325,-1.2391,-3.582,-2.0588,1.1169,-0.6302,37.17,269.65,D
9968,13.04,13.716,5.5896,4.1919,-1.6707,0.0828,55.25,409.31,B
9969,-3.4081,-3.7532,-1.5632,-1.0037,-0.3651,-0.742,37.75,282.14,D
9970,7.1581,6.9517,1.8301,1.408,0.7742,1.0938,50.01,396.74,B
9971,-2.9212,-2.7803,-0.3528,-1.2554,0.0548,-2.6588,39.88,286.04,A
9972,6.3259,4.9452,7.5706,7.3069,1.229,2.6861,55.14,424.46,C
9973,1.4815,2.8573,-2.5385,-3.4099,-3.9813,-3.4486,37.79,265.2,D
9974,-2.6489,-1.2654,-1.1519,-0.2586,1.8306,1.2322,44.18,294.51,D
9975,4.0032,5.1754,1.6317,0.843,-0.0461,-1.4521,48.96,380.98,B
9976,-4.7167,-5.3416,-0.534,-0.6707,1.1983,0.7179,38.22,293.74,B
9977,-1.431,-1.484,1.3523,0.4613,-0.4095,-0.6401,44.43,321.92,A
9978,-7.5351,-8.8543,-5.9853,-5.7617,-1.6315,-3.616,27.3,218.69,A
9979,-0.2736,-1.268,-2.8089,-4.1865,-1.2457,0.1084,37.68,266.7,C
9980,5.0047,5.7083,-3.465,-4.1455,-0.5861,-0.5981,40.29,327.0,B
9981,5.2224,3.0292,-1.9139,-2.8194,-0.9388,-0.0036,41.35,315.36,C
9982,-0.4581,0.7226,1.0832,0.8842,0.5871,1.0407,42.13,355.72,C
9983,3.4046,1.8449,2.0422,1.3178,-1.9247,-0.5027,41.41,324.04,A
9984,-4.6904,-3.7846,-3.0399,-3.25,-1.1117,-1.4143,34.77,244.64,C
9985,4.2003,3.7251,5.1029,2.9614,2.7435,2.8361,56.17,391.94,D
9986,6.1074,6.1385,-1.6077,-1.2856,2.9111,2.0804,47.28,325.47,B
9987,-11.1222,-12.1949,1.1688,1.8812,-0.9356,-1.7746,31.24,253.94,D
9988,1.099,0.8538,-3.8426,-3.3624,1.4683,0.5674,43.13,303.5,A
9989,-11.8744,-9.8477,-5.5511,-3.8329,1.4034,0.3657,30.04,215.64,C
9990,-5.5541,-6.3061,-4.3091,-3.2871,-0.6894,-1.632,36.67,201.36,C
9991,0.1966,-0.5414,3.2987,2.523,1.9118,1.7782,46.6,337.12,A
9992,-2.894,-2.362,-4.1764,-4.3158,-0.453,-0.3625,34.52,265.89,D
9993,-1.0201,-1.1731,5.5005,4.3496,-0.2241,0.1331,46.78,362.42,C
9994,-5.1139,-5.039,-2.4978,-2.8668,0.3888,-0.3266,35.8,254.54,A
9995,6.1459,6.1676,5.0532,4.0596,3.1144,3.8041,54.33,443.0,B
9996,4.5202,4.8346,4.2165,3.1073,-0.2157,0.0206,50.81,381.52,A
9997,3.5456,3.5559,-5.2163,-5.6676,-1.1712,-0.1207,41.32,271.6,D
9998,-1.857,-3.0112,-6.78,-5.7967,-2.3819,-2.196,32.43,233.24,B
9999,-1.5736,-1.556,-0.7068,-0.5874,0.5233,0.1928,40.53,268.02,B
10000,3.7093,4.1527,1.9339,2.2865,-1.605,-1.6873,44.63,351.02,C
10001,-6.7905,-7.6258,-4.756,-3.9683,-2.2747,-3.0934,27.12,211.17,A
10002,-5.1785,-4.5143,-0.4851,-0.4772,-1.8832,-2.6581,36.59,292.7,B
10003,8.9469,8.3856,4.419,4.7037,5.3421,4.3547,56.45,438.08,D
10004,-4.2774,-4.9686,-2.4253,-1.5323,0.6921,0.9123,35.48,253.93,B
10005,6.4298,6.8587,-0.319,-0.9153,0.3027,-0.1945,50.84,339.32,C
10006,5.4385,5.8241,0.9369,0.6353,2.8072,2.2291,49.49,344.97,A
10007,1.1974,1.4902,-2.288,-0.4602,1.2501,2.1505,44.27,322.97,D
10008,-2.4562,-2.5123,-0.0294,-0.2682,0.7168,-0.0288,36.01,277.27,A
10009,-4.2273,-4.2645,-3.3218,-1.4812,1.0748,0.6379,35.42,292.7,D
10010,12.5324,11.8571,0.4948,0.975,1.8158,2.2552,55.27,405.32,D
10011,4.874,5.1204,1.8796,1.731,0.275,0.853,47.9,387.26,A
10012,3.2654,3.1521,4.1256,1.9074,-0.6037,0.6976,47.04,358.5,A
10013,-3.1024,-3.4826,-0.5737,0.88,0.3484,-0.2583,39.18,303.06,A
10014,-3.8744,-3.1153,-2.5841,-2.8221,-1.0845,-1.6324,36.63,256.54,C
10015,-3.8803,-4.2577,3.1858,3.1019,-0.6205,-0.1115,39.72,307.58,D
10016,3.3083,2.3844,0.3878,0.9868,-0.6946,0.7629,47.87,346.78,D
10017,-9.4033,-9.1974,0.0601,-1.5881,-2.3418,-2.3322,26.94,233.12,D
10018,1.6186,1.0859,1.2211,1.4643,1.8425,0.8829,44.86,356.6,D
10019,-1.6424,-2.0688,-1.7353,-0.2099,0.0975,0.5108,37.51,274.33,B
10020,-7.9131,-7.3418,-2.2124,-1.7119,-0.6879,-2.4455,30.37,253.04,A
10021,-5.5739,-5.888,-3.3283,-3.6058,-1.7383,-1.0832,31.96,226.38,A
10022,5.792,5.9534,-1.7423,-2.1079,-0.1096,-0.8571,42.7,345.81,C
10023,-0.1376,0.2028,-1.3776,-0.9676,1.6835,1.4266,42.34,332.94,A
10024,-0.5584,0.6927,-1.0577,-2.9716,-2.0077,-1.1219,36.82,297.9,A
10025,-5.7802,-6.1622,-0.5999,-0.6741,0.5948,-0.7597,36.86,278.65,D
10026,5.0967,4.1579,5.3452,5.2469,1.1792,1.2411,55.44,416.94,C
10027,4.0324,3.5932,0.1428,0.3948,0.8996,-0.0125,44.81,351.23,D
10028,-2.0683,-1.9293,-1.841,-2.4799,0.3793,1.0981,40.57,272.19,C
10029,-0.8577,0.0942,-1.7475,-1.1049,1.4791,0.3523,43.85,290.65,C
10030,-2.8011,-1.949,-0.6999,0.1839,0.1817,-0.7943,41.15,281.72,B
10031,-3.1756,-2.5909,-1.4277,-2.2599,0.1052,1.5983,37.82,260.29,B
10032,4.5288,3.9091,0.2458,-0.2875,-0.8485,-0.8402,48.48,338.34,D
10033,0.9794,-0.3837,0.3348,-0.206,0.4319,-1.5043,40.54,301.88,D
10034,3.3878,1.8871,-1.7547,-2.275,1.6426,1.9536,46.17,325.05,C
10035,0.0995,0.3772,0.8442,1.1206,0.6336,1.802,43.26,330.34,B
10036,5.914,5.9672,1.3233,0.7576,1.2471,-0.0053,49.75,359.45,B
10037,0.0181,-0.0675,0.0591,0.0845,-2.4615,-1.6889,38.14,308.58,A
10038,0.9643,0.6798,-0.1192,0.2271,0.8803,0.0288,45.1,304.16,B
10039,1.5214,0.4303,-1.6515,-0.3722,0.3809,0.3902,43.56,313.92,A
10040,0.9833,-0.1438,3.5525,2.9019,-0.6714,-0.957,46.64,325.07,D
10041,-1.6885,-1.2543,2.3853,3.572,2.4926,2.9908,45.16,344.42,D
10042,-3.5826,-2.6345,-0.8021,-0.0063,0.7669,-0.9122,37.81,267.5,D
10043,13.8208,13.7678,0.3071,0.612,1.3677,1.0699,53.2,334.21,A
10044,-8.7297,-9.0249,-2.865,-3.6225,-1.5861,-2.6961,29.64,238.54,B
10045,1.5803,3.3678,3.7877,4.5636,2.2426,1.8516,50.67,363.58,B
10046,-7.0875,-5.5691,-2.479,-2.7416,-1.3169,-2.1363,33.54,223.23,B
10047,7.0454,7.982,6.6629,5.7117,1.8083,1.7395,53.07,412.56,A
10048,1.1901,1.4697,-0.8876,-0.9558,-0.9632,-1.8075,40.02,296.32,C
10049,7.8541,7.7358,2.597,2.656,0.8801,1.8707,51.9,397.61,C
10050,1.7794,0.926,4.1242,4.0857,0.6188,1.5474,47.55,369.67,A
10051,2.8217,4.708,3.1111,3.7391,1.1998,1.4487,50.25,366.82,B
10052,-1.3376,-0.8721,2.2921,2.5593,1.0846,0.2729,42.83,327.04,C
10053,-6.5784,-6.5016,-2.3156,-1.5269,-1.4212,-2.5681,32.38,230.78,C
10054,0.646,-0.4973,-2.7835,-2.5439,-1.7906,-1.0843,39.73,286.06,B
10055,-6.5213,-6.3047,-3.2822,-2.6362,-0.1409,-0.6453,33.52,234.76,B
10056,-4.6968,-5.1585,-3.6462,-3.9963,-1.0997,-1.4414,34.11,251.28,A
10057,-9.767,-9.3844,-3.2997,-2.8081,-2.3903,-2.7248,29.63,199.78,B
10058,-1.9263,-0.7615,-2.0924,-2.0595,-0.0438,0.6818,44.07,313.8,C
10059,1.7254,1.6751,-0.7654,-1.1753,-1.6134,-1.7623,40.37,278.15,B
10060,-0.9519,-1.3889,2.2027,2.1689,-0.1735,1.2869,42.09,325.42,D
10061,-7.4051,-6.6355,-3.9809,-2.5594,-2.3769,-1.5697,31.06,261.88,D
10062,-6.7055,-6.3788,-2.9088,-3.2729,-0.3254,-0.7173,31.73,252.5,B
