income_inr,age_years,utilisation_ratio,enquiries_6m,tenure_months,emi_to_income,late_payments_12m,card_count,noise_1,noise_2,noise_3,noise_4,default,credit_limit_inr
78020.5,40.3,0.283883,0.0,74.0,0.211452,1.0,2.0,-0.904618,-0.114294,-0.056796,0.058341,0,190169.31
21078.91,40.6,0.504875,1.0,32.0,0.442205,2.0,3.0,-1.662751,0.556969,-0.26976,-1.076015,1,25764.65
14198.79,29.4,0.240158,5.0,47.0,0.176163,0.0,4.0,-2.982271,-1.13496,-0.775583,-1.080984,0,37433.11
25458.07,48.7,0.210481,0.0,69.0,0.202178,0.0,3.0,0.86663,-0.621484,-1.047316,0.025093,0,65559.11
29536.45,52.2,0.48138,0.0,95.0,0.309484,2.0,2.0,1.233251,-1.265881,1.366036,0.60875,0,56248.32
81056.31,48.7,0.20195,0.0,82.0,0.122008,2.0,4.0,-0.228722,-0.172169,0.490499,-0.37277,0,193061.58
46106.6,54.1,0.178826,3.0,4.0,0.155649,1.0,2.0,0.188745,-0.005847,-0.88851,-0.309779,0,99542.93
62132.75,27.0,0.371083,2.0,122.0,0.225162,5.0,3.0,0.734503,0.844799,1.155909,1.420683,0,111336.83
62748.1,34.6,0.109788,2.0,68.0,0.096252,2.0,5.0,0.401298,-1.193007,1.09261,-0.960812,0,149540.7
53755.89,37.8,0.189355,1.0,70.0,0.14488,1.0,2.0,1.977068,-0.233955,-0.670204,-0.006073,0,111503.95
36209.15,27.3,0.107989,3.0,81.0,0.108227,0.0,1.0,-1.409309,0.037761,2.089579,0.228828,0,95429.68
53268.37,31.0,0.284062,0.0,88.0,0.295701,0.0,1.0,1.100171,1.046974,-0.815672,-0.557346,0,122856.22
71422.29,39.0,0.455797,2.0,37.0,0.350718,3.0,3.0,-0.079903,0.499179,0.249312,0.957394,0,119371.44
79025.76,37.7,0.351198,5.0,23.0,0.286283,1.0,1.0,-0.111216,0.603651,-0.257345,-0.417165,0,135772.04
50067.7,26.2,0.397839,0.0,63.0,0.345792,1.0,2.0,1.091332,0.127965,-1.363366,-1.697188,0,110672.48
85418.1,30.7,0.269337,1.0,115.0,0.167096,0.0,1.0,0.56706,-0.696302,1.002053,-0.58009,0,240413.86
56389.79,39.3,0.171562,1.0,131.0,0.133723,2.0,1.0,-0.424062,1.086437,0.334263,0.90497,1,135707.69
56097.63,37.9,0.2082,1.0,96.0,0.107804,0.0,4.0,-0.607466,0.122466,-0.393131,-0.378845,1,155447.04
51859.23,30.9,0.592521,2.0,52.0,0.358335,1.0,4.0,1.059185,0.014812,2.263571,-0.34061,1,93231.8
28580.36,36.6,0.464967,1.0,41.0,0.318255,1.0,1.0,-0.94909,0.098535,-0.291869,-0.211795,0,60043.03
57822.59,40.6,0.153451,2.0,86.0,0.049272,1.0,1.0,-0.01133,-0.377314,0.73835,-0.916234,0,140805.81
47724.31,34.9,0.335033,3.0,62.0,0.161748,1.0,3.0,0.168323,-0.239137,-1.587674,-1.993005,0,76424.98
33640.89,43.5,0.448573,1.0,58.0,0.242399,2.0,4.0,-0.433947,-0.438632,0.424311,-0.925552,0,61249.78
68261.18,42.3,0.383851,0.0,34.0,0.31344,2.0,2.0,-0.142992,-1.070622,-1.079787,0.702675,1,135052.66
22146.07,46.5,0.345611,2.0,76.0,0.290438,2.0,3.0,0.140871,0.961481,0.469169,0.913908,0,48322.08
40336.47,38.8,0.154076,1.0,114.0,0.016652,0.0,4.0,-0.310883,0.580328,1.522159,-0.784895,0,100821.76
67393.62,35.6,0.457409,0.0,52.0,0.263586,0.0,0.0,1.07723,0.321421,-0.678427,1.572303,0,154189.97
35339.75,45.8,0.254574,1.0,63.0,0.162716,2.0,4.0,-0.201125,-0.926486,0.034125,1.215737,0,58161.32
38376.36,32.6,0.258385,4.0,70.0,0.140548,0.0,2.0,-0.344821,0.99222,-1.666779,1.070427,0,97433.24
113849.61,39.5,0.494665,2.0,50.0,0.311394,0.0,0.0,-1.305061,-2.147891,1.710719,-0.554805,0,252596.78
45107.49,25.8,0.088101,1.0,7.0,0.011676,1.0,2.0,0.348332,0.072331,-0.98089,-0.996618,1,85714.59
24429.86,35.7,0.337023,1.0,35.0,0.20183,1.0,2.0,0.604141,1.982053,-0.27662,0.255126,1,40516.19
110757.93,23.2,0.48597,0.0,37.0,0.359601,1.0,2.0,-0.160405,0.076197,0.495543,0.879639,0,257603.0
68754.02,27.0,0.563325,0.0,61.0,0.446422,2.0,1.0,-0.329141,0.891343,-0.398568,-0.568425,1,142099.62
141180.2,42.8,0.222906,1.0,15.0,0.133223,2.0,1.0,-0.330199,0.388355,2.084349,0.82597,0,288797.17
97456.7,25.7,0.179877,2.0,62.0,0.186978,1.0,3.0,0.857654,-1.124136,0.39264,-0.021613,0,231118.65
29091.88,48.6,0.291869,4.0,14.0,0.325788,4.0,3.0,1.078119,-0.074474,-2.665542,0.71995,0,6037.87
39879.57,35.1,0.09293,1.0,76.0,0.10908,1.0,4.0,1.44054,0.463431,-2.048442,0.661843,0,108062.72
46084.35,34.9,0.09196,2.0,40.0,0.0,1.0,1.0,0.720914,-0.009419,1.294311,0.433256,0,80226.81
78018.89,35.8,0.664894,1.0,43.0,0.53178,0.0,2.0,-0.119648,0.444013,-0.151716,1.257216,0,152571.42
46789.17,43.6,0.340115,0.0,58.0,0.247409,2.0,2.0,1.953581,0.327652,-0.057677,-2.062537,0,75899.71
183671.49,53.9,0.17517,1.0,155.0,0.105848,2.0,1.0,-1.526695,2.451794,0.226832,0.523972,0,401370.47
35363.01,35.9,0.144977,1.0,247.0,0.122422,0.0,0.0,0.341188,-0.186474,0.341359,-2.300924,0,106689.94
73997.76,33.9,0.552382,0.0,101.0,0.500495,3.0,2.0,-1.039298,1.705121,-0.718816,0.454074,0,138107.07
111058.89,23.8,0.325026,0.0,47.0,0.203054,1.0,4.0,0.980765,-0.513404,-0.145575,-0.326724,0,252553.11
121464.06,21.3,0.168934,4.0,66.0,0.205868,3.0,4.0,-0.267517,-0.705017,0.883136,1.323738,0,273636.67
75989.86,21.0,0.458605,0.0,110.0,0.385419,3.0,0.0,-1.227898,-0.206963,-0.416368,2.004654,0,147765.3
47803.39,44.3,0.353466,2.0,57.0,0.286604,1.0,3.0,-0.10456,0.420219,0.173527,-0.842338,1,90152.63
53233.56,36.9,0.287778,0.0,73.0,0.225033,2.0,3.0,0.378272,-0.000298,-0.560323,0.691844,0,101214.67
51496.82,38.4,0.12249,0.0,39.0,0.069339,0.0,2.0,0.036207,-1.395478,0.905469,0.167391,0,104681.86
32583.98,41.0,0.26636,1.0,19.0,0.147638,2.0,1.0,0.439965,-1.238014,-0.445368,1.522315,0,61014.23
66862.93,30.5,0.342607,2.0,44.0,0.203451,0.0,1.0,-0.558851,-0.895976,-1.22581,0.563084,0,139305.73
79261.91,49.8,0.371537,2.0,85.0,0.331505,0.0,8.0,-0.494597,0.585657,2.177611,-2.32573,0,196819.34
41434.04,30.3,0.392742,1.0,74.0,0.371595,5.0,0.0,-0.202155,0.227993,0.405931,0.441548,1,57688.06
39115.37,46.4,0.263271,1.0,15.0,0.204194,2.0,2.0,1.131352,1.11886,-1.348769,0.464712,1,60581.67
58693.83,38.0,0.618891,1.0,34.0,0.437408,4.0,1.0,0.456461,0.358898,-0.766414,-0.473798,1,105411.81
81979.17,21.0,0.674033,2.0,56.0,0.5357,0.0,2.0,-0.015551,0.438243,-1.072392,0.7958,0,173612.1
44760.5,34.8,0.526968,2.0,33.0,0.349364,2.0,5.0,0.032338,-1.381786,-0.870541,1.089353,1,66157.16
32171.77,32.4,0.48395,1.0,32.0,0.320775,0.0,3.0,-0.565421,-0.536306,0.368979,-1.413214,0,77129.75
41495.74,37.2,0.424235,0.0,54.0,0.238281,2.0,6.0,2.38559,1.065233,1.162258,-1.297662,1,68373.62
50660.68,33.3,0.185012,1.0,50.0,0.185321,1.0,3.0,0.545569,0.205131,-0.524936,1.93356,0,97723.06
70494.92,37.6,0.167753,0.0,40.0,0.087839,0.0,9.0,0.240556,-0.281004,3.490382,0.212881,0,172770.97
91791.37,37.5,0.451342,2.0,42.0,0.317643,3.0,3.0,0.077251,-0.273945,-0.069377,-1.757279,1,155395.0
46263.62,42.8,0.25088,1.0,42.0,0.145436,2.0,3.0,-0.039625,0.221162,-0.326317,-0.633821,1,76076.01
53554.26,23.6,0.230122,1.0,62.0,0.117372,0.0,1.0,0.130752,0.387979,0.330118,-1.853666,0,142859.72
41209.49,42.6,0.074861,2.0,91.0,0.0,0.0,1.0,-0.827667,-0.607057,-0.678927,0.963986,0,101430.93
45986.19,45.3,0.159796,1.0,31.0,0.130735,1.0,3.0,-0.250357,-1.421807,0.356114,-1.992144,0,93993.82
60579.03,32.2,0.151105,0.0,14.0,0.190328,2.0,2.0,-0.221939,-1.727571,0.005021,-1.599787,0,147809.15
24343.81,34.2,0.104695,1.0,120.0,0.074964,1.0,4.0,1.924735,0.77577,-0.041178,-0.459155,0,90532.36
60358.54,50.1,0.185756,3.0,82.0,0.174903,0.0,1.0,-0.428521,-1.928311,2.576503,-0.442199,1,151158.03
59072.53,37.4,0.395488,2.0,53.0,0.171893,3.0,2.0,0.329726,-0.247282,0.4835,0.505157,0,141023.91
256988.28,46.5,0.576158,2.0,17.0,0.390272,3.0,3.0,0.062925,1.413368,1.967898,-0.207214,0,589902.5
31202.59,30.5,0.69802,1.0,112.0,0.517002,2.0,1.0,0.480536,0.034621,-0.394908,1.409706,0,39891.88
36173.23,37.9,0.260431,0.0,127.0,0.299537,2.0,0.0,-0.722056,-1.423764,-0.369021,0.657897,0,62969.95
80525.83,26.2,0.386466,0.0,58.0,0.278104,0.0,2.0,0.410996,0.098034,-0.047721,0.682435,0,165848.56
32115.11,21.0,0.49315,1.0,67.0,0.372076,3.0,4.0,2.036214,-0.391048,-0.223421,-0.819216,0,61809.93
197866.51,29.0,0.318582,1.0,51.0,0.188556,2.0,4.0,1.16392,-0.574974,0.439352,-0.224922,0,444965.52
26665.82,48.7,0.313824,0.0,117.0,0.217337,0.0,1.0,-0.168967,-1.030422,-0.436201,0.595644,0,65483.98
27989.92,25.7,0.206194,1.0,14.0,0.156092,2.0,2.0,-2.296821,0.693547,1.065779,0.529758,0,50368.59
97035.79,35.1,0.443115,1.0,68.0,0.391359,4.0,2.0,0.897862,0.541326,0.21225,1.763487,1,181661.13
168166.67,33.3,0.045835,1.0,77.0,0.068452,0.0,2.0,-1.90479,1.123651,0.348055,-1.457304,0,405108.59
23702.19,52.0,0.263628,1.0,76.0,0.182507,1.0,2.0,-0.028598,-0.539469,-0.05325,3.06556,0,50298.32
66592.14,29.2,0.260374,0.0,95.0,0.190587,3.0,2.0,1.144616,-0.373027,-1.804985,-0.559853,0,136956.63
47183.0,34.7,0.380931,2.0,71.0,0.238372,1.0,2.0,1.017809,0.217928,-0.451843,1.668067,0,107226.86
210927.61,43.7,0.176438,1.0,120.0,0.108933,2.0,2.0,-0.566991,1.896023,0.216133,0.638559,0,483523.35
46232.79,52.7,0.413736,1.0,86.0,0.322121,1.0,2.0,-0.029368,1.173591,0.277615,0.741613,0,105036.26
114310.06,27.8,0.134329,5.0,122.0,0.096214,1.0,0.0,0.276065,-1.03267,1.315705,0.096489,0,291999.8
61123.92,27.7,0.239524,0.0,64.0,0.206233,2.0,3.0,1.578687,1.4411,-3.234922,-1.422263,0,139122.59
37052.6,33.6,0.179364,0.0,19.0,0.16611,1.0,4.0,0.167847,-0.251627,0.669251,0.004197,0,60149.34
74053.39,27.4,0.520773,1.0,73.0,0.361533,0.0,2.0,-0.452301,-0.210454,0.082052,0.118331,0,135917.61
35592.64,41.8,0.177245,1.0,30.0,0.156695,4.0,1.0,0.085944,-0.809583,1.16892,0.740522,0,47178.77
63992.76,35.0,0.361792,1.0,59.0,0.178262,1.0,0.0,-1.410388,-0.222882,-0.406764,-1.138532,0,157194.35
71163.02,39.2,0.191645,0.0,96.0,0.016402,3.0,2.0,-0.643492,-0.029747,-1.08352,-0.666616,0,153200.06
154606.17,45.2,0.476502,1.0,46.0,0.290296,2.0,5.0,-0.331867,0.619683,1.578515,-0.088766,0,343596.95
81590.33,37.6,0.364387,1.0,62.0,0.19148,1.0,3.0,1.562201,1.144103,-1.838466,1.264482,0,190630.86
68886.5,42.6,0.469832,2.0,73.0,0.324281,1.0,1.0,-0.511735,-1.059436,1.082876,1.396877,0,154276.32
45353.79,35.7,0.55806,3.0,138.0,0.388797,1.0,1.0,0.133743,-0.34036,-0.351072,-0.119727,1,113578.1
32063.36,47.0,0.523421,2.0,77.0,0.356217,0.0,5.0,0.813743,0.374471,-1.102806,-0.157233,0,62108.41
64228.68,34.9,0.358734,1.0,87.0,0.28438,0.0,1.0,-0.519204,-1.030976,-1.040261,0.870809,0,134754.4
38268.1,33.3,0.294079,2.0,124.0,0.232606,0.0,4.0,0.17435,0.277072,-0.247839,0.418403,0,78102.19
40652.02,21.0,0.339722,3.0,132.0,0.269533,3.0,2.0,-1.057122,-0.346109,0.364071,0.2779,1,72148.52
26949.73,21.0,0.183859,0.0,80.0,0.073036,0.0,4.0,-0.988033,2.716163,-0.858348,0.325417,0,47129.68
40712.67,30.1,0.136794,1.0,83.0,0.149409,0.0,0.0,0.436606,-0.429736,-0.312286,0.249813,0,103387.08
43163.03,32.5,0.599144,2.0,73.0,0.465871,2.0,0.0,-2.008005,-0.138493,-0.610354,2.587198,0,49895.76
50304.34,21.0,0.261331,1.0,74.0,0.146336,2.0,1.0,0.149208,1.325332,0.493594,-0.260923,0,103938.47
26493.13,27.1,0.124241,4.0,140.0,0.140021,0.0,6.0,-0.515551,0.181909,-0.635083,1.216206,0,84509.52
53277.16,25.4,0.538671,0.0,41.0,0.385105,0.0,0.0,1.687079,-0.454091,-0.271077,0.314562,0,83648.95
79269.99,35.5,0.3,2.0,140.0,0.19041,2.0,5.0,0.240089,0.447138,-0.248721,-1.036335,1,213567.69
64826.01,51.6,0.109767,0.0,21.0,0.060621,2.0,0.0,0.123604,0.46717,-1.445834,0.021876,0,165167.83
105019.95,32.1,0.430029,1.0,26.0,0.351226,0.0,4.0,-1.291076,0.175403,0.038033,1.051437,0,255329.65
33245.87,25.2,0.412043,1.0,68.0,0.269056,2.0,2.0,0.468158,0.023548,0.411713,0.211123,1,37401.72
38184.99,46.4,0.351955,0.0,155.0,0.137233,1.0,2.0,0.464313,-0.390254,-0.406891,-0.163005,0,79404.22
27836.28,23.5,0.104166,1.0,66.0,0.084958,1.0,1.0,-0.239471,1.228201,1.084309,0.863035,0,77700.39
53281.06,42.2,0.105721,2.0,14.0,0.0,1.0,3.0,-0.809105,-0.94374,-0.384673,-0.623819,0,119467.97
59429.02,23.6,0.348128,0.0,51.0,0.184374,0.0,1.0,0.377712,0.30525,-2.133787,-0.897237,0,139459.51
72965.44,29.6,0.275226,5.0,120.0,0.141765,0.0,2.0,0.177873,-1.421443,-1.148128,0.656051,0,190108.65
34651.07,28.2,0.254322,3.0,113.0,0.11009,1.0,2.0,0.285412,-0.644542,-0.620698,-1.004274,0,93752.72
38750.11,21.0,0.366748,1.0,65.0,0.357064,0.0,0.0,-0.450569,2.28641,0.235117,0.188159,1,79382.17
113486.92,34.0,0.226837,1.0,35.0,0.226751,3.0,2.0,-0.32276,-0.764295,-1.052954,-1.748632,0,225999.53
44150.37,47.8,0.436714,2.0,60.0,0.36921,1.0,0.0,-0.616424,-0.261055,1.117577,-0.174227,0,96264.58
209658.52,21.0,0.493236,0.0,54.0,0.327324,2.0,1.0,0.897499,0.184858,-2.163034,-1.956354,0,477565.55
55821.39,30.0,0.424395,1.0,183.0,0.367653,1.0,2.0,0.780103,-1.137486,1.220829,-0.845648,0,158901.22
81047.49,36.6,0.413413,0.0,50.0,0.282001,0.0,1.0,0.264397,-0.049197,-0.845268,0.1752,0,169491.6
54800.75,28.7,0.428269,0.0,136.0,0.222348,1.0,3.0,0.477511,0.52925,0.75203,-0.170468,0,149425.04
80213.06,29.8,0.327989,2.0,82.0,0.315199,0.0,5.0,0.539415,0.037988,0.908869,-0.005171,1,175687.77
27885.4,24.0,0.582222,2.0,80.0,0.352676,2.0,1.0,0.675069,-1.454515,1.023325,-0.790917,0,28737.01
112044.54,47.0,0.243055,0.0,34.0,0.20607,2.0,5.0,-0.698733,0.050216,-0.032892,-0.378218,1,267548.69
59884.0,53.1,0.560126,0.0,9.0,0.321623,1.0,4.0,0.837902,-0.316677,-0.642518,-1.408551,0,126184.67
65846.85,48.3,0.272442,1.0,38.0,0.223657,0.0,2.0,0.290777,-0.563537,-1.758693,0.813863,0,162781.7
17015.48,23.4,0.094998,1.0,33.0,0.169556,0.0,1.0,-0.777831,-1.837856,-0.889562,-1.21983,0,39841.34
94775.18,34.4,0.242733,0.0,100.0,0.19966,1.0,2.0,-2.010034,0.180947,0.181124,1.47804,0,233721.54
44226.2,21.0,0.450257,0.0,152.0,0.273495,0.0,2.0,-1.036685,0.726666,-1.663481,0.362676,0,97953.37
139426.05,47.9,0.201462,2.0,77.0,0.152528,1.0,1.0,-0.055217,0.369461,-0.696032,-0.179023,0,321558.22
91377.79,31.6,0.615475,1.0,123.0,0.446762,1.0,1.0,-0.127046,1.034829,-0.492652,0.341113,0,231342.54
55235.52,46.6,0.130699,1.0,73.0,0.152906,0.0,2.0,-1.499106,0.455891,-0.037735,-1.313595,0,117010.18
31140.09,46.8,0.260627,2.0,46.0,0.190554,0.0,1.0,0.441014,0.546819,-0.978158,-0.607922,0,68572.0
49110.37,24.7,0.387159,0.0,104.0,0.241126,1.0,3.0,0.452178,-1.02691,-0.711907,0.592829,0,114022.01
24137.0,34.2,0.186675,1.0,42.0,0.100634,1.0,0.0,0.741928,-0.487079,-0.294251,0.472602,0,68704.08
79562.7,61.1,0.19039,0.0,74.0,0.217859,2.0,4.0,0.441612,-0.177962,1.523712,-0.785588,0,186452.27
90035.57,31.6,0.277088,5.0,91.0,0.192549,1.0,2.0,1.298723,0.501105,0.086505,1.622708,0,215735.5
66273.35,48.5,0.408104,2.0,51.0,0.26385,0.0,2.0,-0.176822,0.384981,0.26432,0.435178,0,142111.29
66195.11,32.9,0.096684,2.0,38.0,0.047671,2.0,2.0,1.884664,-0.188034,0.713486,2.364635,0,132270.62
51987.66,35.7,0.396773,2.0,51.0,0.393562,0.0,2.0,0.578824,-0.498658,0.762079,-0.680153,0,128627.59
85750.33,45.2,0.259545,1.0,43.0,0.268071,3.0,4.0,0.725079,1.95417,-1.169485,1.308941,0,153989.73
84539.11,49.4,0.501009,3.0,78.0,0.366514,1.0,0.0,-1.622302,-0.571923,0.58581,0.074233,0,160565.58
56731.53,45.1,0.617282,0.0,66.0,0.443112,2.0,0.0,-0.017519,-0.411708,0.191144,0.43587,0,98530.53
37540.81,46.4,0.48233,0.0,35.0,0.342237,1.0,3.0,1.283891,0.397553,0.271989,-0.896454,0,85738.61
64003.81,41.5,0.30992,1.0,115.0,0.322372,4.0,1.0,0.686232,-1.437877,-0.665203,-0.782966,1,153831.93
67314.84,25.7,0.416684,2.0,74.0,0.255576,1.0,1.0,1.346518,-0.564229,-0.975998,-2.076203,1,166686.24
64016.82,34.4,0.261755,0.0,106.0,0.24104,1.0,2.0,0.844799,0.043188,-0.149284,0.861861,0,126754.24
39192.38,40.3,0.134339,1.0,87.0,0.171536,1.0,3.0,0.18658,-1.831672,1.046867,-1.024792,0,118622.0
48061.37,27.2,0.446552,1.0,110.0,0.256408,1.0,6.0,-0.658122,-1.827457,0.090759,-0.660132,0,109853.74
80096.75,26.6,0.224865,3.0,86.0,0.155089,1.0,3.0,0.087954,-0.777229,-0.78859,0.937939,0,188472.47
28611.57,36.8,0.314815,2.0,45.0,0.253174,1.0,2.0,0.072563,1.252744,-0.061507,-0.911663,0,55095.66
32581.85,38.3,0.624463,2.0,86.0,0.422263,0.0,2.0,-0.57928,-1.109605,1.199983,-0.879577,0,64440.68
73162.76,30.6,0.342879,0.0,139.0,0.27864,2.0,2.0,-0.492705,0.331189,0.096743,1.329928,0,141203.61
36309.09,26.7,0.254585,0.0,61.0,0.198796,0.0,4.0,0.095001,0.95728,-0.025934,-2.012401,0,101938.86
68680.86,50.9,0.67252,2.0,45.0,0.468608,2.0,3.0,1.235804,-1.198772,0.283783,1.211837,0,145833.43
51274.18,39.8,0.298864,1.0,121.0,0.152785,0.0,3.0,-0.941749,-0.510951,-0.577178,0.88452,0,142893.33
86105.41,51.2,0.403131,3.0,34.0,0.274883,4.0,1.0,0.257192,1.632941,-1.524119,-0.39438,0,131850.89
79735.86,72.1,0.331152,3.0,25.0,0.225932,3.0,2.0,-0.94664,-0.729065,-0.896569,0.522246,0,147911.15
108935.69,33.3,0.373534,4.0,41.0,0.290928,0.0,3.0,-0.595463,0.68125,-0.353647,-0.299011,0,220539.54
34810.04,51.1,0.655359,2.0,37.0,0.409583,1.0,1.0,-0.310653,0.36634,-0.016915,0.265158,0,42921.87
104705.21,33.5,0.254386,1.0,107.0,0.187536,2.0,3.0,-0.695774,0.838632,-0.983442,0.830765,0,229818.92
94567.66,29.3,0.254989,5.0,81.0,0.152049,1.0,1.0,-2.247792,1.255517,-0.150971,0.503996,0,223350.91
32944.94,34.0,0.335533,2.0,91.0,0.3181,1.0,3.0,-0.781945,-0.669668,-0.466981,-1.679633,0,79966.72
31766.15,42.8,0.403537,0.0,57.0,0.248987,3.0,3.0,-0.143784,-1.316022,0.689642,-0.399395,0,51695.02
92238.95,40.6,0.231044,4.0,96.0,0.096223,1.0,2.0,0.025012,0.604492,0.575023,-0.210732,0,214482.19
55607.78,44.6,0.707651,4.0,70.0,0.549233,3.0,3.0,-0.422629,-1.88219,-0.676188,-1.470162,1,74957.02
77611.97,34.1,0.117771,0.0,40.0,0.0,0.0,2.0,-0.588992,-0.404584,-1.680776,1.050874,1,198555.47
87549.7,27.3,0.295445,0.0,94.0,0.245667,0.0,2.0,0.665026,-0.285922,0.711782,0.709587,0,219384.44
73022.76,48.3,0.395709,2.0,53.0,0.270798,3.0,1.0,-0.846142,-1.077747,-1.172435,-0.690836,0,134770.55
42524.53,51.1,0.309857,2.0,74.0,0.177831,0.0,2.0,1.45365,0.165586,1.48409,-0.429188,0,113326.32
35115.51,40.9,0.378682,1.0,65.0,0.286917,0.0,1.0,0.625363,0.240396,-1.008777,0.058352,0,74681.28
63199.14,25.6,0.250812,2.0,42.0,0.097996,0.0,5.0,0.245234,0.674382,0.204249,1.225871,0,143174.82
110972.62,37.6,0.318028,1.0,89.0,0.20452,1.0,1.0,-0.636012,-0.046067,0.261886,-0.208566,0,266554.62
82638.92,42.6,0.037372,2.0,62.0,0.0,0.0,4.0,0.769844,1.515526,0.795257,-0.296281,0,206938.62
56275.63,45.1,0.379903,1.0,30.0,0.312083,1.0,2.0,-0.45895,0.526454,-0.673584,1.143486,0,122887.52
40972.93,39.5,0.323845,1.0,116.0,0.262927,4.0,2.0,-0.280351,-1.397166,0.139546,0.352705,0,53725.06
29099.99,40.3,0.492112,0.0,134.0,0.411655,3.0,6.0,-0.687982,-0.168569,-0.184485,0.017861,1,50921.75
79346.75,26.1,0.348811,1.0,29.0,0.271118,0.0,0.0,-0.847621,0.362536,-1.72612,1.518504,0,168154.88
54076.62,43.1,0.424126,2.0,146.0,0.286363,1.0,3.0,-0.726398,1.006338,-0.805413,-0.881371,0,117917.63
30836.41,45.4,0.214093,3.0,17.0,0.03441,1.0,2.0,1.806212,-0.790941,1.109086,1.042582,1,62861.63
15328.66,33.1,0.409522,3.0,81.0,0.375143,1.0,2.0,-1.560662,-0.042804,1.102312,-0.662235,0,14159.73
99337.38,40.8,0.254131,2.0,40.0,0.105233,0.0,2.0,0.338286,0.823937,-1.095141,0.882986,0,232865.32
44873.21,34.3,0.794778,0.0,5.0,0.581697,4.0,4.0,0.150506,-0.530092,0.705906,0.297705,1,42337.37
49250.87,64.4,0.329497,2.0,53.0,0.276143,1.0,0.0,-0.135105,1.623697,-1.072463,0.784631,0,109261.24
49196.92,21.0,0.480829,2.0,100.0,0.297645,4.0,0.0,-0.446935,-0.352594,1.020679,-0.744444,1,83198.38
53972.9,31.8,0.166012,1.0,40.0,0.239768,1.0,3.0,-1.441784,1.996419,-2.282532,-0.128087,0,115822.77
58563.15,45.9,0.398621,0.0,75.0,0.298845,0.0,0.0,0.931543,-0.457231,-0.631794,-0.065289,0,123682.69
36070.89,35.6,0.07719,4.0,86.0,0.075678,1.0,2.0,1.181468,1.30789,-0.216554,0.293749,0,80028.69
70343.23,45.0,0.428802,1.0,21.0,0.243029,2.0,2.0,-0.77057,-0.25272,-1.579032,-1.153779,0,138847.2
181389.46,21.0,0.420919,0.0,29.0,0.327267,0.0,1.0,0.03435,0.894893,1.088122,0.189896,0,412697.8
91836.28,21.8,0.61921,2.0,144.0,0.355152,4.0,2.0,-1.275594,-0.476528,-1.205829,-1.228375,0,179049.23
48025.61,48.1,0.496807,2.0,66.0,0.476026,1.0,2.0,2.412307,-1.256648,0.447195,-0.678564,1,100548.62
52332.13,44.3,0.175934,0.0,158.0,0.149779,1.0,3.0,0.137845,-0.834251,-0.663586,1.515467,1,137234.97
36099.24,58.0,0.244959,1.0,64.0,0.148326,2.0,1.0,-0.327332,-0.71252,0.203799,0.063685,0,72659.98
49982.38,52.0,0.37829,2.0,99.0,0.302295,0.0,2.0,-0.459282,-1.365016,2.759456,-0.27888,0,126315.43
134013.33,23.4,0.150402,1.0,76.0,0.121986,1.0,1.0,-0.049117,0.275149,0.248179,1.077014,0,312429.93
40902.43,31.3,0.221762,4.0,70.0,0.125117,1.0,1.0,0.858598,0.559864,1.17571,-1.277309,0,102438.79
33379.68,30.1,0.339452,1.0,70.0,0.304175,0.0,1.0,0.026845,1.858936,0.213798,1.420925,1,66163.04
57080.0,33.7,0.671235,2.0,54.0,0.541391,1.0,3.0,1.193923,1.413342,0.089238,3.707589,0,129681.91
102424.74,23.8,0.191082,0.0,25.0,0.096766,1.0,0.0,-0.610264,1.021562,0.027439,0.605537,1,252030.94
18812.72,28.9,0.364808,2.0,15.0,0.215932,2.0,4.0,-0.211855,0.759088,0.635659,0.033537,1,33586.91
30722.82,42.3,0.374888,0.0,41.0,0.289364,1.0,0.0,-1.018546,-0.43961,0.709704,-1.088751,0,94914.13
9354.68,46.9,0.467461,0.0,105.0,0.354004,3.0,3.0,-0.210064,0.380163,-0.760842,-1.564776,0,9307.35
81045.22,39.0,0.296062,1.0,99.0,0.197825,0.0,1.0,-0.360383,-1.598664,0.038791,2.211585,0,192982.98
53507.98,39.1,0.749005,3.0,33.0,0.440486,1.0,2.0,0.707581,-1.616192,-0.02151,-0.826982,0,107875.25
53742.53,61.7,0.582702,3.0,70.0,0.327423,2.0,3.0,-0.489733,0.387347,-0.482175,0.129618,1,95797.07
71909.71,34.8,0.842713,1.0,68.0,0.546604,2.0,2.0,-0.984706,1.559242,-0.056003,0.374735,1,126525.88
83044.36,35.9,0.11377,0.0,142.0,0.104377,2.0,2.0,-0.283252,-2.0557,0.900245,0.645305,0,213782.39
27400.94,39.0,0.430581,2.0,127.0,0.330623,2.0,3.0,0.930742,1.984528,0.134431,-2.748035,0,65141.24
66540.62,35.7,0.080979,2.0,15.0,0.002798,1.0,6.0,-1.185209,0.454495,-1.219998,-1.477561,0,162392.43
27248.1,46.5,0.328738,3.0,47.0,0.320487,1.0,5.0,-2.533008,-2.32543,0.550449,1.174557,0,59650.23
43677.4,31.8,0.494325,1.0,29.0,0.381751,2.0,1.0,0.038353,0.402893,1.227616,-1.004259,0,95061.25
73109.45,33.9,0.192798,0.0,43.0,0.159026,1.0,2.0,-0.081962,0.372266,-0.742826,-0.661036,0,175149.35
50004.3,25.2,0.162945,2.0,51.0,0.162665,0.0,2.0,1.598258,-0.265277,0.548706,0.526906,0,111611.26
