label,logit,score
0,0.897031,0.710339
1,2.517448,0.925356
0,-1.102519,0.249268
1,1.973739,0.878012
0,0.176382,0.543982
0,1.74924,0.851857
0,-0.791974,0.311745
0,0.125097,0.531233
0,0.63826,0.65436
0,-0.352165,0.412858
0,-0.428871,0.394396
1,1.710415,0.84689
0,-1.054453,0.258371
0,-0.657344,0.341336
0,-1.750969,0.147925
0,-3.181249,0.039877
0,-0.826342,0.304419
1,0.649631,0.656927
1,2.567374,0.928732
0,-0.006391,0.498402
0,-0.755083,0.319715
0,-2.926238,0.050872
0,-1.003884,0.268179
1,0.90757,0.712503
1,2.845089,0.945064
0,-0.100539,0.474886
0,-2.691627,0.063469
0,-0.136276,0.465984
1,1.947273,0.875149
1,1.095336,0.749385
0,-1.012411,0.266508
1,1.121857,0.754333
0,-4.007554,0.017853
0,1.282273,0.782836
0,-0.397812,0.401838
0,-1.03967,0.261214
0,-0.110493,0.472405
1,0.290944,0.572227
1,1.583271,0.829667
0,-1.277861,0.217915
0,-1.63772,0.162776
1,1.777701,0.855413
1,0.29374,0.572911
0,-1.792196,0.142804
0,-0.719007,0.327612
1,3.110681,0.957331
0,0.026189,0.506547
0,-2.505936,0.075443
0,-1.83766,0.137328
0,-2.784233,0.058182
0,-1.200298,0.231422
0,-0.448391,0.389743
0,-0.498419,0.377912
0,-1.168514,0.237124
0,-0.511926,0.374742
0,-2.118205,0.10734
1,3.53219,0.97159
0,1.427479,0.806508
0,0.389213,0.596093
0,-1.39842,0.198067
0,-2.170091,0.102469
0,-1.207273,0.230184
0,-0.093092,0.476744
1,1.930886,0.873347
1,2.17317,0.897814
0,-1.118639,0.246264
0,-1.901993,0.129883
0,-1.664274,0.159189
0,-1.080322,0.253445
0,-2.500043,0.075855
0,1.388661,0.800378
0,0.223519,0.555648
0,-1.763646,0.146334
1,1.093012,0.748948
1,0.422094,0.603984
0,2.146307,0.895323
0,-0.581523,0.358582
0,-0.999068,0.269125
1,3.417601,0.96825
1,0.921197,0.715286
0,-2.17172,0.102319
0,-1.94185,0.125445
0,-1.1048,0.248842
0,1.782355,0.855987
0,-0.803683,0.309238
1,0.31075,0.577068
0,0.134288,0.533522
0,2.405849,0.917272
0,-0.652664,0.342389
0,-1.674636,0.157807
1,3.215263,0.961405
0,-3.117312,0.042399
0,-0.855686,0.298242
1,0.336729,0.583396
0,-2.123038,0.106878
0,-2.47191,0.077851
1,2.407098,0.917367
0,-0.323866,0.419734
0,-0.608012,0.352513
0,0.525065,0.628331
0,-0.839737,0.30159
0,-2.173875,0.102121
1,-1.117509,0.246474
0,-1.457279,0.188884
1,0.810042,0.692118
1,1.403791,0.802785
0,-1.663948,0.159233
0,-0.464941,0.385814
1,-0.311471,0.422756
0,-0.169417,0.457747
0,0.061863,0.515461
1,1.279102,0.782297
0,-0.881663,0.292833
1,1.179832,0.764918
1,1.801258,0.858302
0,0.116813,0.52917
0,-2.473182,0.07776
0,0.031702,0.507925
1,1.146084,0.758795
0,0.187301,0.546689
0,-0.095282,0.476198
1,4.442033,0.988365
0,-2.174346,0.102078
1,1.085641,0.74756
0,-0.962725,0.276333
0,-0.282813,0.429764
1,0.618503,0.649878
0,0.228736,0.556936
0,0.218928,0.554514
1,1.025158,0.735976
0,-4.411783,0.011988
0,-1.261603,0.220698
0,-0.853531,0.298693
0,-1.234645,0.225369
0,-0.724528,0.326397
0,-2.320855,0.08941
0,-0.712473,0.329053
0,0.37772,0.593323
0,1.2064,0.769661
1,1.62211,0.835086
0,-1.663958,0.159231
0,-3.857495,0.020684
0,-2.27314,0.093372
1,0.326069,0.580803
0,0.256972,0.563892
0,0.2782,0.569105
0,0.990765,0.729239
0,-2.467878,0.078141
0,1.038237,0.73851
1,2.499906,0.924135
1,0.112804,0.528171
0,-0.38797,0.404206
0,1.306994,0.78701
0,-1.476219,0.185999
0,-0.922276,0.284494
0,-0.6829,0.335614
1,-0.228076,0.443227
1,0.357297,0.588386
0,-2.62386,0.067619
1,1.64809,0.838633
0,-1.364037,0.203585
0,-0.434065,0.393156
0,-0.975558,0.273774
0,1.230486,0.773904
0,-0.066608,0.483354
1,-0.206024,0.448675
1,-0.14597,0.463572
0,0.166154,0.541443
0,-0.389035,0.40395
0,-2.427126,0.081127
0,0.541683,0.632204
0,-1.491093,0.183758
1,1.394064,0.80124
0,0.543013,0.632513
0,-0.571418,0.36091
1,-0.299158,0.425763
0,-0.150458,0.462456
1,2.754913,0.94019
1,1.345471,0.793388
1,1.647429,0.838543
0,-2.588624,0.069874
1,2.248519,0.904523
0,0.180279,0.544948
0,-1.661795,0.159521
0,-1.5014,0.182217
0,-0.486387,0.380745
0,-1.738757,0.149471
0,-2.388596,0.084046
1,0.079361,0.51983
0,-4.468922,0.01133
0,-0.943269,0.28024
0,1.782978,0.856064
0,-1.920305,0.127828
0,-1.692397,0.155461
0,-1.197195,0.231975
0,-1.518608,0.179667
1,1.623186,0.835234
0,-2.430014,0.080912
0,-0.225984,0.443743
0,-1.495182,0.183145
0,-1.553083,0.174641
0,-3.494374,0.029473
0,-2.247231,0.095589
1,1.622819,0.835184
1,0.679889,0.663714
1,1.395743,0.801508
1,1.247262,0.776826
1,2.718558,0.938113
0,-0.454292,0.388341
1,2.185806,0.898968
0,-1.789803,0.143097
1,0.43998,0.608254
0,-1.31845,0.211076
1,1.175896,0.764209
1,2.282316,0.907402
1,-0.029591,0.492603
0,0.124106,0.530987
1,2.054538,0.886405
1,1.700429,0.845591
1,1.550705,0.825016
0,-1.509865,0.180959
0,2.774882,0.941303
0,1.653551,0.83937
0,-4.07384,0.016727
1,0.957164,0.722554
0,-2.0806,0.110997
1,1.460998,0.811685
0,-0.140132,0.465024
0,-3.008515,0.047043
0,-0.216288,0.446138
0,-1.034705,0.262173
0,1.687848,0.843941
0,-0.233832,0.441807
0,0.022918,0.505729
0,1.752315,0.852245
0,-0.805139,0.308927
0,-0.421301,0.396205
0,0.607179,0.647297
0,-2.519739,0.074486
0,-0.810544,0.307775
0,0.525396,0.628409
0,-1.877248,0.132705
0,1.776883,0.855312
1,0.352261,0.587166
0,-3.240391,0.037674
0,0.51433,0.625821
0,-3.303205,0.035461
0,-2.962375,0.049155
0,0.068755,0.517182
0,-1.275484,0.21832
0,-0.821019,0.305547
0,-1.958863,0.12359
1,0.569667,0.638686
0,-1.790055,0.143066
0,-2.001689,0.119026
0,-2.536653,0.073328
0,-2.351923,0.086913
1,1.873609,0.866875
0,0.018521,0.50463
0,-2.296348,0.091426
1,-0.299746,0.425619
1,-0.294971,0.426787
0,-1.313011,0.211983
0,0.623654,0.651049
0,0.922493,0.71555
0,-1.960361,0.123428
0,-2.533321,0.073555
0,-0.90774,0.287462
0,2.156253,0.896252
0,-1.198666,0.231713
0,-2.250159,0.095336
1,-0.497471,0.378135
0,-0.631842,0.347093
1,2.208129,0.900977
1,3.979835,0.981654
1,4.785061,0.991716
0,1.619941,0.834787
0,-0.922495,0.28445
0,-1.304564,0.213398
1,2.063793,0.887334
1,1.827995,0.861523
1,2.182195,0.898639
0,-1.709133,0.153276
0,0.411106,0.601353
0,-0.749251,0.320985
0,2.337743,0.911955
0,-2.988876,0.047931
0,-0.740189,0.322963
0,-1.483086,0.184962
0,-4.856944,0.007714
0,-0.149479,0.4627
1,3.661449,0.974948
0,-2.597669,0.069289
1,0.911646,0.713337
1,0.935929,0.718277
0,-0.627276,0.348129
1,0.677739,0.663234
0,-2.66597,0.065012
0,-0.871029,0.29504
0,-1.85204,0.135634
1,0.340563,0.584327
1,0.116505,0.529093
0,-2.18183,0.101394
1,0.993784,0.729835
0,-1.100843,0.249582
1,0.916259,0.714279
0,-0.543951,0.367269
1,1.252346,0.777706
0,0.237838,0.559181
0,-1.344143,0.20683
0,0.0116,0.5029
0,0.835562,0.69753
0,-3.345502,0.034043
0,0.462221,0.613541
0,-0.502977,0.376841
0,-1.639558,0.162525
1,0.72068,0.672757
0,-2.234247,0.096717
0,-1.165851,0.237606
0,-0.548889,0.366122
0,-0.30041,0.425457
0,1.339329,0.79238
0,-0.345603,0.414449
0,-2.693237,0.063374
0,-1.915422,0.128373
0,-0.445626,0.390401
0,-0.264866,0.434168
1,2.883696,0.947035
0,-0.730836,0.325011
0,0.050344,0.512583
1,0.368361,0.591063
1,0.088875,0.522204
0,1.188299,0.766437
1,3.804303,0.978211
0,0.110359,0.527562
1,1.836325,0.862513
0,0.916158,0.714259
0,-1.130205,0.244123
0,-2.439393,0.080218
1,0.835742,0.697568
0,0.973658,0.725848
0,0.739504,0.676887
0,1.224802,0.772908
0,-0.164092,0.459069
0,1.290652,0.784257
0,-0.202622,0.449517
1,-0.878159,0.293559
0,0.57635,0.640227
0,0.705059,0.669308
0,-2.644874,0.066306
0,-0.329286,0.418414
0,-3.343382,0.034113
0,-1.418027,0.194971
0,-1.714798,0.152542
0,0.401606,0.599073
0,-2.480524,0.077235
0,0.510671,0.624964
0,-0.138571,0.465413
1,1.131917,0.756192
0,-1.106305,0.24856
0,-2.676956,0.064347
0,0.201267,0.550148
1,-0.029841,0.49254
0,-0.712677,0.329008
1,0.44636,0.609774
0,-3.446328,0.030879
0,-1.991421,0.120107
0,-0.908057,0.287398
0,-1.786833,0.143461
0,0.119847,0.529926
1,1.379059,0.79884
0,-1.184039,0.234327
0,-2.270394,0.093605
0,-1.320426,0.210747
1,2.687214,0.936268
1,0.254671,0.563326
0,-1.148398,0.240782
0,-2.641601,0.066509
0,-2.153537,0.104001
0,-1.289385,0.215957
0,-3.234572,0.037885
0,-1.68309,0.156687
0,-0.806631,0.308609
0,-1.92513,0.127291
0,-2.150243,0.104308
0,0.100636,0.525138
0,-1.471164,0.186766
0,-1.539147,0.176659
0,-0.983233,0.272251
0,-1.571126,0.172056
1,-0.218047,0.445703
1,3.728295,0.97653
1,-0.178253,0.455554
1,1.938823,0.874223
0,1.815556,0.860032
0,-2.102929,0.108812
0,-1.041395,0.260881
0,-2.230942,0.097006
0,-1.698909,0.154608
0,-3.781066,0.02229
1,2.295942,0.90854
0,-0.508192,0.375617
1,2.376415,0.915011
0,0.411926,0.60155
0,-1.821311,0.139277
0,0.824814,0.695257
0,-1.432315,0.192738
1,-1.035134,0.26209
0,-1.195698,0.232241
0,-0.240335,0.440204
0,0.004636,0.501159
1,1.521606,0.820775
1,0.117906,0.529442
1,1.108063,0.751768
0,-0.866178,0.29605
1,0.111767,0.527913
0,0.509526,0.624695
0,-0.537937,0.368668
0,0.427766,0.60534
0,-1.618694,0.165385
0,-1.135013,0.243237
1,1.688583,0.844038
0,-0.513164,0.374452
1,1.564499,0.826998
1,1.189613,0.766672
0,-0.272576,0.432275
0,-2.119291,0.107236
0,0.041134,0.510282
0,0.006778,0.501694
0,-0.367379,0.409175
0,-1.525825,0.178605
0,0.490732,0.620279
0,-1.208754,0.229922
1,0.870143,0.704776
1,2.759566,0.940451
0,-1.095704,0.250546
0,1.948203,0.875251
0,-2.003319,0.118855
0,-1.691271,0.155609
1,0.616754,0.64948
0,-0.491348,0.379576
1,0.880101,0.706843
0,-0.548891,0.366122
1,3.550117,0.972081
0,-1.657548,0.160091
0,-1.198986,0.231656
1,0.271585,0.567482
1,1.188872,0.766539
0,-0.182075,0.454607
0,-1.441583,0.1913
0,-2.156262,0.103748
1,1.610931,0.833541
1,0.44694,0.609911
0,-0.512338,0.374646
0,0.064912,0.516222
0,-1.375929,0.201664
1,2.667694,0.935093
0,-0.826308,0.304426
0,0.955737,0.722268
0,1.799493,0.858087
1,1.946256,0.875038
1,-0.687753,0.334533
0,-1.933336,0.126382
1,2.788406,0.942046
0,0.706415,0.669609
0,-0.478076,0.382707
1,1.408276,0.803494
0,-0.935338,0.281843
1,0.224373,0.555859
1,0.312782,0.577564
0,-1.737528,0.149627
1,2.138756,0.894613
0,-0.376792,0.406901
0,-0.869851,0.295285
0,-1.342871,0.207038
0,0.804549,0.690947
0,-0.880141,0.293149
0,-1.189868,0.233283
0,1.699461,0.845464
0,0.687109,0.665324
1,2.611495,0.931598
0,-1.287213,0.216325
0,-1.869062,0.13365
0,0.767832,0.683052
0,-2.417666,0.081835
1,1.779855,0.855679
0,-0.022142,0.494465
0,-0.330061,0.418226
1,0.65032,0.657083
0,0.239944,0.5597
0,-1.373037,0.20213
1,1.833596,0.86219
0,-0.523079,0.372133
0,-1.164207,0.237904
0,-0.994353,0.270053
0,-0.662328,0.340217
0,-2.59617,0.069385
0,-2.479852,0.077283
1,2.838608,0.944727
0,2.528632,0.926125
0,-1.21575,0.228685
0,1.138697,0.75744
0,-1.571863,0.171951
0,-0.596466,0.355153
0,0.384378,0.594929
1,3.198387,0.960774
0,1.406424,0.803201
0,-1.309555,0.212561
0,-1.474007,0.186334
0,0.424425,0.604542
1,2.56089,0.928302
1,1.02706,0.736346
0,-1.051058,0.259022
1,1.545389,0.824247
1,3.123063,0.957834
1,2.431654,0.919209
0,1.721999,0.848386
1,1.767883,0.854194
0,-0.74155,0.322665
0,-0.965252,0.275828
1,2.398134,0.916685
1,1.579755,0.82917
1,0.721865,0.673018
0,2.230537,0.902958
0,-1.507473,0.181314
1,3.213925,0.961355
0,-1.011221,0.266741
1,2.964614,0.95095
0,0.162916,0.540639
1,1.8111,0.859495
0,-0.597986,0.354805
0,-1.064944,0.256366
0,-0.937146,0.281477
0,-0.240154,0.440248
0,-3.223523,0.03829
1,1.434969,0.807674
0,-0.058314,0.485426
0,-1.613883,0.16605
0,0.37979,0.593822
0,-1.678706,0.157267
1,0.76338,0.682087
0,-1.479553,0.185495
0,-0.287221,0.428684
0,-0.774515,0.315503
0,-0.802073,0.309582
0,-2.21392,0.098507
1,-2.229091,0.097168
1,1.851492,0.864302
0,-1.828977,0.13836
0,-0.309585,0.423216
0,-2.231902,0.096922
1,1.411041,0.80393
0,-1.492706,0.183516
0,-0.203716,0.449246
0,-0.240943,0.440054
1,2.523392,0.925766
0,-1.479406,0.185517
0,1.922505,0.872417
0,-2.166349,0.102813
0,-0.712652,0.329013
0,-1.680257,0.157061
0,-2.061847,0.112861
0,-1.228288,0.226481
1,0.483211,0.618506
0,-0.822454,0.305243
0,-0.066494,0.483383
1,3.816811,0.978476
0,-2.17709,0.101827
0,1.056331,0.741989
0,-2.455267,0.079054
0,0.274963,0.568311
0,-1.778701,0.144464
0,-1.784038,0.143805
1,-0.581789,0.358521
0,1.560362,0.826405
0,0.006932,0.501733
1,-0.113803,0.47158
1,2.625924,0.932511
1,0.548801,0.633857
0,-1.964487,0.122982
1,-1.194391,0.232475
1,0.912108,0.713431
0,-0.619129,0.34998
0,2.317585,0.910323
0,0.40201,0.599171
0,-3.74193,0.023159
1,0.823193,0.694914
0,-0.974724,0.27394
1,2.134683,0.894229
0,0.195662,0.54876
1,2.545007,0.927237
1,1.276511,0.781855
0,0.688962,0.665736
0,-1.913962,0.128536
0,-0.784947,0.313255
0,-0.291484,0.427641
1,-0.853034,0.298797
0,0.036861,0.509214
1,3.152456,0.959005
0,-1.684185,0.156542
0,-1.348053,0.206189
1,1.559282,0.82625
0,-1.017351,0.265544
1,1.584771,0.829879
0,-3.75595,0.022844
0,-1.669158,0.158536
1,-1.234409,0.225411
1,0.607373,0.647341
0,-4.332668,0.012962
0,-0.906066,0.287806
0,-0.629423,0.347641
0,1.364691,0.796521
0,-1.048814,0.259453
0,-1.426255,0.193683
0,0.026002,0.5065
0,-1.798967,0.141977
0,-3.055355,0.044987
0,-0.434075,0.393154
1,1.67284,0.841954
0,-0.749875,0.320849
0,-1.837649,0.13733
0,-0.939832,0.280934
0,-1.486804,0.184402
0,-1.026119,0.263837
0,-2.054204,0.113628
1,1.078153,0.746144
0,0.997786,0.730623
0,-1.660567,0.159686
0,-0.153621,0.46167
0,-1.987071,0.120567
0,-1.899679,0.130145
0,-0.952407,0.278401
0,-1.449985,0.190004
0,0.040002,0.509999
0,-2.057467,0.1133
0,1.577428,0.82884
0,1.916586,0.871757
0,0.006942,0.501735
0,-1.591169,0.169219
1,0.68277,0.664357
0,0.175041,0.543649
0,-2.168044,0.102657
0,-0.533091,0.369796
1,1.966459,0.87723
1,-0.3908,0.403525
0,0.115557,0.528857
1,0.646617,0.656248
0,0.130919,0.532683
1,2.152152,0.89587
0,-1.715218,0.152488
0,-2.203859,0.099405
0,-0.199643,0.450254
0,-3.086982,0.043647
0,0.11977,0.529907
0,-1.9777,0.121564
0,-1.021307,0.264773
0,-1.359657,0.204296
0,-1.674872,0.157776
0,-0.974465,0.273992
0,0.847659,0.700076
0,-0.933339,0.282248
1,0.282053,0.570049
1,2.583026,0.929761
1,3.644762,0.974538
0,-2.444213,0.079863
0,0.174446,0.543501
1,1.584448,0.829834
0,-0.164409,0.45899
0,-1.372732,0.202179
1,0.120014,0.529967
0,-0.522295,0.372316
0,0.106261,0.52654
0,-2.459877,0.078719
1,2.430756,0.919143
0,-1.447015,0.190461
1,-0.083785,0.479066
0,1.642138,0.837826
0,-0.291448,0.427649
1,3.350525,0.966122
1,0.844454,0.699403
1,0.166317,0.541484
1,1.331975,0.791167
0,1.850417,0.864176
1,1.739712,0.850651
0,0.409687,0.601013
1,-0.620384,0.349694
0,0.857128,0.70206
0,-1.336901,0.20802
0,0.17828,0.544452
1,1.249984,0.777297
0,-1.858468,0.134882
0,-3.658812,0.025116
0,-1.856698,0.135088
0,-0.987083,0.271489
0,-1.438828,0.191727
1,0.748721,0.6789
1,-0.670207,0.33845
0,-0.719183,0.327573
0,-0.737879,0.323468
0,-0.404454,0.400243
0,0.372933,0.592168
0,-2.080444,0.111012
0,-1.365023,0.203425
1,2.750053,0.939916
1,0.673259,0.662232
0,0.275524,0.568449
0,-1.316733,0.211362
1,-0.661804,0.340334
0,-1.807581,0.140931
0,-0.467066,0.385311
1,2.281922,0.907369
1,-0.275167,0.431639
1,1.814958,0.85996
0,-4.391441,0.012231
0,-5.119471,0.005944
0,0.620236,0.650272
0,-2.593092,0.069584
0,-1.201902,0.231137
1,0.857172,0.702069
0,-3.275849,0.036409
0,0.493636,0.620963
0,-1.495185,0.183145
1,-0.948473,0.279192
1,0.573587,0.639591
0,-0.692757,0.33342
1,1.24597,0.776602
1,-0.5497,0.365934
1,2.977997,0.95157
0,-0.264175,0.434338
0,1.271233,0.780954
0,-0.304,0.42458
0,-1.154365,0.239693
0,0.641178,0.65502
0,-2.103665,0.108741
0,-2.302764,0.090894
0,0.240875,0.559929
1,2.27215,0.906544
0,-0.050614,0.487349
0,-0.098317,0.47544
1,0.320677,0.579489
0,-2.336807,0.08812
1,0.759391,0.681222
0,-2.218394,0.098111
0,-0.660556,0.340615
0,-0.540472,0.368078
0,0.779934,0.685666
0,-1.725092,0.151216
1,1.604348,0.832625
0,-1.685231,0.156404
0,-2.348695,0.08717
1,2.09366,0.890285
0,-2.960101,0.049261
0,-0.430163,0.394087
0,-2.568206,0.071213
1,0.278572,0.569196
1,1.334941,0.791657
0,0.707867,0.66993
0,-3.481124,0.029854
1,0.030655,0.507663
0,1.196346,0.767874
0,-3.337871,0.034295
0,-0.059021,0.485249
1,2.469646,0.921986
0,-1.373476,0.202059
0,-1.408462,0.196477
0,0.180913,0.545105
0,-0.593591,0.355811
0,-1.678263,0.157326
1,2.756273,0.940267
0,-2.768736,0.059037
0,-2.139425,0.105324
0,-1.826067,0.138707
0,-0.455665,0.388015
0,-0.738271,0.323382
0,-2.20065,0.099692
0,-0.683911,0.335389
0,-1.750461,0.147989
0,-0.842962,0.300911
0,-0.789373,0.312303
0,1.675669,0.84233
1,0.986324,0.728361
0,-0.287356,0.428651
0,-1.582235,0.170479
1,-0.026064,0.493484
0,-1.297868,0.214524
0,-1.851199,0.135732
0,1.315456,0.788425
1,3.448681,0.969192
1,-0.123497,0.469165
0,-1.781461,0.144123
1,2.302935,0.90912
0,-0.207672,0.448268
1,3.866737,0.979502
0,-1.542873,0.176118
1,3.636243,0.974325
0,-1.026035,0.263854
1,2.319733,0.910498
0,-2.09986,0.10911
0,-1.685632,0.156351
0,-0.236361,0.441183
1,-0.25363,0.43693
0,1.421098,0.805511
0,-1.883556,0.131981
1,3.673837,0.975249
1,1.028762,0.736676
1,3.292885,0.964184
1,0.900717,0.711097
1,-0.751246,0.32055
1,1.142748,0.758184
1,-0.318632,0.421009
0,-0.204649,0.449016
1,-0.413587,0.398052
0,-0.808353,0.308242
0,-2.552355,0.072268
1,0.832631,0.696911
1,-1.405793,0.196899
0,-0.378973,0.406375
0,-3.408424,0.032033
1,2.516425,0.925285
0,-0.693468,0.333262
0,0.8409,0.698655
0,-0.704363,0.330846
0,-1.037403,0.261651
1,1.216364,0.771423
1,1.652332,0.839206
0,-2.629717,0.06725
1,0.151169,0.53772
0,-0.874526,0.294313
0,-1.985851,0.120697
0,-0.592783,0.355997
0,-1.570663,0.172122
0,0.716113,0.671751
1,2.419576,0.918308
0,-2.824398,0.05602
0,-1.277026,0.218057
1,0.624169,0.651166
1,1.198136,0.768193
0,1.431384,0.807117
1,0.954361,0.721991
1,-0.407925,0.39941
0,-1.695981,0.154991
0,0.137828,0.534403
0,-1.641319,0.162286
1,2.880766,0.946887
0,-1.551251,0.174906
1,0.457045,0.612313
0,-0.853652,0.298667
0,0.845078,0.699534
0,-1.913175,0.128625
1,3.04889,0.954735
0,-0.597326,0.354956
0,0.971871,0.725492
0,-2.762466,0.059386
1,-1.378669,0.201223
0,-3.112142,0.042609
0,-2.007026,0.118467
0,-0.690899,0.333833
0,-1.406002,0.196865
0,-0.715194,0.328452
1,2.532661,0.9264
1,2.77185,0.941136
0,-1.82391,0.138965
0,0.836703,0.69777
0,-2.838761,0.055265
1,1.003339,0.731715
0,-0.917872,0.285392
0,-0.3729,0.407841
1,0.368184,0.59102
0,0.501594,0.622834
1,1.586449,0.830116
0,0.026217,0.506554
0,-2.766034,0.059187
0,-1.542603,0.176157
1,3.237296,0.962214
0,0.900125,0.710975
0,-0.754804,0.319776
0,-3.909795,0.019651
0,0.697631,0.667662
1,1.2327,0.774291
0,1.670894,0.841695
0,2.262355,0.905711
0,0.650262,0.65707
0,-1.987495,0.120522
1,0.578155,0.640643
1,0.491059,0.620356
0,0.570485,0.638875
1,1.974034,0.878044
0,-1.605514,0.167212
0,-3.50172,0.029263
0,-0.348972,0.413632
1,0.574192,0.63973
0,-2.838889,0.055258
0,-3.154827,0.040902
0,-0.331556,0.417862
1,2.280287,0.907231
0,-3.328812,0.034596
0,0.105449,0.526338
1,2.416904,0.918107
0,0.376712,0.59308
1,1.828046,0.861529
0,1.137673,0.757252
0,-0.359784,0.411012
0,-0.140101,0.465032
1,1.444944,0.809219
0,-0.392685,0.403071
1,1.428224,0.806624
1,2.647595,0.933863
0,-2.598727,0.06922
0,-1.461389,0.188255
1,-0.539149,0.368386
1,-0.895428,0.289991
0,-1.132343,0.243729
0,-0.207207,0.448383
0,-0.59853,0.35468
0,-0.514691,0.374095
1,0.229571,0.557142
0,-0.466106,0.385538
0,-3.646852,0.025411
0,1.191297,0.766973
0,-1.892294,0.130983
0,-2.949182,0.049775
1,-0.357653,0.411528
0,-1.431634,0.192844
0,-0.437782,0.39227
0,-3.275884,0.036408
0,-0.448063,0.389822
0,0.159976,0.539909
1,0.291812,0.57244
1,-0.220884,0.445002
0,-2.128118,0.106394
0,-0.654417,0.341995
0,-0.963013,0.276275
0,-1.410743,0.196117
1,0.26537,0.565956
0,0.076519,0.51912
0,-2.681099,0.064098
1,3.750599,0.977036
1,1.772252,0.854738
1,0.723882,0.673461
0,-0.106354,0.473437
0,0.542415,0.632374
1,-0.047656,0.488088
0,-0.979283,0.273034
1,1.858757,0.865152
0,1.364436,0.79648
0,-2.277681,0.092988
0,0.046552,0.511636
0,0.962589,0.72364
0,-0.925987,0.28374
0,-0.533818,0.369627
1,0.393609,0.597151
0,1.990159,0.87976
0,-1.589844,0.169406
0,0.343274,0.584986
0,-1.804196,0.141341
1,1.987613,0.87949
1,0.583815,0.641945
0,-1.697274,0.154822
0,-0.353317,0.412578
0,-0.54692,0.366579
0,-0.630311,0.34744
1,-0.260751,0.435179
0,-3.041661,0.045579
0,-1.176253,0.235727
0,-0.739846,0.323038
1,2.784041,0.941807
0,-0.890592,0.290988
0,0.25852,0.564273
0,0.339867,0.584158
0,-0.523155,0.372115
0,0.731501,0.675135
0,-1.870825,0.133446
0,-2.218481,0.098103
0,-1.192478,0.232816
0,-0.625504,0.348531
0,-2.658362,0.065476
0,-1.553126,0.174635
1,1.323531,0.789769
1,0.122039,0.530472
1,0.915339,0.714091
0,-0.178442,0.455508
0,0.315458,0.578217
1,1.77848,0.855509
0,-2.38021,0.084694
0,-1.026878,0.26369
0,-2.96939,0.048828
1,1.714869,0.847467
0,-1.925054,0.127299
0,-3.369536,0.033261
1,0.184982,0.546114
1,2.606113,0.931254
0,0.207201,0.551616
0,-2.186609,0.100959
1,0.856478,0.701924
0,1.99686,0.880467
0,2.295894,0.908536
0,0.54497,0.632968
1,-0.424386,0.395468
0,0.867891,0.704307
0,-0.036387,0.490904
0,0.740263,0.677053
0,0.131211,0.532756
1,-0.635689,0.346222
1,1.413968,0.804391
0,-0.157193,0.460783
0,0.482605,0.618363
0,-0.49728,0.37818
0,-0.813859,0.307069
1,-0.928976,0.283132
0,0.418637,0.603157
1,4.443396,0.988381
1,0.614847,0.649046
0,-0.17524,0.456302
0,-0.766786,0.317175
0,0.488378,0.619724
0,-0.641844,0.34483
0,-2.653265,0.065788
1,0.398898,0.598423
0,-1.782674,0.143973
0,-0.718964,0.327621
1,-0.196864,0.450942
1,0.518196,0.626726
0,-2.104406,0.108669
0,-2.228939,0.097182
0,-0.415235,0.397657
0,-2.762311,0.059395
0,-4.316257,0.013174
0,0.198229,0.549396
0,-1.792538,0.142762
1,-0.308655,0.423443
0,-1.294321,0.215122
0,-2.624901,0.067553
0,0.800378,0.690055
1,-0.313387,0.422288
0,-1.978677,0.12146
1,-0.469205,0.384804
0,-0.598715,0.354638
0,-1.202895,0.230961
1,-0.332223,0.4177
0,-1.260613,0.220868
0,0.97847,0.726804
0,1.570995,0.827925
0,-0.570173,0.361197
0,0.37846,0.593502
0,0.021897,0.505474
0,-2.366664,0.08575
0,0.873827,0.705541
0,-1.254483,0.221925
0,0.359515,0.588923
1,0.743209,0.677697
1,2.372883,0.914736
0,-2.114847,0.107662
1,0.933494,0.717784
0,-0.531931,0.370067
1,1.683036,0.843306
0,0.6709,0.661705
1,-0.471396,0.384286
0,1.229565,0.773742
0,0.351009,0.586862
0,0.055115,0.513775
0,-0.887833,0.291557
1,0.164935,0.541141
1,1.948105,0.87524
0,-2.272923,0.09339
0,-1.023912,0.264266
0,-0.492011,0.37942
0,-0.123012,0.469286
0,-0.756841,0.319333
0,1.40453,0.802902
0,-2.608384,0.068601
0,-0.845505,0.300377
0,-1.791253,0.142919
1,1.286176,0.783499
0,0.554841,0.635258
0,-0.715769,0.328325
0,-1.885723,0.131733
0,0.640017,0.654757
0,0.097428,0.524338
1,0.912979,0.713609
1,1.551893,0.825187
1,1.539928,0.823454
1,1.605819,0.83283
0,2.282052,0.90738
0,-1.18937,0.233372
1,3.399001,0.967673
0,-0.756972,0.319304
0,-0.803169,0.309348
1,1.004121,0.731868
1,-0.770386,0.316396
0,-0.84051,0.301427
0,-1.932246,0.126502
0,0.277214,0.568863
0,-1.532198,0.177672
1,1.600115,0.832034
0,-0.587225,0.357272
0,-2.140022,0.105267
0,-2.884843,0.052908
1,2.974832,0.951424
0,-0.66524,0.339564
0,-0.597807,0.354846
0,0.518921,0.626896
0,-1.731658,0.150376
0,-0.85472,0.298444
0,-1.286322,0.216476
1,1.992903,0.88005
0,-1.331613,0.208893
1,1.358943,0.795588
0,0.491566,0.620475
0,1.631742,0.836408
0,0.415103,0.602311
1,0.439218,0.608073
0,-1.700189,0.154441
0,-0.164511,0.458965
