day,spend_inr,is_spike
4756,182.58,0
4757,364.3,0
4758,402.41,0
4759,615.28,0
4760,830.41,0
4761,441.49,0
4762,220.82,0
4763,315.92,0
4764,534.18,0
4765,322.97,0
4766,314.56,0
4767,240.08,0
4768,571.22,0
4769,562.22,0
4770,578.09,0
4771,861.1,0
4772,668.14,0
4773,365.87,0
4774,270.27,0
4775,403.13,0
4776,482.84,0
4777,320.17,0
4778,121.11,0
4779,327.95,0
4780,172.72,0
4781,379.51,0
4782,295.57,0
4783,420.0,0
4784,813.73,0
4785,464.3,0
4786,363.48,0
4787,346.29,0
4788,215.32,0
4789,369.98,0
4790,208.78,0
4791,462.95,0
4792,222.74,0
4793,615.21,0
4794,375.83,0
4795,1020.97,0
4796,389.43,0
4797,351.28,0
4798,233.23,0
4799,268.23,0
4800,356.49,0
4801,276.43,0
4802,220.31,0
4803,211.32,0
4804,350.07,0
4805,216.21,0
4806,401.34,0
4807,431.78,0
4808,586.85,0
4809,224.59,0
4810,469.67,0
4811,473.18,0
4812,1463.05,0
4813,696.25,0
4814,11251.03,1
4815,425.29,0
4816,396.47,0
4817,398.32,0
4818,540.47,0
4819,163.25,0
4820,5120.58,1
4821,231.1,0
4822,469.02,0
4823,430.97,0
4824,291.78,0
4825,360.54,0
4826,140.62,0
4827,609.41,0
4828,359.38,0
4829,250.66,0
4830,338.11,0
4831,310.39,0
4832,473.11,0
4833,937.32,0
4834,692.99,0
4835,452.36,0
4836,304.07,0
4837,647.6,0
4838,502.16,0
4839,693.12,0
4840,6687.58,1
4841,288.43,0
4842,458.98,0
4843,621.87,0
4844,197.69,0
4845,250.1,0
4846,679.4,0
4847,690.9,0
4848,244.54,0
4849,448.23,0
4850,354.21,0
4851,509.5,0
4852,365.82,0
4853,277.59,0
4854,623.33,0
4855,273.27,0
4856,381.07,0
4857,139.31,0
4858,407.64,0
4859,506.17,0
4860,298.56,0
4861,239.45,0
4862,337.46,0
4863,497.01,0
4864,224.05,0
4865,289.17,0
4866,293.76,0
4867,170.42,0
4868,898.88,0
4869,252.49,0
4870,269.99,0
4871,389.51,0
4872,740.82,0
4873,253.58,0
4874,629.95,0
4875,390.25,0
4876,511.46,0
4877,257.68,0
4878,645.41,0
4879,385.95,0
4880,380.28,0
4881,459.95,0
4882,517.39,0
4883,428.98,0
4884,279.77,0
4885,461.5,0
4886,584.62,0
4887,337.33,0
4888,387.65,0
4889,134.96,0
4890,380.29,0
4891,340.57,0
4892,479.51,0
4893,296.35,0
4894,232.85,0
4895,432.24,0
4896,360.55,0
4897,632.82,0
4898,389.21,0
4899,332.62,0
4900,390.88,0
4901,288.94,0
4902,526.85,0
4903,236.22,0
4904,577.54,0
4905,309.21,0
4906,323.89,0
4907,396.98,0
4908,257.08,0
4909,890.09,0
4910,489.83,0
4911,1137.64,0
4912,763.86,0
4913,927.83,0
4914,5414.73,1
4915,451.2,0
4916,356.41,0
4917,345.55,0
4918,210.79,0
4919,612.59,0
4920,545.27,0
4921,511.14,0
4922,145.62,0
4923,456.42,0
4924,463.13,0
4925,480.85,0
4926,321.43,0
4927,367.08,0
4928,515.01,0
4929,408.66,0
4930,555.21,0
4931,284.58,0
4932,1253.99,0
4933,427.88,0
4934,266.31,0
4935,880.49,0
4936,457.21,0
4937,475.02,0
4938,386.46,0
4939,229.66,0
4940,230.11,0
4941,727.64,0
4942,330.94,0
4943,736.19,0
4944,396.67,0
4945,461.42,0
4946,336.1,0
4947,404.96,0
4948,637.63,0
4949,410.12,0
4950,569.91,0
4951,423.32,0
4952,362.55,0
4953,235.56,0
4954,387.41,0
4955,460.38,0
4956,200.65,0
4957,416.87,0
4958,386.24,0
4959,745.29,0
4960,182.99,0
4961,193.75,0
4962,583.94,0
4963,481.07,0
4964,485.6,0
4965,531.51,0
4966,463.03,0
4967,426.19,0
4968,602.61,0
4969,287.09,0
4970,9327.97,1
4971,327.65,0
4972,609.79,0
4973,215.36,0
4974,282.55,0
4975,301.13,0
4976,17646.32,1
4977,332.88,0
4978,469.21,0
4979,139.42,0
4980,556.02,0
4981,753.02,0
4982,311.9,0
4983,245.34,0
4984,564.79,0
4985,293.53,0
4986,294.58,0
4987,286.28,0
4988,426.7,0
4989,307.45,0
4990,161.73,0
4991,255.94,0
4992,685.06,0
4993,374.66,0
4994,312.76,0
4995,267.28,0
4996,359.87,0
4997,382.24,0
4998,708.27,0
4999,657.12,0
5000,365.59,0
