area_sqft,bedrooms,age_years,lot_sqft,price_k
2552.0,4,21.3,15879.5,814.47
1392.1,1,12.2,5580.7,379.15
1734.1,3,7.4,4605.5,438.73
1918.1,3,26.7,6309.3,484.48
1742.3,3,2.8,3193.5,433.73
1327.8,2,21.1,3946.1,332.02
1931.8,3,52.6,10093.9,540.99
2510.2,3,22.0,7840.9,610.86
1746.0,3,12.5,6787.9,467.93
1742.1,3,35.2,4401.4,386.3
2417.5,4,15.8,8946.6,637.21
1988.7,2,11.0,11712.4,604.14
1692.7,3,31.8,4230.7,455.93
2460.8,3,26.6,4924.5,549.18
1628.5,3,42.7,4076.0,383.13
600.0,2,41.1,2401.4,176.73
2119.4,3,10.5,10343.3,600.85
1670.3,3,15.9,9368.6,523.33
2990.1,5,6.8,9953.6,739.4
1382.6,3,23.5,3874.7,337.14
2417.0,4,44.0,14309.4,734.2
1368.1,3,40.1,6407.7,388.86
1780.1,3,34.3,5921.1,429.82
1381.3,2,17.8,2888.3,314.24
2461.5,3,33.4,5153.0,562.94
2763.6,4,32.8,7316.0,617.13
1699.9,3,31.5,3538.1,374.31
2089.5,3,1.7,13515.1,689.41
998.9,3,21.6,5463.6,362.84
1814.1,3,9.2,4862.3,465.62
2911.3,4,42.9,12547.4,744.04
1184.5,3,5.1,6680.9,383.83
2257.2,3,7.4,13697.6,703.89
1217.0,4,25.3,7003.4,410.95
2537.5,3,19.7,14418.9,737.14
1354.1,2,38.8,3315.4,308.22
996.8,2,18.8,5539.6,301.65
2833.9,5,21.8,17859.9,914.81
1469.0,2,29.8,3412.6,312.17
1855.0,2,20.1,6208.0,470.2
1378.1,2,60.7,5722.1,313.34
852.7,2,43.0,5450.2,279.72
694.8,2,24.5,2462.2,187.12
2519.4,4,16.2,12804.5,710.21
1996.2,3,13.0,6470.1,481.8
2644.1,4,18.0,7392.8,624.78
1125.0,2,10.7,3970.0,255.08
1764.9,2,43.3,6179.5,419.57
2413.3,4,33.1,9100.1,614.28
1746.9,4,11.1,5119.9,446.19
2584.8,3,29.6,7467.7,563.26
888.2,2,20.6,3132.1,250.56
2137.9,3,42.3,6691.6,482.35
2127.3,3,8.0,13090.1,643.53
1351.9,3,6.4,8513.5,477.46
1948.7,2,65.8,9037.3,478.28
933.8,1,13.6,3667.4,246.82
2257.5,3,56.8,9071.9,573.11
1941.3,3,6.9,9737.5,581.15
1812.8,2,22.2,10535.4,534.84
2436.1,4,28.0,8999.8,646.89
2428.6,2,19.5,4997.3,547.36
1385.7,3,11.8,7424.0,438.08
1619.1,2,46.7,5829.0,422.77
865.7,2,2.8,2718.6,265.61
1792.9,3,20.7,10666.4,569.24
2422.4,3,30.5,8749.9,633.15
2568.3,4,41.7,5734.7,551.45
1776.3,2,12.6,3310.3,381.06
1079.2,2,26.2,6213.1,365.76
1219.1,3,23.4,4148.7,313.1
1421.5,3,24.6,7334.5,410.92
1911.9,3,7.3,3616.0,412.75
600.0,2,15.4,3012.2,185.26
1369.3,3,22.6,2779.4,295.68
1933.9,4,6.6,5846.6,461.89
1979.2,4,43.9,8847.5,545.97
1468.4,2,37.8,5280.0,346.4
1618.9,2,12.2,8188.3,441.24
2321.5,4,39.3,9377.0,616.3
2781.1,3,9.2,8515.9,677.87
1838.0,3,3.2,11416.0,563.76
1429.6,2,33.4,4487.3,382.0
1364.4,3,10.2,4049.2,332.81
1985.2,3,18.8,10193.1,529.51
1846.9,3,11.6,7334.8,489.1
1272.1,1,27.5,7277.1,370.49
1214.1,1,22.6,4780.4,318.67
1426.5,2,17.7,6034.7,392.15
1407.0,2,3.2,7533.8,430.68
1209.7,3,35.2,4204.4,307.65
1181.3,3,48.5,4831.0,346.98
1484.7,2,28.1,9124.3,432.59
2493.5,3,11.2,13269.5,717.13
1341.8,2,17.1,8630.3,455.51
608.4,2,35.1,1500.0,134.85
1842.9,4,14.6,6050.9,439.88
1733.7,2,20.0,7078.6,478.21
2906.8,3,23.6,16342.0,836.07
2023.4,3,12.1,5180.7,471.83
1645.2,3,16.6,9579.7,533.25
2610.0,4,54.0,5298.7,540.33
2290.8,3,35.6,14106.6,689.18
1742.9,3,9.7,5623.0,426.03
600.0,2,37.2,2697.5,177.01
972.0,2,26.3,3078.6,255.17
2320.2,4,28.3,9008.7,641.88
2447.2,4,9.2,11154.9,703.93
972.8,2,15.4,4235.7,303.85
2041.5,2,28.4,5264.7,486.25
1827.4,3,26.9,5846.4,441.33
2256.4,4,8.5,11334.5,677.7
2033.1,4,37.2,6296.2,509.5
1476.7,2,78.8,9299.8,417.31
2203.7,3,15.7,10025.8,621.96
2761.4,5,13.8,15865.0,855.1
2657.2,3,3.8,15652.9,797.9
915.7,2,8.5,4253.7,258.85
2238.5,3,27.3,6077.1,485.71
1716.4,4,35.2,7318.0,479.89
1452.1,3,15.7,3985.8,402.81
768.8,2,17.8,4332.0,274.13
2065.5,4,21.2,8890.5,568.61
2134.7,4,25.2,13246.8,672.0
1629.4,2,5.4,9828.0,499.17
1939.6,3,4.0,3694.6,420.84
809.0,2,12.3,3973.0,262.74
1713.5,2,27.6,9632.6,497.39
2935.3,4,20.3,14907.3,815.4
1177.0,1,34.7,7442.7,354.07
1430.1,3,29.4,6068.3,411.69
1068.2,2,10.4,5777.8,320.34
2188.8,3,21.4,8456.0,554.84
743.9,2,24.5,4108.1,207.79
1633.4,3,34.1,5961.7,422.91
1784.3,3,21.3,3314.8,398.47
1446.0,3,3.7,7179.8,456.5
1288.6,3,12.4,3742.0,335.04
600.0,2,20.7,1500.0,137.64
1959.7,3,2.8,3614.9,413.86
1962.7,4,36.1,8262.3,532.44
2216.4,3,18.3,11116.8,644.81
3152.7,5,10.1,17892.2,947.48
1230.4,2,26.6,5381.2,339.32
2028.8,3,11.7,7010.8,541.41
2065.9,3,68.8,3780.9,439.78
2174.6,2,4.8,5130.0,473.35
2201.5,4,17.6,6794.8,531.57
2085.7,4,11.7,4704.9,472.48
2679.9,4,28.9,16922.7,818.46
3154.7,4,90.0,13138.7,757.57
2026.3,3,19.6,6646.7,466.89
2058.6,3,81.0,10677.5,538.67
945.6,3,24.3,3946.5,287.36
2471.2,4,40.7,12426.2,681.12
2465.9,4,21.0,13509.3,733.39
1947.8,3,28.1,5295.5,420.56
2286.1,3,27.5,5208.9,515.34
2575.5,4,29.5,10796.6,687.89
2143.6,3,5.2,6796.5,529.44
2515.9,4,8.8,12188.4,700.2
2699.3,5,2.8,8941.1,714.15
1859.7,2,11.7,11492.2,543.82
1536.9,2,23.4,3254.6,337.98
1909.0,2,15.1,10547.6,584.77
2869.8,5,10.5,8471.0,702.03
2542.3,4,20.3,13567.2,706.51
1480.5,2,14.6,5963.8,395.41
2220.2,3,25.3,13644.6,698.53
1799.8,3,12.6,6523.6,501.24
2740.9,3,15.6,8716.6,662.64
1571.7,3,21.0,3739.6,381.19
2539.2,5,13.0,10138.0,693.13
2327.4,4,21.1,7802.9,581.64
1451.0,2,19.4,4703.4,370.33
2155.6,4,37.7,9135.6,600.07
1533.7,4,43.9,7568.4,428.0
2166.5,3,24.8,5219.4,475.88
863.2,2,7.4,4086.9,270.83
1603.7,2,28.2,5736.0,401.87
2398.3,3,51.3,13064.0,680.47
1668.9,2,41.6,8017.9,436.14
680.1,2,29.7,3669.8,220.96
1891.6,3,19.9,6286.4,447.82
1714.0,3,53.2,8562.7,427.93
2427.7,4,16.6,12542.7,687.31
600.0,1,18.3,2803.4,183.92
1817.6,3,38.2,5115.5,422.49
1998.5,4,14.3,11627.5,649.19
2367.6,6,36.4,10565.3,649.58
2585.2,4,6.6,5171.2,588.45
2628.8,5,5.4,8428.6,641.82
1834.6,3,40.4,7874.1,458.88
1756.1,4,7.9,6935.9,471.81
978.4,2,24.8,2544.4,258.28
2050.7,4,24.9,8237.7,518.83
620.8,1,21.7,3345.7,202.02
2397.3,4,12.6,8656.6,602.87
1663.1,2,9.3,8578.6,488.55
2136.3,3,25.2,5128.3,460.66
2824.1,4,11.8,14760.0,782.6
1081.8,2,12.1,6613.2,364.56
1955.0,3,2.3,7482.0,520.08
1237.8,2,6.0,2553.2,325.86
2803.7,4,44.9,12382.1,757.12
2548.7,3,15.6,5069.1,547.32
2345.5,3,44.0,6776.5,568.33
2810.9,4,18.6,6033.6,613.91
2168.1,3,25.5,4511.4,469.78
1352.6,3,25.9,6434.9,378.47
2286.7,4,35.9,7882.7,537.97
3241.4,5,19.6,15012.0,887.54
1835.9,1,17.8,3477.8,397.4
931.6,2,14.1,4848.8,329.74
1101.8,3,39.1,6692.2,353.76
2161.9,3,15.8,9212.7,595.6
1980.4,4,23.8,9992.2,575.79
2176.7,3,49.9,5852.9,485.36
600.0,1,9.8,1702.8,166.26
1428.0,2,21.8,6815.7,414.6
1712.3,3,32.0,9235.2,478.17
1769.1,2,16.8,10136.8,537.49
2161.0,4,14.2,5461.0,511.16
1200.4,3,25.7,7247.5,382.45
1525.9,3,46.6,9766.5,449.7
1237.9,3,23.2,4456.3,341.23
1851.5,3,16.6,3381.5,377.34
2082.3,3,23.5,10762.8,546.12
1045.3,2,53.7,6109.0,310.09
1868.8,3,0.4,6328.3,483.18
684.4,2,15.9,3227.6,215.47
2536.5,3,34.9,5861.7,549.42
1613.7,3,3.2,3014.5,406.92
600.0,2,19.7,3826.1,203.16
1529.7,3,10.8,5869.5,431.01
2073.1,3,9.4,6003.6,502.72
1958.4,3,23.1,7246.8,503.17
1009.0,1,11.9,4537.3,290.74
2468.2,4,6.7,6520.7,635.09
1592.4,4,5.9,5836.6,449.65
2252.8,3,54.2,7938.5,555.63
1721.8,4,20.3,5150.9,448.61
2474.7,3,31.8,15273.3,746.45
1741.5,5,37.9,11286.0,571.07
1738.9,2,22.0,9856.7,501.42
1268.3,2,9.5,3446.3,335.15
1936.5,3,18.0,5646.8,478.91
1882.4,3,39.4,4791.8,429.42
1571.8,3,12.0,9047.5,496.73
2429.7,3,38.7,9228.0,594.39
1622.5,3,16.7,4512.8,399.88
1373.0,3,26.6,5443.1,367.16
1532.1,2,42.4,3606.4,342.65
1131.0,2,33.0,2422.2,235.35
665.4,1,34.8,2451.4,206.73
1329.1,3,14.6,5742.6,335.17
2839.3,5,9.8,8307.9,713.8
1893.6,3,8.9,6606.0,502.91
1355.1,3,31.4,6374.9,394.48
3050.8,5,21.9,7280.2,725.47
2883.4,4,7.1,9404.4,716.69
1999.3,4,34.8,6980.0,497.7
1525.0,2,13.0,7342.6,437.52
1640.9,3,11.2,6310.8,439.72
3073.9,4,6.5,10534.7,782.14
1869.2,3,15.6,7804.4,486.14
1765.8,3,67.2,7073.6,419.62
3343.5,5,20.9,20000.0,994.95
2975.0,4,13.4,5676.1,650.1
2835.9,4,17.7,18185.4,889.77
806.6,2,32.9,4879.2,253.8
3008.8,5,17.2,13776.3,822.94
1071.0,3,22.2,2274.6,263.5
1812.5,3,12.4,9853.3,579.14
999.7,2,19.7,4844.4,299.58
2166.0,4,34.7,7489.2,582.07
1421.1,2,41.4,3435.1,284.96
2351.6,3,33.2,12317.6,641.02
1045.1,2,14.4,5170.7,336.66
1889.8,4,34.0,7004.3,462.42
2965.1,4,31.7,6283.7,638.23
2637.1,4,14.7,15791.3,805.02
1802.0,4,13.0,4638.8,454.43
1537.4,3,14.2,4296.3,405.85
2229.5,5,40.8,10565.0,638.45
1455.5,1,20.1,4412.1,365.11
1599.9,3,19.6,10004.9,505.58
968.0,3,10.3,5625.1,306.08
1954.0,3,15.6,5649.8,454.47
2113.6,3,47.4,6593.3,472.4
1821.4,4,13.4,11459.2,617.96
2154.9,3,15.9,4692.2,478.84
2704.3,4,16.6,5960.6,612.56
1426.0,2,16.1,5844.4,380.2
1928.2,4,30.5,4814.7,460.69
1642.1,3,53.4,6828.6,440.39
1093.4,2,43.0,6249.5,297.25
2202.3,3,19.9,6812.6,541.08
1263.6,3,9.9,5650.6,380.45
1502.0,2,90.0,6961.6,348.7
1713.5,2,6.7,7845.5,503.33
1790.2,2,35.7,11626.6,530.37
2583.9,5,25.3,13776.7,775.79
1955.9,3,19.4,5809.1,489.44
1138.9,3,10.4,3240.8,317.53
2292.5,4,16.3,12777.9,692.93
762.5,2,22.8,4329.4,221.1
2932.6,5,22.1,13617.2,795.87
600.0,2,7.1,2429.6,193.66
1258.6,2,6.6,6212.1,374.62
1582.3,2,19.8,10099.3,511.75
1930.4,3,8.7,8516.5,552.94
1739.1,3,31.4,8057.7,470.28
2396.3,4,50.7,13744.2,667.37
2175.5,3,12.6,4900.0,522.5
1817.5,3,41.9,6328.4,466.63
2013.5,3,24.2,12342.5,604.86
2599.3,4,43.1,13814.6,756.56
1783.5,3,17.1,8199.9,539.75
2071.8,3,24.6,13454.9,632.71
984.9,2,4.3,4771.2,296.44
1784.0,3,13.3,5477.2,442.85
2956.7,4,33.6,8009.0,657.71
1579.1,2,41.1,10248.2,464.54
1367.2,1,11.4,4821.5,371.63
1682.8,3,38.9,10904.9,511.65
1503.9,2,20.2,7377.3,439.34
2728.2,3,18.5,13129.6,724.55
2214.4,3,22.7,8947.0,568.84
1061.2,3,18.1,4142.6,295.88
1598.4,2,29.5,2895.7,333.44
2331.2,5,25.1,4208.6,542.69
1459.6,3,9.4,6475.4,439.2
2416.3,4,15.9,12826.5,702.64
2133.7,2,32.8,10202.7,552.47
2552.8,3,15.9,15113.6,780.67
1941.6,4,23.4,6095.4,495.98
2071.5,3,40.2,5571.2,488.4
1352.5,1,28.4,7849.7,427.82
1123.8,3,43.2,4825.2,310.79
2021.6,3,18.3,12000.0,625.02
1747.4,4,42.6,5526.5,417.71
1698.0,2,25.4,3269.7,401.84
1967.9,4,61.7,7226.2,518.12
1266.5,2,58.8,6367.3,321.6
1774.9,2,27.2,5431.8,408.79
2909.0,4,35.5,17954.8,873.35
1787.7,3,42.7,7867.6,473.08
1868.8,2,13.1,8230.4,516.92
1478.3,3,27.6,6941.7,419.43
1798.6,3,26.7,6702.9,445.22
2021.4,2,19.5,8437.8,524.79
1934.5,4,16.2,9717.8,581.73
1683.1,4,7.1,8504.8,513.55
2174.8,3,31.0,9816.9,599.6
1458.9,3,16.3,2647.7,357.31
2883.3,4,41.3,5659.3,597.09
2212.4,4,6.1,11696.4,653.23
2373.3,4,49.1,9327.0,617.95
2516.8,3,30.6,15146.6,760.94
1805.0,3,7.8,10280.3,541.68
1587.0,2,42.3,3764.7,329.9
2976.5,5,24.4,18831.4,910.02
2444.1,4,21.5,10703.9,684.51
1482.2,4,18.4,4798.3,370.61
1673.0,3,7.5,9706.7,531.64
1380.2,4,42.4,7544.6,406.96
1969.1,2,27.6,10780.3,567.17
2240.2,3,23.5,11083.2,622.45
2362.3,3,58.3,6466.7,518.41
2705.4,4,59.8,7971.8,641.03
2029.7,3,32.0,9754.3,559.61
3358.1,3,9.3,19947.5,997.08
719.9,2,16.9,2495.2,181.86
2655.2,4,36.2,14383.0,733.64
1594.2,3,61.0,7660.3,467.89
819.2,2,62.1,3623.1,211.47
1091.0,3,43.1,4900.3,283.88
2452.1,4,20.4,12384.8,719.42
2708.6,5,20.1,14367.1,780.75
785.7,2,5.9,3524.7,246.33
1032.1,2,5.8,4103.4,310.48
2812.6,5,19.6,13821.6,809.47
1196.5,2,37.4,4472.2,286.39
682.9,2,7.0,4001.4,249.55
2096.5,5,41.8,5186.0,477.83
3271.7,5,73.3,10189.3,757.56
1940.7,3,43.5,10611.1,573.27
1451.9,3,31.4,4330.4,379.88
1675.7,3,3.8,5742.4,459.97
2144.0,4,17.9,11480.0,619.48
2419.7,4,2.2,11353.3,684.87
2936.1,5,21.3,9555.3,710.56
1816.1,4,20.1,8997.2,523.31
1007.8,3,35.0,2625.6,261.74
1531.4,3,28.6,3204.2,310.35
1058.3,2,2.5,3210.6,300.68
2879.8,4,70.9,13616.0,741.79
2228.8,3,11.4,5455.8,526.93
1156.1,2,2.9,2248.0,262.88
2562.3,3,26.9,6880.1,585.17
1290.2,3,25.8,5158.7,352.16
1683.9,2,19.1,9242.0,476.95
1987.4,4,7.0,4710.4,470.92
1575.3,2,30.3,7290.3,477.98
1943.3,2,2.7,10323.6,566.5
1483.3,3,6.2,9582.9,494.01
1733.3,2,9.5,8514.2,466.64
1823.3,4,66.7,9230.2,494.31
2673.5,4,17.8,10814.3,686.65
2127.7,4,28.5,6364.3,546.64
1155.9,2,8.8,5392.0,342.9
2630.7,4,14.6,16643.0,847.75
3018.9,5,31.1,15643.1,877.18
1834.0,3,17.9,9381.9,515.31
2303.3,3,18.9,10267.9,646.85
1552.9,2,31.1,8245.3,460.8
2303.8,5,24.7,7033.4,563.11
2626.9,4,1.6,7353.5,624.86
2593.0,3,9.2,9848.8,685.06
1401.8,1,41.1,7649.6,373.55
1524.1,3,13.4,5374.2,404.91
1626.3,3,10.2,8723.5,516.31
1522.9,3,17.1,6449.4,412.46
1881.3,3,45.5,11250.2,560.13
2601.8,4,15.3,13691.2,777.87
1601.3,3,6.3,5597.5,466.51
1600.0,4,33.5,4260.8,396.05
3268.6,3,21.8,13369.1,838.98
2504.2,3,11.2,6420.9,576.08
1872.0,4,3.2,6093.9,489.97
1357.9,3,17.7,7386.4,430.14
1802.9,3,13.5,8584.4,543.01
786.9,1,8.1,5111.0,295.84
2675.3,4,11.3,8937.1,680.39
1147.8,2,11.6,6327.1,334.24
1384.9,2,18.1,8596.1,415.23
1986.4,3,23.5,10118.0,572.38
1814.6,3,11.4,4500.8,441.06
1449.6,3,13.4,7603.9,426.02
1062.8,2,24.9,2716.6,256.9
1401.2,3,49.4,4126.6,346.15
2031.4,3,19.0,13028.3,614.52
2307.7,4,27.7,6812.9,539.27
2642.6,4,8.1,11464.1,734.88
1801.1,3,1.8,8545.2,522.64
1475.1,3,16.6,3247.9,360.12
1767.3,4,8.0,5675.3,460.45
2346.8,4,45.4,4617.8,504.96
1628.7,3,54.3,9679.3,486.2
1950.3,3,39.9,12438.1,589.58
2588.8,4,16.8,4896.1,537.55
1794.0,3,12.8,3369.8,417.32
2583.9,4,14.7,12073.1,738.24
1367.7,1,31.3,7329.7,383.12
3048.7,4,14.0,15479.8,876.34
1317.6,2,4.8,7894.4,430.89
2983.0,5,21.0,15392.7,862.18
1131.6,3,30.2,3730.1,282.42
1504.6,3,23.8,4775.6,401.16
600.0,1,32.3,3793.0,197.53
2529.0,5,6.7,9876.7,695.39
2440.1,4,7.6,11080.5,683.23
2374.4,4,45.0,9918.3,622.06
1802.4,4,13.8,5410.6,481.06
2524.8,3,33.7,11078.0,717.27
1916.5,3,10.9,5247.5,471.65
884.1,2,8.8,5378.4,304.42
2710.5,4,6.3,11191.4,697.72
1850.1,2,5.0,8644.8,534.72
1532.6,2,27.2,4303.5,373.44
2598.6,4,3.5,10452.7,698.83
2018.8,3,25.0,4710.5,459.48
2407.4,4,24.1,14692.5,756.52
1727.6,3,73.1,4687.6,366.18
2257.5,4,13.1,9661.0,617.79
2240.4,4,29.5,6899.3,508.76
1213.3,2,5.9,5226.1,353.04
1525.4,2,43.8,9568.9,448.94
1646.7,3,7.5,8674.7,480.4
1861.5,3,13.1,10449.0,556.92
1010.5,2,26.8,2299.9,235.27
2422.1,4,31.6,10106.5,635.98
1764.6,3,80.1,5793.2,394.13
1878.2,4,2.3,5380.9,488.89
1319.0,2,12.8,6237.2,385.92
1725.7,2,24.0,10956.1,549.76
1924.0,3,13.7,4758.8,457.81
1760.4,3,5.4,8990.3,512.41
2143.7,4,12.0,6814.9,538.24
1690.6,3,37.6,7033.2,443.79
1508.6,3,55.5,4825.9,356.58
2697.7,4,15.0,16237.6,772.71
1656.3,2,11.6,4673.4,385.12
1843.7,3,39.0,11234.8,560.91
2235.4,3,19.7,11197.6,605.84
1146.0,2,19.1,2698.9,244.41
1648.4,3,14.8,9778.8,546.47
1188.9,3,34.8,4753.0,321.55
1376.9,2,11.2,7521.9,410.2
3197.2,4,39.6,8903.2,741.1
1702.8,2,35.4,10492.3,488.1
2259.6,4,46.0,10617.3,599.68
1613.6,3,3.9,7349.6,452.21
1973.5,3,18.7,5055.9,464.7
2851.4,4,21.0,12118.4,750.58
2116.1,3,40.5,10381.1,611.46
2511.3,4,60.9,8845.6,622.57
2582.0,4,75.1,12946.0,690.51
1899.8,3,46.7,8249.5,456.58
1532.3,2,6.2,5351.2,398.38
1965.7,3,10.4,5723.3,478.6
1242.0,3,14.9,7024.8,412.85
2389.6,3,30.6,11937.6,640.5
1950.2,3,2.4,8870.2,545.55
1766.8,3,23.5,9279.8,511.58
2417.1,3,41.0,4571.7,491.93
2634.5,4,14.1,13598.3,736.55
1092.9,2,4.9,2087.8,260.44
959.1,1,33.1,3157.1,267.01
2642.9,4,55.6,7540.5,595.13
2143.5,4,32.1,12559.2,626.6
2799.3,5,23.4,12704.2,742.31
600.0,2,11.3,2035.9,191.35
1076.8,1,23.6,3109.5,252.71
1959.2,3,23.8,8979.0,526.09
2423.3,3,56.0,13701.4,700.24
1837.9,3,34.0,8815.9,523.12
1771.1,3,1.3,5478.7,478.77
2120.0,4,42.4,13617.5,656.63
2613.5,5,23.0,10606.1,668.67
752.5,2,27.7,4559.3,239.6
1670.3,3,8.4,10186.1,542.11
759.7,2,46.8,3893.9,217.13
1190.3,3,6.4,4454.0,324.89
1313.3,2,33.5,3734.6,316.4
2576.5,4,39.2,15955.4,788.86
1250.1,2,77.1,7237.8,375.34
1731.1,3,19.9,8259.3,514.4
2423.1,4,34.1,11714.8,665.95
2538.5,4,37.3,15500.7,740.5
2995.7,4,5.7,16164.9,906.49
3722.4,5,34.7,10406.1,836.34
1918.0,4,9.7,5961.4,500.69
1606.5,2,36.3,6180.4,411.38
2225.6,3,38.3,14096.1,715.42
1519.4,3,44.1,4671.1,375.36
1321.3,2,3.5,7614.0,424.23
1812.6,3,21.9,4832.5,448.28
1930.4,3,18.6,9505.1,544.74
1922.7,3,26.7,11558.9,610.06
2377.4,4,20.8,10086.1,606.96
2002.9,3,18.7,4654.3,462.45
1790.8,4,21.0,7549.5,480.46
1659.4,4,27.4,8565.7,471.81
976.6,2,21.3,2326.2,255.77
2186.8,4,4.6,6514.8,539.63
2963.0,4,13.9,15369.1,862.73
2425.5,5,36.0,5258.0,569.22
1045.6,2,90.0,4844.9,243.13
3276.6,5,46.6,11323.4,783.08
1841.1,3,8.1,7066.3,500.5
2789.4,4,12.2,13237.0,756.23
2378.0,3,17.9,6933.4,561.52
1836.2,4,54.9,11715.2,576.72
1793.8,4,16.8,11361.6,601.74
2391.0,3,12.8,13240.2,698.17
3039.2,5,21.1,17227.6,901.8
2814.3,4,28.0,5116.3,625.85
600.0,1,15.0,2535.7,197.57
2308.9,4,36.0,4573.3,487.27
2751.9,4,14.0,17279.1,848.94
1507.2,3,45.3,3283.2,315.69
1841.5,3,11.2,4652.2,457.59
2292.3,4,2.5,5402.1,568.45
1797.9,2,19.0,7784.5,458.41
1155.2,3,2.3,5141.5,357.15
2789.0,3,10.2,11789.9,713.24
1788.1,3,5.8,5833.6,459.25
1337.6,2,36.9,5997.8,341.47
1749.6,4,13.3,6510.6,468.13
1630.4,2,18.7,8455.9,476.65
2205.2,4,22.9,8476.3,604.86
2071.9,4,18.2,5921.3,516.46
2068.2,4,9.1,7373.9,562.01
1042.0,2,21.8,5899.4,309.31
1624.9,3,49.3,3440.0,339.26
1538.6,2,15.7,6958.6,454.53
2272.2,3,18.0,5414.0,540.67
1344.5,2,20.1,3566.1,341.06
2985.9,5,39.4,15669.2,845.14
2033.3,3,17.3,7512.9,499.48
1992.0,4,4.6,7264.7,507.2
1789.1,2,6.5,11349.0,558.6
1369.8,2,22.9,5348.0,349.96
2280.8,4,21.4,6821.2,572.56
1944.7,3,6.6,6926.1,506.41
1818.4,3,10.6,7334.3,513.78
1773.4,3,48.3,11154.1,535.21
1889.1,4,7.5,9834.4,558.64
2029.1,4,11.2,7785.3,552.64
2635.1,4,64.2,13877.1,712.77
1372.6,2,18.5,7328.6,404.23
1620.8,3,11.6,5595.4,423.75
1777.6,4,22.3,11549.8,570.57
2005.6,3,8.4,4395.8,489.53
2643.8,4,60.4,9305.4,632.8
1490.8,2,19.1,6171.7,405.72
3222.0,6,12.4,5869.4,722.0
2007.4,3,13.0,8477.5,528.81
1295.8,3,30.2,3180.2,333.74
1729.3,4,10.7,6589.6,481.8
600.0,2,23.8,3332.5,198.57
1937.5,2,32.1,4992.9,438.42
1940.4,3,32.2,3661.5,430.83
1953.8,3,20.9,4184.7,446.1
1037.9,2,12.4,3739.2,296.67
1274.2,3,9.6,3280.0,315.97
2042.1,3,5.5,10928.3,615.45
2519.7,4,32.5,11586.5,688.19
1720.4,4,11.5,9735.3,520.15
3078.8,5,17.5,11865.2,801.02
3183.0,5,9.1,7422.2,744.22
1948.8,3,26.0,9438.8,545.85
900.7,2,59.0,4109.1,231.03
2776.6,4,12.1,17562.4,880.53
2034.6,3,38.8,11581.2,613.03
2402.9,4,43.0,4847.6,505.98
3282.4,4,32.7,19943.1,964.0
1564.4,2,43.7,3397.5,322.24
1436.9,3,31.3,5188.2,342.66
2538.9,4,8.3,12803.2,729.46
3102.0,5,13.9,16218.9,899.42
1855.4,3,12.4,4556.1,418.16
2313.0,4,31.8,10451.5,602.98
2218.4,3,27.2,7360.0,533.56
1689.5,4,10.8,10299.2,537.19
2208.5,4,7.4,12528.3,696.7
1837.9,3,23.3,11159.2,550.62
2550.2,4,18.2,14668.3,736.27
2576.4,4,9.2,16296.6,781.84
3112.6,4,60.4,18401.0,915.74
2041.7,3,13.3,6700.3,497.75
3364.2,5,6.3,15241.9,904.01
1776.2,3,39.4,8642.3,474.81
1245.2,2,11.2,7163.9,411.99
3132.5,4,75.7,17632.4,852.27
2025.2,4,12.7,8827.2,603.06
2030.3,3,14.4,4232.5,472.27
1566.3,3,7.9,3066.1,341.63
3134.8,5,11.4,15065.3,904.79
2463.1,4,1.1,11279.0,702.73
1976.8,3,38.1,10725.3,599.41
2213.5,4,21.1,7898.2,595.55
1252.6,2,8.1,2502.4,297.83
2341.9,3,66.6,7843.3,534.14
2881.1,4,14.2,17632.5,888.44
2102.4,3,7.3,12619.3,652.63
1416.1,3,8.8,3157.9,340.57
1585.8,3,31.6,9493.9,525.08
1275.8,2,31.3,3640.4,313.63
2670.3,4,25.9,14152.9,729.52
2372.3,4,13.3,5684.0,540.03
1657.8,3,8.3,9149.9,537.62
1712.9,4,10.9,6929.1,495.41
2060.0,4,21.4,3847.9,458.52
1877.1,4,29.7,6734.6,488.12
2160.1,3,33.2,6338.6,481.04
1740.8,3,13.1,9967.2,547.62
1839.4,4,24.9,3910.4,437.6
2733.2,4,13.8,14621.2,797.73
1857.2,4,90.0,4861.9,388.21
1767.2,3,13.0,7000.2,451.91
2918.1,4,46.0,7121.2,626.57
1871.2,4,31.8,8474.5,502.67
2179.7,3,3.3,5890.8,542.11
1331.6,1,0.5,5263.3,356.77
1752.3,2,20.7,5500.3,395.32
2772.8,4,21.0,16815.5,839.99
1896.8,3,8.9,9823.1,573.07
1882.8,3,48.3,3897.5,404.0
2532.5,4,43.9,6185.4,521.51
1894.0,4,34.1,11343.4,611.15
1476.9,3,24.6,6860.6,423.3
1453.7,2,21.8,9179.9,475.03
2259.7,4,9.7,13202.7,699.01
2377.3,3,30.8,11020.7,646.66
1148.2,2,29.7,3557.7,267.41
994.6,1,57.6,5327.9,255.65
1495.0,3,16.2,5602.0,398.67
1832.6,3,18.6,5247.0,452.72
2362.4,4,3.9,5927.9,521.18
2109.9,3,4.6,11707.9,638.23
2847.7,5,22.1,16855.8,889.01
820.0,3,11.6,2651.4,207.8
3030.8,4,20.0,11198.0,775.11
1384.4,2,10.6,4011.0,309.12
2069.3,4,6.4,8792.5,575.86
2236.2,4,55.7,12219.5,607.48
1098.1,2,17.2,2964.0,277.97
1686.4,3,26.5,9032.3,499.88
