request_id,tier,prompt_tokens,output_tokens,queue_depth,gpu_util,latency_ms,cache_hit,screen_dpi,log_resid,resid_energy
27090,free,154,52,0,35.37,58.247,0,164.39,-1.147,1.3156
27091,free,423,83,3,43.487,323.58,0,180.21,1.2553,1.5758
27092,free,212,88,2,47.54,151.521,0,235.15,-0.0878,0.0077
27093,pro,1229,174,1,30.316,118.411,0,203.8,0.1124,0.0126
27094,pro,299,27,3,36.023,102.878,0,305.77,0.4788,0.2292
27095,free,482,156,3,65.374,182.561,0,203.25,-0.4243,0.18
27096,free,226,75,4,88.811,357.947,0,197.84,0.3512,0.1233
27097,pro,253,92,2,76.372,352.271,0,221.91,1.1836,1.4009
27098,free,298,104,5,73.132,122.945,0,196.91,-1.1069,1.2252
27099,free,390,45,1,47.041,62.956,0,156.43,-1.2543,1.5733
27100,pro,228,38,3,42.374,91.435,0,303.87,-0.0991,0.0098
27101,free,142,64,5,90.658,135.932,0,168.55,-1.1991,1.4378
27102,free,843,421,4,44.658,106.689,0,226.8,-1.1389,1.2971
27103,pro,264,51,7,67.837,153.482,0,217.65,0.0391,0.0015
27104,enterprise,131,86,12,91.293,109.671,0,234.53,-1.0928,1.1942
27105,free,113,21,2,57.303,274.222,0,267.95,1.1399,1.2994
27106,free,129,70,4,77.721,122.641,0,241.27,-1.0821,1.1709
27107,pro,59,28,0,17.43,36.475,0,226.78,-1.05,1.1025
27108,pro,161,70,5,81.643,198.16,0,259.82,-0.0059,0.0
27109,pro,142,80,2,20.464,78.69,0,221.67,-0.0657,0.0043
27110,free,303,58,4,74.418,124.466,0,168.65,-0.9111,0.8301
27111,pro,242,22,13,94.709,78.516,0,221.88,-1.7424,3.036
27112,pro,436,62,7,54.605,120.138,0,202.67,-0.1375,0.0189
27113,free,263,162,2,40.893,111.683,0,279.37,-0.6346,0.4027
27114,pro,2083,244,1,44.038,152.272,0,236.06,0.0526,0.0028
27115,free,168,37,3,77.091,322.195,0,268.44,0.7174,0.5147
27116,pro,193,29,3,45.272,128.952,0,248.61,0.6201,0.3845
27117,free,49,15,4,44.325,135.041,0,147.54,0.4325,0.1871
27118,free,392,133,3,56.419,562.554,0,220.87,1.6653,2.7732
27119,free,147,44,8,62.958,402.972,0,232.11,1.3606,1.8512
27120,free,70,38,6,78.571,429.566,0,240.46,1.1358,1.29
27121,enterprise,621,126,4,81.073,107.021,0,183.33,-0.9726,0.946
27122,pro,73,25,10,73.484,152.768,0,227.23,0.173,0.0299
27123,pro,381,43,17,90.079,352.931,0,238.21,1.1084,1.2286
27124,free,200,100,6,43.636,89.62,0,172.09,-0.8852,0.7836
27125,free,403,98,11,89.248,108.818,0,340.06,-1.6748,2.805
27126,pro,140,87,4,42.486,90.128,0,217.07,-0.4957,0.2457
27127,free,476,191,2,69.125,129.039,0,182.58,-1.1471,1.3158
27128,pro,622,646,2,79.447,405.525,0,188.79,0.5148,0.265
27129,pro,340,80,1,50.749,51.558,0,313.79,-1.8252,3.3314
27130,pro,282,64,6,89.052,398.527,0,110.26,1.2074,1.4578
27131,free,355,88,2,63.515,208.826,0,219.54,0.0409,0.0017
27132,pro,182,30,0,53.204,175.562,0,270.45,0.9829,0.9661
27133,free,669,326,1,12.981,61.935,0,197.74,-1.1545,1.3329
27134,free,156,123,4,61.683,239.717,0,254.19,0.1891,0.0358
27135,pro,116,47,2,64.637,218.756,0,198.83,0.8803,0.7749
27136,free,610,162,1,21.882,82.238,0,291.8,-0.6656,0.443
27137,free,733,104,2,52.053,339.667,0,182.92,1.0451,1.0922
27138,free,1100,210,0,26.256,310.896,0,175.18,1.2808,1.6404
27139,free,199,145,0,66.809,168.333,0,207.86,-0.5642,0.3183
27140,free,2151,63,0,44.96,114.759,0,176.53,-0.3546,0.1257
27141,free,597,123,5,55.759,106.081,0,195.74,-0.9816,0.9635
27142,free,270,54,3,67.919,31.639,0,256.25,-2.9367,8.6242
27143,free,816,270,1,64.616,219.472,0,271.63,-0.3035,0.0921
27144,pro,325,141,3,54.409,285.899,0,187.37,1.2409,1.5398
27145,free,1159,214,1,22.464,158.058,0,262.23,0.2752,0.0757
27146,pro,90,23,1,35.863,142.436,0,209.17,1.2049,1.4518
27147,free,251,78,3,84.903,93.826,0,312.25,-1.7272,2.9832
27148,free,106,34,1,29.362,36.226,0,99.91,-1.616,2.6115
27149,free,208,44,4,46.803,129.224,0,218.62,-0.0806,0.0065
27150,free,239,54,5,84.776,629.545,0,235.66,1.4766,2.1803
27151,pro,59,51,7,83.018,155.293,0,268.06,-0.3955,0.1564
27152,pro,131,50,2,61.742,109.939,0,179.64,-0.4356,0.1897
27153,free,184,110,1,73.642,592.359,0,197.47,1.3969,1.9513
27154,pro,202,49,0,32.538,162.346,0,176.97,1.2341,1.523
27155,free,456,76,4,63.371,195.177,0,222.09,-0.0126,0.0002
27156,free,444,51,7,89.762,373.181,0,267.9,0.5321,0.2831
27157,pro,87,56,3,38.36,130.363,0,213.93,0.5608,0.3145
27158,pro,229,83,3,29.791,123.274,0,111.52,0.5344,0.2856
27159,free,295,121,2,45.513,327.873,0,184.34,1.0935,1.1957
27160,pro,131,52,6,79.817,222.608,0,230.47,0.4127,0.1703
27161,free,499,113,6,75.776,78.398,0,206.4,-1.9264,3.711
27162,free,466,101,2,78.344,376.935,0,232.11,0.5837,0.3407
27163,free,385,154,0,57.358,404.538,0,233.0,1.0586,1.1206
27164,free,510,229,3,53.817,280.148,0,204.7,0.4114,0.1692
27165,pro,73,68,1,39.789,116.713,0,246.74,0.2111,0.0446
27166,enterprise,279,50,2,63.818,89.935,0,234.06,-0.2101,0.0441
27167,free,730,194,1,13.347,166.242,0,242.03,0.6133,0.3761
27168,pro,146,60,3,28.572,88.213,0,158.33,0.0447,0.002
27169,free,111,74,5,87.417,239.324,0,139.32,-0.2594,0.0673
27170,free,102,45,5,49.44,239.915,0,283.4,0.8452,0.7144
27171,free,682,89,3,88.205,600.056,0,177.93,1.1385,1.2962
27172,free,167,124,1,66.06,337.298,0,156.83,0.6306,0.3977
27173,enterprise,236,129,0,38.673,145.948,0,219.33,1.5136,2.291
27174,free,98,19,2,32.797,84.979,0,194.62,-0.1179,0.0139
27175,free,104,86,1,19.49,101.432,0,167.48,-0.0444,0.002
27176,free,270,112,1,46.19,581.838,0,290.39,2.0296,4.1193
27177,free,248,40,5,50.064,123.353,0,264.08,-0.2012,0.0405
27178,pro,247,277,4,72.537,400.359,0,245.43,1.0702,1.1453
27179,pro,379,69,5,37.399,149.649,0,206.6,0.7739,0.5989
27180,pro,98,48,0,16.805,137.623,0,201.84,1.3874,1.9249
27181,pro,1205,225,1,64.54,366.866,1,280.11,1.2283,1.5087
27182,enterprise,135,63,2,41.048,123.558,0,185.92,1.396,1.9488
27183,pro,362,99,4,47.226,241.965,0,187.24,1.2796,1.6374
27184,pro,1059,302,3,62.643,150.22,0,158.93,-0.6298,0.3966
27185,free,1909,228,3,75.855,1542.938,0,218.22,2.6285,6.909
27186,free,99,47,3,87.226,284.857,0,267.7,0.1872,0.035
27187,free,173,106,8,83.981,169.628,0,189.84,-0.8585,0.737
27188,pro,1276,289,3,39.22,169.895,0,232.92,0.3425,0.1173
27189,pro,418,36,10,87.516,406.886,0,219.84,1.5484,2.3975
27190,free,665,278,1,34.232,107.287,0,198.04,-0.7289,0.5313
27191,free,166,133,3,82.333,485.128,0,201.1,0.7959,0.6335
27192,free,177,43,1,55.623,22.648,0,214.3,-3.0959,9.5846
27193,free,160,110,2,57.809,160.734,0,242.43,-0.3216,0.1034
27194,pro,217,93,4,51.665,554.411,0,204.04,2.8313,8.0163
27195,pro,183,66,4,55.92,145.325,0,236.82,0.176,0.031
27196,pro,73,30,2,33.044,19.398,0,279.1,-2.8144,7.9208
27197,pro,216,61,5,52.074,73.413,0,152.86,-1.039,1.0795
27198,free,638,85,4,45.251,307.202,0,187.13,1.1202,1.2548
27199,free,529,42,2,47.136,87.339,0,217.01,-0.7041,0.4958
27200,pro,432,137,1,52.564,330.347,0,218.3,1.5983,2.5546
27201,pro,387,124,1,11.205,90.236,0,229.3,0.2947,0.0868
27202,free,851,87,0,50.772,108.968,0,257.33,-0.6941,0.4818
27203,pro,375,108,3,41.656,93.125,0,190.61,-0.5004,0.2504
27204,free,296,171,0,33.796,81.55,0,205.03,-0.9883,0.9767
27205,free,619,297,3,53.244,560.839,0,224.95,1.4526,2.11
27206,free,298,210,3,91.232,392.013,0,267.94,0.0736,0.0054
27207,pro,232,112,1,33.438,145.663,0,244.42,0.6263,0.3923
27208,free,494,55,4,80.314,99.891,0,212.48,-1.3905,1.9335
27209,free,379,103,7,75.611,347.789,0,296.34,0.5134,0.2636
27210,enterprise,190,73,1,33.323,116.98,0,261.39,1.4734,2.1709
27211,free,526,122,1,42.864,63.131,0,287.65,-1.502,2.256
27212,free,300,56,1,75.406,199.33,0,221.78,-0.1632,0.0266
27213,free,176,45,7,60.071,57.665,0,246.96,-1.7129,2.934
27214,free,212,115,6,72.363,105.136,0,250.43,-1.3762,1.8939
27215,free,50,32,2,38.651,116.081,0,320.6,0.0577,0.0033
27216,free,346,70,1,71.032,222.653,0,130.65,0.0426,0.0018
27217,pro,201,121,1,44.56,156.065,0,229.78,0.3947,0.1558
27218,pro,388,157,1,69.463,154.354,0,236.74,-0.4934,0.2434
27219,pro,850,71,2,69.655,255.671,0,254.35,0.8593,0.7384
27220,free,256,60,3,50.177,47.04,0,226.57,-1.9027,3.6203
27221,free,738,177,7,89.525,200.42,0,288.36,-0.9063,0.8214
27222,pro,144,86,2,31.592,278.652,1,253.5,2.0956,4.3915
27223,free,803,147,5,39.871,228.592,0,228.88,0.58,0.3364
27224,free,546,126,3,70.882,343.438,0,147.5,0.5367,0.288
27225,enterprise,321,74,2,66.415,153.731,0,204.41,0.8706,0.7579
27226,free,551,216,1,45.726,929.68,0,162.86,2.5637,6.5726
27227,pro,675,246,7,85.52,359.593,0,170.01,0.5159,0.2662
27228,free,174,37,4,46.233,75.3,0,239.07,-0.8764,0.7681
27229,free,183,127,4,61.487,144.981,0,210.46,-0.6285,0.395
27230,free,198,30,2,23.748,53.407,0,250.96,-0.8089,0.6543
27231,pro,168,74,7,91.114,271.253,0,215.11,0.3119,0.0973
27232,free,134,33,0,48.636,62.587,0,254.21,-1.1925,1.4221
27233,pro,88,31,4,89.903,187.118,0,161.71,-0.0114,0.0001
27234,pro,247,23,5,78.616,348.351,0,272.35,1.7035,2.9019
27235,free,306,97,0,40.231,283.508,0,155.33,1.066,1.1364
27236,pro,383,45,2,25.133,177.867,0,195.64,1.6776,2.8143
27237,free,94,75,4,50.786,130.205,0,267.06,-0.3546,0.1257
27238,free,83,21,4,72.028,204.212,0,255.32,0.3061,0.0937
27239,enterprise,431,127,6,90.527,365.212,0,268.12,1.8777,3.5258
27240,pro,95,44,2,72.443,309.521,0,251.54,1.3679,1.8712
27241,pro,950,175,4,74.87,517.27,0,239.14,1.7143,2.9388
27242,enterprise,266,110,4,81.139,169.051,0,139.2,0.3065,0.0939
27243,free,105,55,4,51.237,118.747,0,246.43,-0.4041,0.1633
27244,free,139,47,0,32.206,77.35,0,222.85,-0.5766,0.3325
27245,free,137,30,1,28.9,60.082,0,212.69,-0.7443,0.554
27246,pro,353,103,1,30.37,144.978,0,145.62,0.7463,0.557
27247,free,64,40,2,70.93,206.518,0,237.81,0.1223,0.015
27248,free,909,254,3,82.768,170.415,0,167.59,-1.1316,1.2805
27249,free,555,144,3,69.317,336.323,0,197.66,0.4936,0.2436
27250,free,118,53,2,54.325,164.68,0,245.59,0.0614,0.0038
27251,pro,948,195,2,64.239,108.851,0,225.19,-1.1297,1.2762
27252,free,245,37,4,80.019,183.011,0,214.4,-0.2661,0.0708
27253,free,190,95,4,72.798,151.861,0,257.43,-0.726,0.5271
27254,free,789,69,3,78.862,705.02,0,163.11,1.7162,2.9453
27255,free,307,233,3,92.918,574.867,0,257.07,0.6132,0.376
27256,pro,249,67,5,70.728,111.394,0,278.53,-0.8093,0.655
27257,pro,227,107,1,33.222,100.45,0,335.32,-0.0904,0.0082
27258,free,489,105,1,45.123,321.764,0,189.31,1.123,1.2611
27259,free,423,60,2,83.05,136.075,0,243.19,-0.9894,0.9789
27260,pro,448,143,4,73.632,433.572,0,202.93,1.4875,2.2127
27261,free,321,56,5,42.437,68.94,0,227.69,-1.0734,1.1522
27262,pro,359,20,6,67.757,114.042,0,175.86,-0.1407,0.0198
27263,free,366,64,1,25.557,210.715,0,241.76,1.0921,1.1927
27264,free,130,38,0,22.505,92.682,0,218.49,0.0266,0.0007
27265,free,117,27,0,23.196,131.722,0,135.36,0.698,0.4872
27266,pro,97,46,3,44.613,83.607,0,223.69,-0.4297,0.1846
27267,free,372,140,1,36.952,62.848,0,188.24,-1.4142,2.0
27268,pro,372,198,1,42.53,285.708,0,275.44,1.4486,2.0984
27269,free,878,113,3,22.259,65.981,0,249.01,-0.9022,0.814
27270,free,501,111,2,17.415,43.095,0,256.18,-1.4651,2.1465
27271,pro,126,39,2,73.405,80.19,0,244.09,-1.3093,1.7143
27272,free,345,97,7,77.324,166.772,0,184.96,-0.6924,0.4794
27273,pro,93,54,0,51.253,70.252,0,196.43,-1.0487,1.0998
27274,pro,204,185,0,34.058,185.26,0,202.06,0.8677,0.7529
27275,pro,248,156,1,56.444,201.845,0,187.62,0.4387,0.1925
27276,pro,443,264,6,55.384,278.174,0,210.15,0.8807,0.7756
27277,free,562,66,1,39.339,205.753,0,142.8,0.7073,0.5003
27278,free,127,108,1,64.626,160.398,0,224.71,-0.4844,0.2346
27279,free,451,176,3,46.371,347.585,0,241.71,1.0339,1.0689
27280,pro,528,220,0,42.361,90.912,0,254.36,-0.8828,0.7793
27281,pro,192,127,4,67.512,292.778,0,221.5,0.9391,0.8819
27282,pro,264,64,5,50.983,94.642,0,272.85,-0.5192,0.2696
27283,free,164,32,3,59.779,111.481,0,214.11,-0.5216,0.2721
27284,free,405,131,5,64.351,82.718,0,239.01,-1.6143,2.606
27285,pro,371,133,3,52.169,192.925,0,235.1,0.5475,0.2998
27286,free,131,28,1,74.449,397.7,0,141.54,1.2202,1.4889
27287,free,135,18,1,44.064,131.98,0,176.3,0.3372,0.1137
27288,pro,310,116,2,82.721,220.29,0,227.56,-0.0489,0.0024
27289,pro,441,69,2,38.846,89.058,0,190.75,-0.3077,0.0947
27290,pro,69,23,3,72.411,154.116,0,202.69,0.2597,0.0674
27291,free,157,20,2,70.685,72.448,0,253.52,-1.3153,1.73
27292,free,149,39,1,73.829,220.17,0,193.89,0.164,0.0269
27293,enterprise,559,72,3,54.389,136.429,0,225.04,1.0498,1.1021
27294,free,129,39,1,78.227,75.154,0,244.41,-1.6767,2.8113
27295,pro,177,27,2,57.665,155.915,0,161.96,0.6573,0.432
27296,free,674,89,4,50.135,126.422,0,230.73,-0.447,0.1998
27297,enterprise,423,169,5,82.423,148.045,0,229.29,-0.3422,0.1171
27298,pro,194,55,1,51.474,72.408,0,211.37,-1.0029,1.0058
27299,free,47,24,1,44.355,188.587,0,207.47,0.8037,0.6459
27300,enterprise,283,58,0,15.806,32.068,0,248.49,-1.1036,1.2179
27301,free,224,164,0,11.594,80.254,0,218.52,-0.459,0.2107
27302,free,357,130,1,22.692,77.696,0,274.27,-0.6989,0.4885
27303,pro,157,141,4,70.47,142.969,0,213.38,-0.6297,0.3965
27304,enterprise,252,124,2,72.297,154.03,0,230.8,0.3434,0.1179
27305,free,1200,228,3,69.01,235.271,0,163.37,-0.2383,0.0568
27306,enterprise,158,59,3,57.627,129.34,0,157.91,0.8961,0.803
27307,free,215,74,2,37.453,393.777,0,196.66,1.7596,3.0962
27308,free,354,47,1,43.543,50.458,0,276.43,-1.5415,2.3762
27309,free,1287,159,1,44.845,75.86,0,223.7,-1.348,1.8171
27310,free,88,83,7,84.845,301.896,0,83.58,0.1371,0.0188
27311,pro,383,123,8,78.05,208.326,0,218.7,-0.0454,0.0021
27312,free,101,34,1,51.548,38.349,0,207.52,-2.064,4.2601
27313,free,303,78,2,63.633,132.303,0,272.68,-0.6553,0.4294
27314,enterprise,475,245,3,57.0,56.635,0,306.93,-2.0765,4.3119
27315,pro,296,191,1,42.946,95.032,0,215.58,-0.7496,0.5619
27316,free,1227,293,3,63.905,762.77,0,266.75,1.694,2.8696
27317,free,170,141,2,55.892,140.308,0,197.22,-0.5823,0.3391
27318,free,337,230,0,67.39,199.321,0,229.84,-0.4695,0.2204
27319,pro,358,68,2,9.938,33.029,0,206.84,-1.4129,1.9963
27320,pro,238,109,3,50.431,71.714,0,265.85,-1.2917,1.6685
27321,free,417,116,0,58.739,390.567,0,278.75,1.0689,1.1425
27322,pro,736,437,0,30.542,158.757,0,189.02,0.2868,0.0823
27323,free,104,42,4,35.464,121.841,0,266.28,0.1169,0.0137
27324,pro,132,70,2,71.321,437.707,0,131.94,1.8905,3.574
27325,free,50,33,3,52.147,450.408,0,151.44,1.9053,3.6302
27326,free,233,31,2,70.508,222.044,0,141.88,0.3399,0.1155
27327,pro,312,174,1,66.06,96.201,0,193.47,-1.3816,1.9088
27328,free,288,101,3,64.676,183.612,0,237.04,-0.2438,0.0594
27329,free,132,18,2,91.699,142.711,0,224.1,-0.6958,0.4841
27330,free,182,46,1,65.121,84.978,0,249.43,-1.2182,1.484
27331,free,202,66,2,57.189,192.793,0,258.28,0.168,0.0282
27332,free,281,190,3,82.943,132.554,0,217.94,-1.4381,2.0681
27333,free,65,91,2,86.534,193.112,0,296.36,-0.6573,0.432
27334,free,141,53,3,62.117,71.318,0,182.52,-1.478,2.1845
27335,free,121,64,7,64.054,347.058,0,140.01,0.9601,0.9218
27336,free,170,53,3,29.561,84.654,0,200.76,-0.4093,0.1675
27337,pro,101,42,2,58.319,70.96,0,318.55,-1.1313,1.2798
27338,free,351,110,1,36.674,58.637,0,213.14,-1.4338,2.0558
27339,pro,150,39,0,51.085,65.229,0,159.08,-1.0488,1.1
27340,pro,136,39,3,66.664,307.088,0,284.07,1.5796,2.4951
27341,pro,557,76,1,38.517,59.883,0,237.6,-1.1341,1.2862
27342,enterprise,292,154,1,28.109,54.331,0,118.43,-0.7699,0.5927
27343,pro,317,82,2,80.996,137.198,0,246.06,-0.7913,0.6262
27344,pro,315,157,4,64.159,290.317,0,269.99,0.9301,0.8651
27345,pro,90,93,0,16.574,94.003,0,311.77,0.341,0.1163
27346,free,230,39,1,40.383,114.1,0,123.92,-0.0824,0.0068
27347,pro,413,72,4,81.544,80.85,0,185.81,-1.8082,3.2696
27348,free,120,45,3,43.54,364.888,0,221.3,1.6651,2.7726
27349,free,110,75,6,57.465,69.327,0,172.36,-1.5337,2.3522
27350,free,173,27,3,69.03,300.143,0,242.15,0.911,0.8299
27351,pro,143,234,0,14.638,41.9,0,221.38,-1.6226,2.6328
27352,pro,530,109,3,60.127,312.548,0,196.93,1.3599,1.8493
27353,free,499,65,0,77.858,303.138,0,179.31,0.4004,0.1603
27354,enterprise,349,62,5,59.736,110.048,0,135.44,0.3585,0.1285
27355,free,242,113,0,87.075,426.678,0,194.24,0.5313,0.2823
27356,pro,241,82,6,47.525,147.542,0,260.9,0.3641,0.1326
27357,free,252,23,2,49.666,95.687,0,172.91,-0.4047,0.1638
27358,pro,330,80,1,48.452,78.473,0,219.17,-0.9158,0.8387
27359,free,440,405,7,73.724,362.727,0,232.17,0.1413,0.02
27360,free,302,30,2,33.259,164.375,0,160.19,0.7729,0.5974
27361,enterprise,52,23,2,67.6,113.05,0,201.08,0.6913,0.4779
27362,free,434,96,5,74.089,129.679,0,248.89,-1.0158,1.0318
27363,pro,317,118,1,27.734,112.237,0,140.42,0.2541,0.0646
27364,pro,278,83,4,64.141,246.937,0,232.7,0.8874,0.7875
27365,free,232,96,1,53.044,180.265,0,118.82,0.0276,0.0008
27366,free,21,20,1,46.763,58.964,0,243.41,-1.0654,1.1351
27367,pro,585,60,1,13.58,108.13,0,272.86,0.9042,0.8176
27368,free,1054,183,2,21.843,188.643,0,260.32,0.6312,0.3984
27369,free,512,61,6,87.666,391.795,0,246.07,0.5981,0.3577
27370,pro,217,88,6,60.74,157.794,0,279.83,0.0686,0.0047
27371,free,117,48,4,61.14,275.074,0,288.63,0.7582,0.5749
27372,free,380,159,3,82.935,498.083,0,216.36,0.7604,0.5782
27373,free,141,81,4,84.031,277.574,0,284.55,0.03,0.0009
27374,free,125,30,1,68.547,292.537,0,183.42,0.844,0.7123
27375,free,312,17,5,70.449,128.745,0,304.36,-0.3246,0.1054
27376,pro,1055,198,2,44.177,213.459,0,270.49,0.8159,0.6657
27377,free,140,41,0,48.416,617.982,0,191.8,2.4292,5.901
27378,free,472,141,0,18.319,229.84,0,230.86,1.128,1.2724
27379,pro,85,36,1,54.26,107.132,0,193.79,-0.117,0.0137
27380,pro,1956,329,2,57.271,261.061,0,295.88,0.6,0.36
27381,pro,204,29,7,88.605,53.241,0,241.18,-2.4567,6.0354
27382,pro,301,190,1,54.354,307.798,0,159.37,1.2589,1.5848
27383,free,127,34,0,68.194,398.152,0,278.38,1.3053,1.7038
27384,free,123,29,5,88.995,143.19,0,159.09,-0.7939,0.6303
27385,free,522,102,1,48.096,61.387,0,191.15,-1.611,2.5953
27386,free,469,81,1,13.856,178.103,0,242.27,1.022,1.0445
27387,free,183,68,9,89.853,618.353,0,226.7,1.2423,1.5433
27388,pro,155,43,1,44.169,135.282,0,253.01,0.5759,0.3317
27389,free,263,43,13,93.695,666.608,0,225.09,1.4327,2.0526
27390,free,59,17,2,86.759,183.841,0,268.65,-0.1469,0.0216
27391,pro,144,39,5,78.702,157.723,0,251.64,-0.1162,0.0135
27392,free,114,61,5,80.737,170.9,0,150.88,-0.5714,0.3265
27393,free,128,59,3,31.244,393.589,0,146.54,1.9903,3.9613
27394,pro,369,425,4,33.208,146.624,0,283.89,0.0596,0.0036
27395,pro,241,57,3,17.944,37.182,0,143.76,-1.3399,1.7953
27396,free,342,35,2,66.652,101.378,0,222.52,-0.8739,0.7637
27397,free,425,142,1,27.854,128.886,0,256.75,-0.0395,0.0016
27398,free,161,99,6,79.349,368.782,0,266.02,0.531,0.282
27399,free,178,56,3,59.831,293.639,0,280.22,0.8407,0.7068
27400,free,185,105,9,88.059,179.387,0,246.81,-0.8642,0.7468
27401,enterprise,38,41,3,61.378,100.326,0,175.03,0.2894,0.0838
27402,free,239,50,1,48.207,347.894,0,186.99,1.4372,2.0655
27403,free,895,154,4,82.936,64.042,0,206.6,-2.5367,6.4348
27404,free,218,68,0,40.493,173.347,0,332.95,0.3922,0.1538
27405,pro,61,36,0,76.283,117.524,0,185.51,-0.5964,0.3557
27406,enterprise,391,93,1,17.572,53.573,0,294.69,-0.0966,0.0093
27407,pro,570,148,3,44.467,265.149,0,193.16,1.3689,1.8739
27408,free,262,180,0,66.68,147.01,0,206.42,-0.8562,0.7331
27409,free,312,26,4,64.493,277.036,0,220.43,0.9056,0.8201
27410,free,693,167,2,65.477,261.916,0,274.87,0.1312,0.0172
27411,free,288,19,4,70.588,123.026,0,188.62,-0.4407,0.1942
27412,pro,544,257,1,59.998,136.74,0,217.06,-0.667,0.4449
27413,free,227,84,3,71.987,714.552,0,244.08,1.8353,3.3683
27414,free,258,30,0,45.518,172.218,0,197.62,0.5498,0.3023
27415,enterprise,180,33,5,66.199,87.047,0,185.29,-0.15,0.0225
27416,pro,454,279,5,75.76,306.258,0,189.18,0.434,0.1884
27417,free,692,155,1,45.43,76.9,0,167.26,-1.3312,1.7721
27418,free,212,230,3,61.133,92.869,0,176.58,-1.549,2.3994
27419,pro,139,49,0,23.689,187.263,0,170.82,1.7867,3.1923
27420,free,320,87,1,36.52,206.655,0,176.73,0.685,0.4692
27421,pro,169,32,2,46.441,59.292,1,169.76,-1.0125,1.0252
27422,free,447,50,4,53.678,133.579,0,219.18,-0.2398,0.0575
27423,free,287,110,1,43.599,222.496,0,234.82,0.5486,0.301
27424,free,226,65,4,58.618,95.464,0,247.02,-0.995,0.99
27425,free,365,99,6,66.667,136.118,0,215.54,-0.7679,0.5897
27426,enterprise,275,295,4,85.184,210.54,0,246.83,0.1524,0.0232
27427,pro,52,18,4,80.691,305.593,0,207.46,1.4868,2.2106
27428,free,732,65,0,43.62,207.034,0,193.93,0.6186,0.3827
27429,pro,97,83,4,89.951,164.794,0,256.98,-0.7003,0.4904
27430,free,95,44,7,84.372,170.412,0,144.88,-0.5486,0.301
27431,enterprise,157,131,0,64.07,119.021,0,217.16,-0.0404,0.0016
27432,free,132,46,3,48.645,457.991,0,334.27,1.8996,3.6085
27433,free,217,136,10,78.651,275.971,0,243.24,-0.0323,0.001
27434,pro,575,69,2,45.674,99.977,0,204.77,-0.2825,0.0798
27435,free,1866,227,4,63.04,446.637,0,272.56,0.9424,0.8881
27436,pro,443,140,2,45.271,179.179,0,139.13,0.5853,0.3426
27437,pro,223,30,1,57.135,249.345,0,232.29,1.566,2.4524
27438,free,151,72,1,48.604,210.837,0,163.88,0.4904,0.2405
27439,pro,586,144,1,20.646,71.508,0,248.85,-0.5213,0.2718
27440,pro,164,29,4,69.663,94.779,0,284.45,-0.7317,0.5354
27441,pro,244,76,4,84.519,218.186,0,231.54,0.0637,0.0041
27442,pro,308,34,3,46.646,39.447,0,216.99,-1.8604,3.4611
27443,free,195,72,3,90.781,477.886,0,252.54,0.7839,0.6145
27444,free,631,298,8,91.873,804.515,0,171.75,1.0934,1.1955
27445,free,181,47,0,63.724,179.411,0,192.39,0.0135,0.0002
27446,pro,459,158,6,79.661,197.741,0,166.43,-0.3085,0.0952
27447,free,118,38,4,53.058,77.232,0,220.36,-1.011,1.0221
27448,free,154,22,3,70.531,64.629,0,270.19,-1.5296,2.3397
27449,free,1167,125,4,76.872,140.243,0,215.71,-1.0508,1.1042
27450,pro,244,54,3,59.242,251.794,0,223.59,1.2633,1.5959
27451,free,451,114,9,68.743,55.325,0,160.41,-2.3206,5.3852
27452,free,247,52,2,43.601,71.424,0,256.74,-1.0183,1.0369
27453,free,304,48,2,82.962,666.34,0,215.88,1.6542,2.7364
27454,pro,391,103,4,54.392,201.93,0,198.9,0.6842,0.4681
27455,free,329,101,3,69.559,215.027,0,188.24,-0.1079,0.0116
27456,pro,158,17,0,47.819,108.95,0,163.65,0.4411,0.1946
27457,pro,298,156,1,75.334,227.102,0,268.26,0.1046,0.0109
27458,pro,144,47,2,44.088,67.959,0,242.78,-0.8377,0.7017
27459,pro,305,136,2,78.714,207.333,0,235.66,-0.1192,0.0142
27460,free,225,25,3,50.137,95.838,0,196.27,-0.4432,0.1964
27461,free,130,18,4,55.538,72.452,0,163.25,-0.9093,0.8268
27462,pro,897,103,8,69.917,41.035,0,241.96,-2.9713,8.8286
27463,pro,98,86,10,86.797,308.381,0,106.21,0.6326,0.4002
27464,enterprise,527,80,2,36.21,56.018,0,249.37,-0.6319,0.3993
27465,enterprise,164,120,2,53.777,141.606,0,242.9,0.8763,0.7679
27466,free,428,135,0,15.457,193.431,0,266.85,0.9349,0.874
27467,free,869,116,3,51.796,539.594,0,197.54,1.7592,3.0948
27468,free,271,114,2,68.06,242.291,0,199.06,0.0781,0.0061
27469,pro,241,37,2,53.414,147.031,0,179.66,0.5296,0.2805
27470,pro,108,43,6,93.984,198.187,0,177.35,-0.1636,0.0268
27471,pro,218,43,0,45.497,66.394,0,212.61,-0.8877,0.788
27472,pro,99,26,2,60.867,151.745,0,267.18,0.5231,0.2736
27473,pro,260,73,0,35.557,76.555,0,292.68,-0.5359,0.2872
27474,free,192,33,2,23.05,226.287,0,214.67,1.5031,2.2593
27475,free,618,118,7,76.424,96.101,0,265.16,-1.6291,2.654
27476,enterprise,106,37,2,83.522,106.528,0,242.75,-0.3725,0.1388
27477,free,253,71,3,38.957,133.61,0,151.57,-0.0057,0.0
