# page: design-system/index.html
# viewport: 1280x900 at device pixel ratio 1
# base: paper light in full; every other row lists only what moved from it

axis | paper light | line.axis | color=rgb(26, 26, 24); fill=none; stroke=rgb(99, 99, 91); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=19px; font-weight=400; line-height=32.68px; text-align=center; display=inline; min-height=0px
q-opt | sage light | button.q-opt | color=rgb(65, 71, 60); background-color=rgb(251, 253, 247); border-top-color=color(srgb 0.535294 0.547059 0.521569); border-right-color=color(srgb 0.535294 0.547059 0.521569); border-bottom-color=color(srgb 0.535294 0.547059 0.521569); border-left-color=color(srgb 0.535294 0.547059 0.521569)
q-opt | sage dark | button.q-opt | color=rgb(180, 189, 167); background-color=rgb(18, 23, 18); border-top-color=color(srgb 0.482353 0.503922 0.460784); border-right-color=color(srgb 0.482353 0.503922 0.460784); border-bottom-color=color(srgb 0.482353 0.503922 0.460784); border-left-color=color(srgb 0.482353 0.503922 0.460784)
q-opt | harbor light | button.q-opt | color=rgb(60, 71, 79); background-color=rgb(251, 253, 254); border-top-color=color(srgb 0.52549 0.543137 0.560784); border-right-color=color(srgb 0.52549 0.543137 0.560784); border-bottom-color=color(srgb 0.52549 0.543137 0.560784); border-left-color=color(srgb 0.52549 0.543137 0.560784)
q-opt | harbor dark | button.q-opt | color=rgb(171, 184, 194); background-color=rgb(14, 22, 27); border-top-color=color(srgb 0.464706 0.498039 0.517647); border-right-color=color(srgb 0.464706 0.498039 0.517647); border-bottom-color=color(srgb 0.464706 0.498039 0.517647); border-left-color=color(srgb 0.464706 0.498039 0.517647)
q-opt | aubergine light | button.q-opt | color=rgb(70, 61, 70); background-color=rgb(253, 251, 253); border-top-color=color(srgb 0.545098 0.529412 0.545098); border-right-color=color(srgb 0.545098 0.529412 0.545098); border-bottom-color=color(srgb 0.545098 0.529412 0.545098); border-left-color=color(srgb 0.545098 0.529412 0.545098)
q-opt | aubergine dark | button.q-opt | color=rgb(191, 178, 188); background-color=rgb(22, 17, 22); border-top-color=color(srgb 0.503922 0.476471 0.501961); border-right-color=color(srgb 0.503922 0.476471 0.501961); border-bottom-color=color(srgb 0.503922 0.476471 0.501961); border-left-color=color(srgb 0.503922 0.476471 0.501961)
q-opt | press light | button.q-opt | color=rgb(74, 68, 60); background-color=rgb(248, 245, 240); border-top-color=color(srgb 0.541176 0.531373 0.515686); border-right-color=color(srgb 0.541176 0.531373 0.515686); border-bottom-color=color(srgb 0.541176 0.531373 0.515686); border-left-color=color(srgb 0.541176 0.531373 0.515686)
q-opt | press dark | button.q-opt | color=rgb(194, 183, 163); background-color=rgb(29, 25, 18); border-top-color=color(srgb 0.521569 0.496078 0.44902); border-right-color=color(srgb 0.521569 0.496078 0.44902); border-bottom-color=color(srgb 0.521569 0.496078 0.44902); border-left-color=color(srgb 0.521569 0.496078 0.44902)
q-stem | paper light | div.q-stem | color=rgb(26, 26, 24); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=15.2px; font-weight=600; line-height=22.04px; display=block; min-height=0px; margin-bottom=9px
q-stem | paper dark | div.q-stem | color=rgb(234, 230, 218)
q-stem | slate light | div.q-stem | color=rgb(20, 23, 28)
q-stem | slate dark | div.q-stem | color=rgb(230, 234, 241)
q-stem | ink light | div.q-stem | color=rgb(13, 13, 13)
q-stem | ink dark | div.q-stem | color=rgb(245, 245, 245)
q-stem | sage light | div.q-stem | color=rgb(22, 26, 19)
q-stem | sage dark | div.q-stem | color=rgb(228, 234, 217)
q-stem | harbor light | div.q-stem | color=rgb(17, 24, 32)
q-stem | harbor dark | div.q-stem | color=rgb(223, 232, 237)
q-stem | aubergine light | div.q-stem | color=rgb(25, 19, 25)
q-stem | aubergine dark | div.q-stem | color=rgb(235, 226, 234)
q-stem | press light | div.q-stem | color=rgb(28, 26, 23)
q-stem | press dark | div.q-stem | color=rgb(237, 228, 211)
quiz | paper light | div.quiz | color=rgb(26, 26, 24); background-color=color(srgb 0.961 0.957216 0.941804); border-top-color=color(srgb 0.876431 0.87302 0.858353); border-right-color=color(srgb 0.876431 0.87302 0.858353); border-bottom-color=color(srgb 0.876431 0.87302 0.858353); border-left-color=color(srgb 0.876431 0.87302 0.858353); box-shadow=rgba(38, 34, 24, 0.06) 0px 1px 2px 0px, rgba(38, 34, 24, 0.07) 0px 6px 20px 0px; font-family="Source Serif 4", Charter, "Bitstream Charter", "Iowan Old Style", "Palatino Linotype", Palatino, Georgia, serif; font-size=19px; font-weight=400; line-height=32.68px; display=block; min-height=0px; margin-top=29px; margin-bottom=29px; padding-top=19.2px; padding-right=22.4px; padding-bottom=19.2px; padding-left=22.4px; border-top-width=1px; border-right-width=1px; border-bottom-width=1px; border-left-width=1px; border-top-style=solid; border-right-style=solid; border-bottom-style=solid; border-left-style=solid; border-top-left-radius=12px; border-top-right-radius=12px; border-bottom-right-radius=12px; border-bottom-left-radius=12px
quiz | paper dark | div.quiz | color=rgb(234, 230, 218); background-color=color(srgb 0.119157 0.114824 0.0866863); border-top-color=color(srgb 0.197765 0.192314 0.162314); border-right-color=color(srgb 0.197765 0.192314 0.162314); border-bottom-color=color(srgb 0.197765 0.192314 0.162314); border-left-color=color(srgb 0.197765 0.192314 0.162314); box-shadow=rgba(0, 0, 0, 0.34) 0px 1px 2px 0px, rgba(0, 0, 0, 0.4) 0px 6px 20px 0px
quiz | slate light | div.quiz | color=rgb(20, 23, 28); background-color=color(srgb 0.967745 0.968157 0.968843); border-top-color=color(srgb 0.880196 0.881725 0.884275); border-right-color=color(srgb 0.880196 0.881725 0.884275); border-bottom-color=color(srgb 0.880196 0.881725 0.884275); border-left-color=color(srgb 0.880196 0.881725 0.884275)
quiz | slate dark | div.quiz | color=rgb(230, 234, 241); background-color=color(srgb 0.103471 0.119157 0.142824); border-top-color=color(srgb 0.182078 0.197765 0.221804); border-right-color=color(srgb 0.182078 0.197765 0.221804); border-bottom-color=color(srgb 0.182078 0.197765 0.221804); border-left-color=color(srgb 0.182078 0.197765 0.221804); box-shadow=rgba(0, 0, 0, 0.34) 0px 1px 2px 0px, rgba(0, 0, 0, 0.4) 0px 6px 20px 0px
quiz | ink light | div.quiz | color=rgb(13, 13, 13); background-color=color(srgb 0.966784 0.966784 0.966784); border-top-color=color(srgb 0.876627 0.876627 0.876627); border-right-color=color(srgb 0.876627 0.876627 0.876627); border-bottom-color=color(srgb 0.876627 0.876627 0.876627); border-left-color=color(srgb 0.876627 0.876627 0.876627)
quiz | ink dark | div.quiz | color=rgb(245, 245, 245); background-color=color(srgb 0.0903922 0.0941765 0.0979608); border-top-color=color(srgb 0.176078 0.17949 0.182902); border-right-color=color(srgb 0.176078 0.17949 0.182902); border-bottom-color=color(srgb 0.176078 0.17949 0.182902); border-left-color=color(srgb 0.176078 0.17949 0.182902); box-shadow=rgba(0, 0, 0, 0.34) 0px 1px 2px 0px, rgba(0, 0, 0, 0.4) 0px 6px 20px 0px
quiz | sage light | div.quiz | color=rgb(22, 26, 19); background-color=color(srgb 0.952882 0.961 0.937333); border-top-color=color(srgb 0.867569 0.876431 0.852392); border-right-color=color(srgb 0.867569 0.876431 0.852392); border-bottom-color=color(srgb 0.867569 0.876431 0.852392); border-left-color=color(srgb 0.867569 0.876431 0.852392)
quiz | sage dark | div.quiz | color=rgb(228, 234, 217); background-color=color(srgb 0.0994118 0.119157 0.097902); border-top-color=color(srgb 0.177647 0.197765 0.172039); border-right-color=color(srgb 0.177647 0.197765 0.172039); border-bottom-color=color(srgb 0.177647 0.197765 0.172039); border-left-color=color(srgb 0.177647 0.197765 0.172039); box-shadow=rgba(0, 0, 0, 0.34) 0px 1px 2px 0px, rgba(0, 0, 0, 0.4) 0px 6px 20px 0px
quiz | harbor light | div.quiz | color=rgb(17, 24, 32); background-color=color(srgb 0.952196 0.960725 0.965608); border-top-color=color(srgb 0.86502 0.875412 0.882902); border-right-color=color(srgb 0.86502 0.875412 0.882902); border-bottom-color=color(srgb 0.86502 0.875412 0.882902); border-left-color=color(srgb 0.86502 0.875412 0.882902)
quiz | harbor dark | div.quiz | color=rgb(223, 232, 237); background-color=color(srgb 0.0835883 0.115098 0.134706); border-top-color=color(srgb 0.161451 0.193333 0.212941); border-right-color=color(srgb 0.161451 0.193333 0.212941); border-bottom-color=color(srgb 0.161451 0.193333 0.212941); border-left-color=color(srgb 0.161451 0.193333 0.212941); box-shadow=rgba(0, 0, 0, 0.34) 0px 1px 2px 0px, rgba(0, 0, 0, 0.4) 0px 6px 20px 0px
quiz | aubergine light | div.quiz | color=rgb(25, 19, 25); background-color=color(srgb 0.960863 0.952471 0.960863); border-top-color=color(srgb 0.875922 0.866039 0.875922); border-right-color=color(srgb 0.875922 0.866039 0.875922); border-bottom-color=color(srgb 0.875922 0.866039 0.875922); border-left-color=color(srgb 0.875922 0.866039 0.875922)
quiz | aubergine dark | div.quiz | color=rgb(235, 226, 234); background-color=color(srgb 0.11551 0.095353 0.115373); border-top-color=color(srgb 0.194863 0.173216 0.194353); border-right-color=color(srgb 0.194863 0.173216 0.194353); border-bottom-color=color(srgb 0.194863 0.173216 0.194353); border-left-color=color(srgb 0.194863 0.173216 0.194353); box-shadow=rgba(0, 0, 0, 0.34) 0px 1px 2px 0px, rgba(0, 0, 0, 0.4) 0px 6px 20px 0px
quiz | press light | div.quiz | color=rgb(28, 26, 23); background-color=color(srgb 0.942353 0.930725 0.911392); border-top-color=color(srgb 0.860392 0.849137 0.830549); border-right-color=color(srgb 0.860392 0.849137 0.830549); border-bottom-color=color(srgb 0.860392 0.849137 0.830549); border-left-color=color(srgb 0.860392 0.849137 0.830549)
quiz | press dark | div.quiz | color=rgb(237, 228, 211); background-color=color(srgb 0.142275 0.125902 0.0970785); border-top-color=color(srgb 0.219765 0.201529 0.16898); border-right-color=color(srgb 0.219765 0.201529 0.16898); border-bottom-color=color(srgb 0.219765 0.201529 0.16898); border-left-color=color(srgb 0.219765 0.201529 0.16898); box-shadow=rgba(0, 0, 0, 0.34) 0px 1px 2px 0px, rgba(0, 0, 0, 0.4) 0px 6px 20px 0px
read | paper light | text.read | color=rgb(26, 26, 24); fill=rgb(26, 26, 24); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=13px; font-style=italic; font-weight=400; line-height=22.36px; text-align=center; white-space=nowrap; display=block; min-height=0px
read | paper dark | text.read | color=rgb(234, 230, 218); fill=rgb(234, 230, 218)
read | slate light | text.read | color=rgb(20, 23, 28); fill=rgb(20, 23, 28)
read | slate dark | text.read | color=rgb(230, 234, 241); fill=rgb(230, 234, 241)
read | ink light | text.read | color=rgb(13, 13, 13); fill=rgb(13, 13, 13)
read | ink dark | text.read | color=rgb(245, 245, 245); fill=rgb(245, 245, 245)
read | sage light | text.read | color=rgb(22, 26, 19); fill=rgb(22, 26, 19)
read | sage dark | text.read | color=rgb(228, 234, 217); fill=rgb(228, 234, 217)
read | harbor light | text.read | color=rgb(17, 24, 32); fill=rgb(17, 24, 32)
read | harbor dark | text.read | color=rgb(223, 232, 237); fill=rgb(223, 232, 237)
read | aubergine light | text.read | color=rgb(25, 19, 25); fill=rgb(25, 19, 25)
read | aubergine dark | text.read | color=rgb(235, 226, 234); fill=rgb(235, 226, 234)
read | press light | text.read | color=rgb(28, 26, 23); fill=rgb(28, 26, 23)
read | press dark | text.read | color=rgb(237, 228, 211); fill=rgb(237, 228, 211)
ref | paper light | path.d-flow.ref | color=rgb(26, 26, 24); fill=none; stroke=color(srgb 0.547059 0.545098 0.533333); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=19px; font-weight=400; line-height=32.68px; text-align=center; display=inline; min-height=0px
ref | paper dark | path.d-flow.ref | color=rgb(234, 230, 218); stroke=color(srgb 0.503922 0.494118 0.456863)
ref | slate light | path.d-flow.ref | color=rgb(20, 23, 28); stroke=color(srgb 0.539216 0.545098 0.554902)
ref | slate dark | path.d-flow.ref | color=rgb(230, 234, 241); stroke=color(srgb 0.488235 0.503922 0.529412)
ref | ink light | path.d-flow.ref | color=rgb(13, 13, 13); stroke=color(srgb 0.52549 0.52549 0.52549)
ref | ink dark | path.d-flow.ref | color=rgb(245, 245, 245); stroke=color(srgb 0.509804 0.511765 0.513726)
ref | sage light | path.d-flow.ref | color=rgb(22, 26, 19); stroke=color(srgb 0.535294 0.547059 0.521569)
ref | sage dark | path.d-flow.ref | color=rgb(228, 234, 217); stroke=color(srgb 0.482353 0.503922 0.460784)
ref | harbor light | path.d-flow.ref | color=rgb(17, 24, 32); stroke=color(srgb 0.52549 0.543137 0.560784)
ref | harbor dark | path.d-flow.ref | color=rgb(223, 232, 237); stroke=color(srgb 0.464706 0.498039 0.517647)
ref | aubergine light | path.d-flow.ref | color=rgb(25, 19, 25); stroke=color(srgb 0.545098 0.529412 0.545098)
ref | aubergine dark | path.d-flow.ref | color=rgb(235, 226, 234); stroke=color(srgb 0.503922 0.476471 0.501961)
ref | press light | path.d-flow.ref | color=rgb(28, 26, 23); stroke=color(srgb 0.541176 0.531373 0.515686)
ref | press dark | path.d-flow.ref | color=rgb(237, 228, 211); stroke=color(srgb 0.521569 0.496078 0.44902)
ref | paper light | path.ref.s-signal | color=rgb(26, 26, 24); fill=none; stroke=rgb(19, 107, 44); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=19px; font-weight=400; line-height=32.68px; text-align=center; display=inline; min-height=0px
ref | paper dark | path.ref.s-signal | color=rgb(234, 230, 218); stroke=rgb(99, 201, 138)
ref | slate light | path.ref.s-signal | color=rgb(20, 23, 28)
ref | slate dark | path.ref.s-signal | color=rgb(230, 234, 241); stroke=rgb(99, 201, 138)
ref | ink light | path.ref.s-signal | color=rgb(13, 13, 13)
ref | ink dark | path.ref.s-signal | color=rgb(245, 245, 245); stroke=rgb(99, 201, 138)
ref | sage light | path.ref.s-signal | color=rgb(22, 26, 19)
ref | sage dark | path.ref.s-signal | color=rgb(228, 234, 217); stroke=rgb(99, 201, 138)
ref | harbor light | path.ref.s-signal | color=rgb(17, 24, 32)
ref | harbor dark | path.ref.s-signal | color=rgb(223, 232, 237); stroke=rgb(99, 201, 138)
ref | aubergine light | path.ref.s-signal | color=rgb(25, 19, 25)
ref | aubergine dark | path.ref.s-signal | color=rgb(235, 226, 234); stroke=rgb(99, 201, 138)
ref | press light | path.ref.s-signal | color=rgb(28, 26, 23)
ref | press dark | path.ref.s-signal | color=rgb(237, 228, 211); stroke=rgb(99, 201, 138)
s-alarm | paper light | path.d-flow.s-alarm | color=rgb(26, 26, 24); fill=none; stroke=rgb(178, 60, 10); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=19px; font-weight=400; line-height=32.68px; text-align=center; display=inline; min-height=0px
s-alarm | paper dark | path.d-flow.s-alarm | color=rgb(234, 230, 218); stroke=rgb(240, 138, 93)
s-alarm | slate light | path.d-flow.s-alarm | color=rgb(20, 23, 28)
s-alarm | slate dark | path.d-flow.s-alarm | color=rgb(230, 234, 241); stroke=rgb(240, 138, 93)
s-alarm | ink light | path.d-flow.s-alarm | color=rgb(13, 13, 13)
s-alarm | ink dark | path.d-flow.s-alarm | color=rgb(245, 245, 245); stroke=rgb(240, 138, 93)
s-alarm | sage light | path.d-flow.s-alarm | color=rgb(22, 26, 19)
s-alarm | sage dark | path.d-flow.s-alarm | color=rgb(228, 234, 217); stroke=rgb(240, 138, 93)
s-alarm | harbor light | path.d-flow.s-alarm | color=rgb(17, 24, 32)
s-alarm | harbor dark | path.d-flow.s-alarm | color=rgb(223, 232, 237); stroke=rgb(240, 138, 93)
s-alarm | aubergine light | path.d-flow.s-alarm | color=rgb(25, 19, 25)
s-alarm | aubergine dark | path.d-flow.s-alarm | color=rgb(235, 226, 234); stroke=rgb(240, 138, 93)
s-alarm | press light | path.d-flow.s-alarm | color=rgb(28, 26, 23)
s-alarm | press dark | path.d-flow.s-alarm | color=rgb(237, 228, 211); stroke=rgb(240, 138, 93)
s-signal | paper light | path.d-flow.s-signal | color=rgb(26, 26, 24); fill=none; stroke=rgb(19, 107, 44); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=19px; font-weight=400; line-height=32.68px; text-align=center; display=inline; min-height=0px
s-signal | paper dark | path.d-flow.s-signal | color=rgb(234, 230, 218); stroke=rgb(99, 201, 138)
s-signal | slate light | path.d-flow.s-signal | color=rgb(20, 23, 28)
s-signal | slate dark | path.d-flow.s-signal | color=rgb(230, 234, 241); stroke=rgb(99, 201, 138)
s-signal | ink light | path.d-flow.s-signal | color=rgb(13, 13, 13)
s-signal | ink dark | path.d-flow.s-signal | color=rgb(245, 245, 245); stroke=rgb(99, 201, 138)
s-signal | sage light | path.d-flow.s-signal | color=rgb(22, 26, 19)
s-signal | sage dark | path.d-flow.s-signal | color=rgb(228, 234, 217); stroke=rgb(99, 201, 138)
s-signal | harbor light | path.d-flow.s-signal | color=rgb(17, 24, 32)
s-signal | harbor dark | path.d-flow.s-signal | color=rgb(223, 232, 237); stroke=rgb(99, 201, 138)
s-signal | aubergine light | path.d-flow.s-signal | color=rgb(25, 19, 25)
s-signal | aubergine dark | path.d-flow.s-signal | color=rgb(235, 226, 234); stroke=rgb(99, 201, 138)
s-signal | press light | path.d-flow.s-signal | color=rgb(28, 26, 23)
s-signal | press dark | path.d-flow.s-signal | color=rgb(237, 228, 211); stroke=rgb(99, 201, 138)
s-signal | paper light | path.ref.s-signal | color=rgb(26, 26, 24); fill=none; stroke=rgb(19, 107, 44); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=19px; font-weight=400; line-height=32.68px; text-align=center; display=inline; min-height=0px
s-signal | paper dark | path.ref.s-signal | color=rgb(234, 230, 218); stroke=rgb(99, 201, 138)
s-signal | slate light | path.ref.s-signal | color=rgb(20, 23, 28)
s-signal | slate dark | path.ref.s-signal | color=rgb(230, 234, 241); stroke=rgb(99, 201, 138)
s-signal | ink light | path.ref.s-signal | color=rgb(13, 13, 13)
s-signal | ink dark | path.ref.s-signal | color=rgb(245, 245, 245); stroke=rgb(99, 201, 138)
s-signal | sage light | path.ref.s-signal | color=rgb(22, 26, 19)
s-signal | sage dark | path.ref.s-signal | color=rgb(228, 234, 217); stroke=rgb(99, 201, 138)
s-signal | harbor light | path.ref.s-signal | color=rgb(17, 24, 32)
s-signal | harbor dark | path.ref.s-signal | color=rgb(223, 232, 237); stroke=rgb(99, 201, 138)
s-signal | aubergine light | path.ref.s-signal | color=rgb(25, 19, 25)
s-signal | aubergine dark | path.ref.s-signal | color=rgb(235, 226, 234); stroke=rgb(99, 201, 138)
s-signal | press light | path.ref.s-signal | color=rgb(28, 26, 23)
s-signal | press dark | path.ref.s-signal | color=rgb(237, 228, 211); stroke=rgb(99, 201, 138)
sep | paper light | span.sep | color=rgb(99, 99, 91); opacity=0.5; font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=12.48px; font-weight=400; line-height=21.4656px; display=block
sep | paper dark | span.sep | color=rgb(154, 148, 134)
sep | slate light | span.sep | color=rgb(95, 103, 116)
sep | slate dark | span.sep | color=rgb(138, 146, 160)
sep | ink light | span.sep | color=rgb(88, 88, 88)
sep | ink dark | span.sep | color=rgb(154, 154, 154)
sep | sage light | span.sep | color=rgb(94, 101, 87)
sep | sage dark | span.sep | color=rgb(139, 148, 126)
sep | harbor light | span.sep | color=rgb(90, 102, 112)
sep | harbor dark | span.sep | color=rgb(131, 145, 155)
sep | aubergine light | span.sep | color=rgb(101, 92, 101)
sep | aubergine dark | span.sep | color=rgb(148, 135, 152)
sep | press light | span.sep | color=rgb(107, 97, 84)
sep | press dark | span.sep | color=rgb(151, 141, 123)
solution | paper light | details.solution | color=rgb(26, 26, 24); border-top-color=color(srgb 0.876431 0.87302 0.858353); font-family="Source Serif 4", Charter, "Bitstream Charter", "Iowan Old Style", "Palatino Linotype", Palatino, Georgia, serif; font-size=19px; font-weight=400; line-height=32.68px; display=block; min-height=0px; margin-top=12px; padding-top=9.6px; border-top-width=1px; border-top-style=dotted
solution | paper dark | details.solution | color=rgb(234, 230, 218); border-top-color=color(srgb 0.197765 0.192314 0.162314)
solution | slate light | details.solution | color=rgb(20, 23, 28); border-top-color=color(srgb 0.880196 0.881725 0.884275)
solution | slate dark | details.solution | color=rgb(230, 234, 241); border-top-color=color(srgb 0.182078 0.197765 0.221804)
solution | ink light | details.solution | color=rgb(13, 13, 13); border-top-color=color(srgb 0.876627 0.876627 0.876627)
solution | ink dark | details.solution | color=rgb(245, 245, 245); border-top-color=color(srgb 0.176078 0.17949 0.182902)
solution | sage light | details.solution | color=rgb(22, 26, 19); border-top-color=color(srgb 0.867569 0.876431 0.852392)
solution | sage dark | details.solution | color=rgb(228, 234, 217); border-top-color=color(srgb 0.177647 0.197765 0.172039)
solution | harbor light | details.solution | color=rgb(17, 24, 32); border-top-color=color(srgb 0.86502 0.875412 0.882902)
solution | harbor dark | details.solution | color=rgb(223, 232, 237); border-top-color=color(srgb 0.161451 0.193333 0.212941)
solution | aubergine light | details.solution | color=rgb(25, 19, 25); border-top-color=color(srgb 0.875922 0.866039 0.875922)
solution | aubergine dark | details.solution | color=rgb(235, 226, 234); border-top-color=color(srgb 0.194863 0.173216 0.194353)
solution | press light | details.solution | color=rgb(28, 26, 23); border-top-color=color(srgb 0.860392 0.849137 0.830549)
solution | press dark | details.solution | color=rgb(237, 228, 211); border-top-color=color(srgb 0.219765 0.201529 0.16898)
sp | paper light | span.sp | color=rgb(26, 26, 24); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=13.12px; font-weight=400; line-height=22.5664px; display=block
sp | paper dark | span.sp | color=rgb(234, 230, 218)
sp | slate light | span.sp | color=rgb(20, 23, 28)
sp | slate dark | span.sp | color=rgb(230, 234, 241)
sp | ink light | span.sp | color=rgb(13, 13, 13)
sp | ink dark | span.sp | color=rgb(245, 245, 245)
sp | sage light | span.sp | color=rgb(22, 26, 19)
sp | sage dark | span.sp | color=rgb(228, 234, 217)
sp | harbor light | span.sp | color=rgb(17, 24, 32)
sp | harbor dark | span.sp | color=rgb(223, 232, 237)
sp | aubergine light | span.sp | color=rgb(25, 19, 25)
sp | aubergine dark | span.sp | color=rgb(235, 226, 234)
sp | press light | span.sp | color=rgb(28, 26, 23)
sp | press dark | span.sp | color=rgb(237, 228, 211)
spine | paper light | nav.spine | color=rgb(26, 26, 24); background-color=color(srgb 0.956863 0.945098 0.905882 / 0.86); border-bottom-color=color(srgb 0.876431 0.87302 0.858353); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=19px; font-weight=400; line-height=32.68px; display=block; position=sticky; border-bottom-width=1px; border-bottom-style=solid
spine | paper dark | nav.spine | color=rgb(234, 230, 218); background-color=color(srgb 0.0627451 0.0588235 0.0392157 / 0.86); border-bottom-color=color(srgb 0.197765 0.192314 0.162314)
spine | slate light | nav.spine | color=rgb(20, 23, 28); background-color=color(srgb 0.917647 0.933333 0.952941 / 0.86); border-bottom-color=color(srgb 0.880196 0.881725 0.884275)
spine | slate dark | nav.spine | color=rgb(230, 234, 241); background-color=color(srgb 0.0431373 0.054902 0.0705882 / 0.86); border-bottom-color=color(srgb 0.182078 0.197765 0.221804)
spine | ink light | nav.spine | color=rgb(13, 13, 13); background-color=color(srgb 0.937255 0.937255 0.937255 / 0.86); border-bottom-color=color(srgb 0.876627 0.876627 0.876627)
spine | ink dark | nav.spine | color=rgb(245, 245, 245); background-color=color(srgb 0.0313726 0.0352941 0.0392157 / 0.86); border-bottom-color=color(srgb 0.176078 0.17949 0.182902)
spine | sage light | nav.spine | color=rgb(22, 26, 19); background-color=color(srgb 0.913725 0.933333 0.890196 / 0.86); border-bottom-color=color(srgb 0.867569 0.876431 0.852392)
spine | sage dark | nav.spine | color=rgb(228, 234, 217); background-color=color(srgb 0.0431373 0.0588235 0.0431373 / 0.86); border-bottom-color=color(srgb 0.177647 0.197765 0.172039)
spine | harbor light | nav.spine | color=rgb(17, 24, 32); background-color=color(srgb 0.901961 0.92549 0.941176 / 0.86); border-bottom-color=color(srgb 0.86502 0.875412 0.882902)
spine | harbor dark | nav.spine | color=rgb(223, 232, 237); background-color=color(srgb 0.027451 0.0509804 0.0666667 / 0.86); border-bottom-color=color(srgb 0.161451 0.193333 0.212941)
spine | aubergine light | nav.spine | color=rgb(25, 19, 25); background-color=color(srgb 0.941176 0.913725 0.941176 / 0.86); border-bottom-color=color(srgb 0.875922 0.866039 0.875922)
spine | aubergine dark | nav.spine | color=rgb(235, 226, 234); background-color=color(srgb 0.054902 0.0392157 0.0588235 / 0.86); border-bottom-color=color(srgb 0.194863 0.173216 0.194353)
spine | press light | nav.spine | color=rgb(28, 26, 23); background-color=color(srgb 0.956863 0.937255 0.901961 / 0.86); border-bottom-color=color(srgb 0.860392 0.849137 0.830549)
spine | press dark | nav.spine | color=rgb(237, 228, 211); background-color=color(srgb 0.0823529 0.0705882 0.0470588 / 0.86); border-bottom-color=color(srgb 0.219765 0.201529 0.16898)
spine-inner | paper light | div.spine-inner | color=rgb(26, 26, 24); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=13.12px; font-weight=400; line-height=22.5664px; display=flex; min-height=0px; padding-right=16px; padding-left=18.4px; column-gap=13.6px; row-gap=13.6px; align-items=center
spine-inner | paper dark | div.spine-inner | color=rgb(234, 230, 218)
spine-inner | slate light | div.spine-inner | color=rgb(20, 23, 28)
spine-inner | slate dark | div.spine-inner | color=rgb(230, 234, 241)
spine-inner | ink light | div.spine-inner | color=rgb(13, 13, 13)
spine-inner | ink dark | div.spine-inner | color=rgb(245, 245, 245)
spine-inner | sage light | div.spine-inner | color=rgb(22, 26, 19)
spine-inner | sage dark | div.spine-inner | color=rgb(228, 234, 217)
spine-inner | harbor light | div.spine-inner | color=rgb(17, 24, 32)
spine-inner | harbor dark | div.spine-inner | color=rgb(223, 232, 237)
spine-inner | aubergine light | div.spine-inner | color=rgb(25, 19, 25)
spine-inner | aubergine dark | div.spine-inner | color=rgb(235, 226, 234)
spine-inner | press light | div.spine-inner | color=rgb(28, 26, 23)
spine-inner | press dark | div.spine-inner | color=rgb(237, 228, 211)
sw-stat | paper light | i.sw-stat | color=rgb(99, 99, 91); background-color=rgb(15, 110, 115); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=12.16px; font-style=italic; font-weight=400; line-height=20.9152px; text-align=center; display=block; border-top-left-radius=3px; border-top-right-radius=3px; border-bottom-right-radius=3px; border-bottom-left-radius=3px
sw-stat | paper dark | i.sw-stat | color=rgb(154, 148, 134); background-color=rgb(79, 176, 182)
sw-stat | slate light | i.sw-stat | color=rgb(95, 103, 116)
sw-stat | slate dark | i.sw-stat | color=rgb(138, 146, 160); background-color=rgb(79, 176, 182)
sw-stat | ink light | i.sw-stat | color=rgb(88, 88, 88)
sw-stat | ink dark | i.sw-stat | color=rgb(154, 154, 154); background-color=rgb(79, 176, 182)
sw-stat | sage light | i.sw-stat | color=rgb(94, 101, 87)
